matt_ref,rank,luke_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Matt 12:12,12,Luke 12:7,0.061701,0.064526,0.054435,0.056936,231.74
Matt 12:12,13,Luke 20:22,0.059889,0.063989,0.049344,0.030102,565.74
Matt 12:12,14,Luke 18:12,0.055073,0.045657,0.079287,0.044827,464.74
Matt 12:12,15,Luke 4:31,0.053671,0.045499,0.074684,0.082064,140.26
Matt 12:12,16,Luke 6:7,0.053207,0.045995,0.071751,0.166666,81.26
Matt 12:12,17,Luke 23:54,0.05142,0.055402,0.041179,0.05471,752.74
Matt 12:12,18,Luke 15:4,0.049759,0.053603,0.039875,0.091456,357.74
Matt 12:12,19,Luke 6:48,0.046774,0.049165,0.040625,0.058504,40.26
Matt 12:12,20,Luke 17:10,0.046569,0.049209,0.03978,0.028369,426.74
Matt 12:13,1,Luke 6:10,0.311949,0.31232,0.310994,0.175989,78.67
Matt 12:13,2,Luke 5:13,0.201407,0.203805,0.195239,0.088652,114.67
Matt 12:13,3,Luke 22:53,0.177106,0.187647,0.15,0.088796,681.33
Matt 12:13,4,Luke 5:20,0.088744,0.095461,0.07147,0.043483,107.67
Matt 12:13,5,Luke 24:40,0.087894,0.053166,0.177196,0.035271,794.33
Matt 12:13,6,Luke 21:10,0.079075,0.084594,0.064885,0.040065,600.33
Matt 12:13,7,Luke 15:11,0.078754,0.099867,0.024463,0.031641,364.33
Matt 12:13,8,Luke 9:44,0.073765,0.062848,0.101836,0.037088,110.33
Matt 12:13,9,Luke 7:34,0.071082,0.075746,0.05909,0.058702,5.67
Matt 12:13,10,Luke 24:7,0.070493,0.060981,0.094952,0.037936,761.33
Matt 12:13,11,Luke 12:14,0.06816,0.08421,0.02689,0.046451,238.33
Matt 12:13,12,Luke 12:16,0.06638,0.082057,0.026067,0.035833,240.33
Matt 12:13,13,Luke 13:13,0.065538,0.03672,0.139642,0.062748,296.33
Matt 12:13,14,Luke 14:16,0.064796,0.079043,0.028159,0.042148,334.33
Matt 12:13,15,Luke 9:19,0.063491,0.066066,0.056867,0.039183,85.33
Matt 12:13,16,Luke 8:54,0.059682,0.045069,0.097258,0.031132,64.33
Matt 12:13,17,Luke 22:21,0.059617,0.055304,0.070706,0.039531,649.33
Matt 12:13,18,Luke 20:6,0.052345,0.065626,0.018196,0.034066,549.33
Matt 12:13,19,Luke 19:12,0.052128,0.06524,0.018412,0.031151,507.33
Matt 12:13,20,Luke 6:29,0.051584,0.028406,0.111184,0.042254,59.67
Matt 12:14,1,Luke 7:36,0.102832,0.088421,0.13989,0.049755,4.07
Matt 12:14,2,Luke 17:33,0.099583,0.106748,0.081158,0.030635,448.93
Matt 12:14,3,Luke 24:43,0.091254,0.104905,0.056152,0.039214,796.93
Matt 12:14,4,Luke 9:24,0.087519,0.09455,0.069439,0.060815,89.93
Matt 12:14,5,Luke 11:53,0.081923,0.078294,0.091254,0.043499,222.93
Matt 12:14,6,Luke 6:2,0.070685,0.054756,0.111645,0.04574,87.07
Matt 12:14,7,Luke 15:4,0.068838,0.074144,0.055194,0.038716,356.93
Matt 12:14,8,Luke 19:47,0.068792,0.046946,0.124968,0.044567,541.93
Matt 12:14,9,Luke 13:31,0.068722,0.072557,0.058859,0.030567,313.93
Matt 12:14,10,Luke 17:29,0.068374,0.074984,0.051375,0.036004,444.93
Matt 12:14,11,Luke 21:18,0.065085,0.072789,0.045274,0.034371,607.93
Matt 12:14,12,Luke 11:37,0.06501,0.04978,0.104175,0.043333,206.93
Matt 12:14,13,Luke 9:6,0.062772,0.040728,0.119458,0.05075,71.93
Matt 12:14,14,Luke 19:10,0.062321,0.067828,0.048161,0.04548,504.93
Matt 12:14,15,Luke 19:39,0.062156,0.053777,0.083701,0.042226,533.93
Matt 12:14,16,Luke 6:7,0.061665,0.048273,0.096101,0.131085,82.07
Matt 12:14,17,Luke 4:35,0.060939,0.060984,0.060824,0.07077,137.07
Matt 12:14,18,Luke 8:35,0.06062,0.053706,0.078397,0.039382,44.93
Matt 12:14,19,Luke 16:14,0.059569,0.048938,0.086904,0.050959,398.93
Matt 12:14,20,Luke 11:43,0.055236,0.049654,0.069589,0.041254,212.93
Matt 12:15,1,Luke 23:27,0.153513,0.162831,0.129553,0.065937,724.52
Matt 12:15,2,Luke 5:28,0.098075,0.082185,0.138936,0.054987,100.48
Matt 12:15,3,Luke 12:48,0.08747,0.085425,0.092729,0.063132,271.52
Matt 12:15,4,Luke 9:11,0.081227,0.06493,0.123132,0.045667,76.52
Matt 12:15,5,Luke 5:15,0.0779,0.065127,0.110745,0.04313,113.48
Matt 12:15,6,Luke 5:11,0.077035,0.064948,0.108118,0.037489,117.48
Matt 12:15,7,Luke 7:21,0.073758,0.074645,0.07148,0.032404,19.48
Matt 12:15,8,Luke 10:9,0.07335,0.057252,0.114744,0.044983,136.52
Matt 12:15,9,Luke 18:43,0.072894,0.047173,0.139034,0.043368,494.52
Matt 12:15,10,Luke 8:46,0.071517,0.063413,0.092355,0.038534,55.52
Matt 12:15,11,Luke 13:14,0.068244,0.068725,0.067006,0.041177,296.52
Matt 12:15,12,Luke 9:6,0.062909,0.049116,0.098378,0.05075,71.52
Matt 12:15,13,Luke 9:23,0.062706,0.051772,0.090824,0.060815,88.52
Matt 12:15,14,Luke 9:4,0.062497,0.065249,0.055421,0.071411,69.52
Matt 12:15,15,Luke 14:3,0.059352,0.059749,0.058332,0.040417,320.52
Matt 12:15,16,Luke 9:1,0.057764,0.055341,0.063996,0.032809,66.52
Matt 12:15,17,Luke 14:25,0.057711,0.034721,0.116828,0.036,342.52
Matt 12:15,18,Luke 7:9,0.056802,0.044506,0.088421,0.040216,31.48
Matt 12:15,19,Luke 12:59,0.056296,0.05706,0.054332,0.034312,282.52
Matt 12:15,20,Luke 12:47,0.053117,0.050881,0.058867,0.06795,270.52
Matt 12:16,1,Luke 8:17,0.199188,0.21781,0.151305,0.084157,26.11
Matt 12:16,2,Luke 9:55,0.181353,0.163233,0.227948,0.058177,120.11
Matt 12:16,3,Luke 9:21,0.122602,0.106245,0.164665,0.062979,86.11
Matt 12:16,4,Luke 18:15,0.105412,0.08036,0.169832,0.059609,466.11
Matt 12:16,5,Luke 18:39,0.102196,0.067954,0.190247,0.065279,490.11
Matt 12:16,6,Luke 17:3,0.095603,0.084607,0.123878,0.031451,418.11
Matt 12:16,7,Luke 4:35,0.091164,0.060731,0.169419,0.050322,137.89
Matt 12:16,8,Luke 6:31,0.08593,0.083849,0.091281,0.02773,58.89
Matt 12:16,9,Luke 19:39,0.083049,0.088856,0.068118,0.038255,533.11
Matt 12:16,10,Luke 23:40,0.079203,0.064904,0.115971,0.031957,737.11
Matt 12:16,11,Luke 8:31,0.077344,0.029506,0.200355,0.041154,40.11
Matt 12:16,12,Luke 4:39,0.073855,0.075192,0.070418,0.065031,133.89
Matt 12:16,13,Luke 4:41,0.070661,0.054444,0.112362,0.054725,131.89
Matt 12:16,14,Luke 17:10,0.068205,0.073265,0.055195,0.034547,425.11
Matt 12:16,15,Luke 18:20,0.065406,0.069815,0.054071,0.043224,471.11
Matt 12:16,16,Luke 10:37,0.064817,0.066005,0.061761,0.034256,164.11
Matt 12:16,17,Luke 12:4,0.062346,0.06813,0.047475,0.028577,227.11
Matt 12:16,18,Luke 11:40,0.062225,0.06655,0.051102,0.03949,209.11
Matt 12:16,19,Luke 6:37,0.059132,0.061625,0.05272,0.017668,52.89
Matt 12:16,20,Luke 16:28,0.058306,0.021496,0.152961,0.053432,412.11
Matt 12:17,1,Luke 7:26,0.158825,0.235571,0.085992,0.044686,15.3
Matt 12:17,2,Luke 3:4,0.150104,0.188135,0.169988,0.066824,207.3
Matt 12:17,3,Luke 4:21,0.106732,0.096945,0.131899,0.038981,152.3
Matt 12:17,4,Luke 22:16,0.10317,0.114695,0.073535,0.035616,642.7
Matt 12:17,5,Luke 4:17,0.093208,0.111771,0.118549,0.043436,156.3
Matt 12:17,6,Luke 9:31,0.082887,0.091317,0.06121,0.035954,95.7
Matt 12:17,7,Luke 24:44,0.075613,0.100522,0.070837,0.0408,796.7
Matt 12:17,8,Luke 16:29,0.074487,0.081518,0.114805,0.053432,412.7
Matt 12:17,9,Luke 22:67,0.072999,0.080566,0.053541,0.029402,693.7
Matt 12:17,10,Luke 4:24,0.071203,0.095155,0.065431,0.029306,149.3
Matt 12:17,11,Luke 7:1,0.070934,0.075234,0.059879,0.030702,40.3
Matt 12:17,12,Luke 15:3,0.06429,0.069444,0.051037,0.017198,354.7
Matt 12:17,13,Luke 2:40,0.062444,0.067795,0.048685,0.028066,223.3
Matt 12:17,14,Luke 20:5,0.061972,0.060208,0.115093,0.035019,546.7
Matt 12:17,15,Luke 18:31,0.060943,0.059055,0.113576,0.045251,481.7
Matt 12:17,16,Luke 11:47,0.058306,0.063297,0.091182,0.032114,215.7
Matt 12:17,17,Luke 24:25,0.057278,0.064076,0.084701,0.040296,777.7
Matt 12:17,18,Luke 9:20,0.0571,0.061233,0.046471,0.048304,84.7
Matt 12:17,19,Luke 16:31,0.055021,0.060855,0.083156,0.043642,414.7
Matt 12:17,20,Luke 1:70,0.053098,0.062506,0.070534,0.036485,273.3
Matt 12:18,1,Luke 3:22,0.170102,0.166792,0.178616,0.087339,189.7
Matt 12:18,2,Luke 1:47,0.092227,0.040101,0.226265,0.065321,296.7
Matt 12:18,3,Luke 9:24,0.087088,0.073087,0.123091,0.047961,88.3
Matt 12:18,4,Luke 1:46,0.085032,0.051382,0.171561,0.065661,297.7
Matt 12:18,5,Luke 21:24,0.082751,0.079867,0.090169,0.053042,612.3
Matt 12:18,6,Luke 21:10,0.08106,0.084551,0.072081,0.031831,598.3
Matt 12:18,7,Luke 7:5,0.077875,0.054909,0.136928,0.055706,36.7
Matt 12:18,8,Luke 12:19,0.075445,0.057493,0.121606,0.054898,241.3
Matt 12:18,9,Luke 12:32,0.072996,0.061508,0.102535,0.035959,254.3
Matt 12:18,10,Luke 20:13,0.070847,0.054124,0.113849,0.039967,554.3
Matt 12:18,11,Luke 9:42,0.067018,0.053793,0.101027,0.052095,106.3
Matt 12:18,12,Luke 7:7,0.065891,0.0475,0.113181,0.044058,34.7
Matt 12:18,13,Luke 21:19,0.065405,0.060616,0.077718,0.028481,607.3
Matt 12:18,14,Luke 20:43,0.064671,0.056613,0.085393,0.039598,584.3
Matt 12:18,15,Luke 8:54,0.060704,0.052095,0.08284,0.066906,62.3
Matt 12:18,16,Luke 15:26,0.056591,0.050341,0.072661,0.03287,377.3
Matt 12:18,17,Luke 8:16,0.056495,0.059525,0.048703,0.04484,24.3
Matt 12:18,18,Luke 18:37,0.056161,0.060228,0.045703,0.030103,487.3
Matt 12:18,19,Luke 4:1,0.055538,0.050775,0.067784,0.035172,172.7
Matt 12:18,20,Luke 17:33,0.052993,0.041258,0.083169,0.02825,447.3
Matt 12:19,1,Luke 23:23,0.120555,0.097428,0.180022,0.039462,718.89
Matt 12:19,2,Luke 14:15,0.117317,0.139342,0.060683,0.048141,330.89
Matt 12:19,3,Luke 13:26,0.107384,0.096347,0.135766,0.04763,306.89
Matt 12:19,4,Luke 9:35,0.073956,0.079099,0.060732,0.047096,98.89
Matt 12:19,5,Luke 10:24,0.073057,0.081532,0.051265,0.039823,149.89
Matt 12:19,6,Luke 4:41,0.07229,0.076694,0.060965,0.036458,133.11
Matt 12:19,7,Luke 16:31,0.069352,0.060005,0.093386,0.029046,413.89
Matt 12:19,8,Luke 11:27,0.059555,0.058531,0.062188,0.031306,194.89
Matt 12:19,9,Luke 1:44,0.059316,0.046353,0.09265,0.052534,300.11
Matt 12:19,10,Luke 17:13,0.056686,0.061495,0.044321,0.030117,426.89
Matt 12:19,11,Luke 9:36,0.056071,0.040664,0.09569,0.047096,99.89
Matt 12:19,12,Luke 9:49,0.049299,0.034631,0.087017,0.049036,112.89
Matt 12:19,13,Luke 10:38,0.048167,0.049268,0.045336,0.028877,163.89
Matt 12:19,14,Luke 17:15,0.048158,0.051988,0.038309,0.018587,428.89
Matt 12:19,15,Luke 4:33,0.047477,0.046155,0.050877,0.027591,141.11
Matt 12:19,16,Luke 9:8,0.047229,0.052227,0.034377,0.025872,71.89
Matt 12:19,17,Luke 6:2,0.047042,0.049703,0.040199,0.030286,89.11
Matt 12:19,18,Luke 18:2,0.044352,0.045451,0.041526,0.03072,451.89
Matt 12:19,19,Luke 9:7,0.041645,0.044579,0.0341,0.025872,70.89
Matt 12:19,20,Luke 3:4,0.040696,0.036566,0.051314,0.016901,208.11
Matt 12:20,1,Luke 9:40,0.064878,0.069352,0.053373,0.043634,103.48
Matt 12:20,2,Luke 10:14,0.058643,0.051773,0.076311,0.030003,139.48
Matt 12:20,3,Luke 9:39,0.051664,0.055056,0.04294,0.043634,102.48
Matt 12:20,4,Luke 11:19,0.05018,0.054652,0.038682,0.034831,186.48
Matt 12:20,5,Luke 6:42,0.047035,0.049798,0.039929,0.03999,49.52
Matt 12:20,6,Luke 8:17,0.045626,0.047396,0.041072,0.039874,24.48
Matt 12:20,7,Luke 21:32,0.045593,0.026308,0.095182,0.02619,619.48
Matt 12:20,8,Luke 14:27,0.040931,0.044535,0.031663,0.033802,342.48
Matt 12:20,9,Luke 7:24,0.039674,0.039698,0.039611,0.021074,18.52
Matt 12:20,10,Luke 12:2,0.039329,0.042223,0.031888,0.029286,223.48
Matt 12:20,11,Luke 9:49,0.039049,0.04142,0.03295,0.049036,112.48
Matt 12:20,12,Luke 19:45,0.038323,0.036281,0.043572,0.028571,537.48
Matt 12:20,13,Luke 11:32,0.037163,0.029303,0.057374,0.036299,199.48
Matt 12:20,14,Luke 7:45,0.035867,0.038489,0.029122,0.025157,2.48
Matt 12:20,15,Luke 14:33,0.035779,0.03872,0.028218,0.025457,348.48
Matt 12:20,16,Luke 18:4,0.035747,0.038037,0.029859,0.026542,453.48
Matt 12:20,17,Luke 19:21,0.035077,0.0378,0.028076,0.027493,513.48
Matt 12:20,18,Luke 21:6,0.034285,0.037325,0.026468,0.049686,593.48
Matt 12:20,19,Luke 11:42,0.032813,0.026349,0.049434,0.033481,209.48
Matt 12:20,20,Luke 24:3,0.032667,0.034228,0.028651,0.023309,754.48
Matt 12:21,1,Luke 21:10,0.159425,0.17034,0.131359,0.055427,597.07
Matt 12:21,2,Luke 24:47,0.153288,0.12663,0.221838,0.052177,798.07
Matt 12:21,3,Luke 21:24,0.151961,0.160902,0.12897,0.056264,611.07
Matt 12:21,4,Luke 1:49,0.113151,0.075599,0.209712,0.031279,295.93
Matt 12:21,5,Luke 7:5,0.109187,0.110622,0.105497,0.041477,37.93
Matt 12:21,6,Luke 21:17,0.108871,0.096411,0.14091,0.029871,604.07
Matt 12:21,7,Luke 1:5,0.104065,0.07703,0.173582,0.038763,339.93
Matt 12:21,8,Luke 1:27,0.103771,0.092367,0.133096,0.047608,317.93
Matt 12:21,9,Luke 1:31,0.100854,0.065455,0.191881,0.067193,313.93
Matt 12:21,10,Luke 24:21,0.092125,0.098282,0.076292,0.064471,772.07
Matt 12:21,11,Luke 18:32,0.089928,0.093861,0.079813,0.041372,481.07
Matt 12:21,12,Luke 6:34,0.08847,0.093444,0.075678,0.044729,57.93
Matt 12:21,13,Luke 23:8,0.087218,0.089658,0.080944,0.034668,704.07
Matt 12:21,14,Luke 22:25,0.083632,0.077426,0.09959,0.028121,650.07
Matt 12:21,15,Luke 1:61,0.081199,0.068516,0.11381,0.049284,283.93
Matt 12:21,16,Luke 2:32,0.080856,0.085767,0.068228,0.046514,232.93
Matt 12:21,17,Luke 11:2,0.077049,0.063779,0.111173,0.026576,169.07
Matt 12:21,18,Luke 2:21,0.07632,0.047741,0.14981,0.036249,243.93
Matt 12:21,19,Luke 1:13,0.07412,0.044383,0.150587,0.03292,331.93
Matt 12:21,20,Luke 12:30,0.07066,0.074188,0.061589,0.034264,251.07
Matt 12:22,1,Luke 11:14,0.218349,0.202062,0.260229,0.314803,180.67
Matt 12:22,2,Luke 1:22,0.108786,0.110066,0.105494,0.067764,323.33
Matt 12:22,3,Luke 7:22,0.096387,0.098771,0.090258,0.092154,21.33
Matt 12:22,4,Luke 7:21,0.088774,0.091067,0.08288,0.092154,22.33
Matt 12:22,5,Luke 10:23,0.070125,0.073894,0.060433,0.095541,147.67
Matt 12:22,6,Luke 8:36,0.069257,0.072288,0.061463,0.055213,42.67
Matt 12:22,7,Luke 6:39,0.068175,0.071332,0.060059,0.057679,53.33
Matt 12:22,8,Luke 23:36,0.063184,0.048308,0.101434,0.063154,730.67
Matt 12:22,9,Luke 10:9,0.061497,0.048162,0.095788,0.047296,133.67
Matt 12:22,10,Luke 7:15,0.056359,0.034448,0.112702,0.044002,28.33
Matt 12:22,11,Luke 8:10,0.054109,0.055856,0.049616,0.073604,16.67
Matt 12:22,12,Luke 9:6,0.05126,0.041317,0.076827,0.033481,68.67
Matt 12:22,13,Luke 14:21,0.049993,0.036947,0.083539,0.060384,335.67
Matt 12:22,14,Luke 18:15,0.04979,0.04743,0.055858,0.052406,463.67
Matt 12:22,15,Luke 24:36,0.048462,0.047807,0.050147,0.026581,786.67
Matt 12:22,16,Luke 13:14,0.047916,0.048678,0.045956,0.063586,293.67
Matt 12:22,17,Luke 2:50,0.046955,0.045431,0.050874,0.041254,215.33
Matt 12:22,18,Luke 2:33,0.046889,0.043128,0.05656,0.039832,232.33
Matt 12:22,19,Luke 5:15,0.046155,0.034953,0.074963,0.049252,116.33
Matt 12:22,20,Luke 9:62,0.04339,0.03109,0.075016,0.053184,124.67
Matt 12:23,1,Luke 2:47,0.239474,0.283304,0.126769,0.07749,218.74
Matt 12:23,2,Luke 9:35,0.205886,0.23395,0.133721,0.06738,97.26
Matt 12:23,3,Luke 18:38,0.199356,0.216981,0.154034,0.072158,486.26
Matt 12:23,4,Luke 13:17,0.170749,0.177053,0.154537,0.074819,296.26
Matt 12:23,5,Luke 3:10,0.169319,0.195839,0.101124,0.040389,203.74
Matt 12:23,6,Luke 22:70,0.161444,0.180751,0.1118,0.080623,694.26
Matt 12:23,7,Luke 6:19,0.156826,0.174111,0.112381,0.062854,73.74
Matt 12:23,8,Luke 8:56,0.139847,0.123653,0.18149,0.08881,62.26
Matt 12:23,9,Luke 18:39,0.133668,0.144717,0.105256,0.072158,487.26
Matt 12:23,10,Luke 1:32,0.131114,0.135451,0.119961,0.061113,313.74
Matt 12:23,11,Luke 11:27,0.124447,0.146163,0.068604,0.069545,193.26
Matt 12:23,12,Luke 10:22,0.124335,0.12014,0.135124,0.095541,146.26
Matt 12:23,13,Luke 19:39,0.123705,0.140605,0.080249,0.083745,530.26
Matt 12:23,14,Luke 20:41,0.12037,0.129307,0.09739,0.05941,580.26
Matt 12:23,15,Luke 9:18,0.118518,0.131425,0.085328,0.04942,80.26
Matt 12:23,16,Luke 21:22,0.11448,0.105861,0.136643,0.045814,608.26
Matt 12:23,17,Luke 20:44,0.110089,0.120449,0.083449,0.048323,583.26
Matt 12:23,18,Luke 20:14,0.109186,0.122654,0.074555,0.073238,553.26
Matt 12:23,19,Luke 18:21,0.108402,0.134105,0.042307,0.059397,469.26
Matt 12:23,20,Luke 22:69,0.106784,0.112809,0.091291,0.087526,693.26
Matt 12:24,1,Luke 11:15,0.534512,0.563818,0.459152,0.270466,180.85
Matt 12:24,2,Luke 11:19,0.261649,0.263985,0.25564,0.451078,184.85
Matt 12:24,3,Luke 11:18,0.208805,0.211386,0.202169,0.461949,183.85
Matt 12:24,4,Luke 11:14,0.193209,0.194528,0.189816,0.24076,179.85
Matt 12:24,5,Luke 11:20,0.190893,0.181636,0.214696,0.32787,185.85
Matt 12:24,6,Luke 9:49,0.138012,0.154086,0.09668,0.080652,110.85
Matt 12:24,7,Luke 13:32,0.12321,0.139233,0.082008,0.057194,310.85
Matt 12:24,8,Luke 8:38,0.105987,0.093839,0.137227,0.062887,43.85
Matt 12:24,9,Luke 14:20,0.099658,0.105396,0.084903,0.045533,333.85
Matt 12:24,10,Luke 10:17,0.094192,0.074538,0.144732,0.074835,140.85
Matt 12:24,11,Luke 20:16,0.08778,0.101843,0.051618,0.05068,554.85
Matt 12:24,12,Luke 9:1,0.086146,0.070733,0.125778,0.081479,62.85
Matt 12:24,13,Luke 14:1,0.083612,0.070893,0.11632,0.050025,314.85
Matt 12:24,14,Luke 7:33,0.081807,0.086756,0.069082,0.048342,11.15
Matt 12:24,15,Luke 9:21,0.079868,0.076566,0.088358,0.061959,82.85
Matt 12:24,16,Luke 8:33,0.079499,0.064173,0.118908,0.067956,38.85
Matt 12:24,17,Luke 9:35,0.078685,0.079731,0.075994,0.065255,96.85
Matt 12:24,18,Luke 8:30,0.077999,0.077697,0.078774,0.050934,35.85
Matt 12:24,19,Luke 18:21,0.077914,0.076356,0.081922,0.059397,468.85
Matt 12:24,20,Luke 4:35,0.07712,0.067561,0.1017,0.049968,141.15
Matt 12:25,1,Luke 11:17,0.19572,0.193018,0.202669,0.724517,182.44
Matt 12:25,2,Luke 12:13,0.123287,0.134966,0.093256,0.104287,232.44
Matt 12:25,3,Luke 4:5,0.089915,0.099751,0.064622,0.056359,171.56
Matt 12:25,4,Luke 12:44,0.07262,0.088612,0.031497,0.030394,263.44
Matt 12:25,5,Luke 22:70,0.070587,0.085203,0.033005,0.052492,693.44
Matt 12:25,6,Luke 10:1,0.064525,0.066415,0.059662,0.060254,124.44
Matt 12:25,7,Luke 6:26,0.063441,0.06747,0.053079,0.030881,67.56
Matt 12:25,8,Luke 2:3,0.063014,0.059113,0.073044,0.029951,263.56
Matt 12:25,9,Luke 13:17,0.062927,0.058934,0.073192,0.084735,295.44
Matt 12:25,10,Luke 10:7,0.06199,0.063437,0.05827,0.052768,130.44
Matt 12:25,11,Luke 9:23,0.061906,0.059942,0.066957,0.031479,84.44
Matt 12:25,12,Luke 14:33,0.061523,0.06099,0.062894,0.030674,346.44
Matt 12:25,13,Luke 9:43,0.060973,0.064973,0.050687,0.057717,104.44
Matt 12:25,14,Luke 9:27,0.058823,0.063498,0.0468,0.050859,88.44
Matt 12:25,15,Luke 19:26,0.058363,0.067483,0.034912,0.041053,516.44
Matt 12:25,16,Luke 21:29,0.057684,0.052972,0.069799,0.044039,614.44
Matt 12:25,17,Luke 18:29,0.057602,0.049549,0.07831,0.046467,476.44
Matt 12:25,18,Luke 23:49,0.057413,0.059889,0.051048,0.062174,742.44
Matt 12:25,19,Luke 2:39,0.05607,0.046052,0.08183,0.02934,227.56
Matt 12:25,20,Luke 19:41,0.053811,0.058454,0.041871,0.03692,531.44
Matt 12:26,1,Luke 11:18,0.399556,0.399609,0.399421,0.724517,183.04
Matt 12:26,2,Luke 10:18,0.159895,0.144495,0.199493,0.076312,141.04
Matt 12:26,3,Luke 22:31,0.139481,0.125955,0.174261,0.066488,654.04
Matt 12:26,4,Luke 22:3,0.11069,0.120358,0.085829,0.062268,626.04
Matt 12:26,5,Luke 13:16,0.099093,0.087201,0.129674,0.084735,294.04
Matt 12:26,6,Luke 12:13,0.077,0.082706,0.062326,0.104287,232.04
Matt 12:26,7,Luke 11:20,0.074341,0.068662,0.088943,0.584674,185.04
Matt 12:26,8,Luke 6:42,0.068601,0.072039,0.059758,0.085714,51.96
Matt 12:26,9,Luke 11:19,0.067858,0.07074,0.060446,0.724517,184.04
Matt 12:26,10,Luke 18:24,0.067572,0.06417,0.076319,0.08605,471.04
Matt 12:26,11,Luke 12:31,0.060039,0.038811,0.114624,0.051443,250.04
Matt 12:26,12,Luke 21:10,0.056632,0.055668,0.059111,0.035891,595.04
Matt 12:26,13,Luke 20:44,0.056209,0.054909,0.059551,0.033617,582.04
Matt 12:26,14,Luke 6:8,0.055764,0.055913,0.055382,0.045419,85.96
Matt 12:26,15,Luke 24:36,0.052186,0.056422,0.041292,0.037659,785.04
Matt 12:26,16,Luke 9:27,0.051981,0.050623,0.055474,0.050859,88.04
Matt 12:26,17,Luke 8:36,0.051659,0.054105,0.045367,0.048576,41.04
Matt 12:26,18,Luke 13:28,0.050798,0.04664,0.061491,0.110332,306.04
Matt 12:26,19,Luke 9:40,0.049189,0.051971,0.042037,0.083875,101.04
Matt 12:26,20,Luke 10:26,0.048771,0.050584,0.04411,0.037896,149.04
Matt 12:27,1,Luke 11:19,0.954386,1.0,0.837094,0.724517,183.63
Matt 12:27,2,Luke 11:15,0.307752,0.305931,0.312433,0.266501,179.63
Matt 12:27,3,Luke 11:18,0.279528,0.289474,0.253954,0.724517,182.63
Matt 12:27,4,Luke 11:20,0.186204,0.189108,0.178737,0.584674,184.63
Matt 12:27,5,Luke 11:14,0.163919,0.177689,0.128508,0.238354,178.63
Matt 12:27,6,Luke 9:49,0.12982,0.144858,0.091152,0.092696,109.63
Matt 12:27,7,Luke 13:32,0.119575,0.137043,0.074658,0.071099,309.63
Matt 12:27,8,Luke 6:42,0.109147,0.103484,0.123708,0.085714,52.37
Matt 12:27,9,Luke 19:45,0.100875,0.093672,0.119396,0.060442,534.63
Matt 12:27,10,Luke 9:40,0.098428,0.103665,0.084961,0.083875,100.63
Matt 12:27,11,Luke 6:22,0.095489,0.087175,0.116868,0.061223,72.37
Matt 12:27,12,Luke 12:14,0.09301,0.097817,0.080649,0.05862,232.63
Matt 12:27,13,Luke 20:15,0.090553,0.098973,0.068901,0.053523,552.63
Matt 12:27,14,Luke 18:6,0.090317,0.096905,0.073377,0.04515,452.63
Matt 12:27,15,Luke 10:22,0.085509,0.074516,0.113776,0.043344,144.63
Matt 12:27,16,Luke 20:12,0.082109,0.087277,0.06882,0.056538,549.63
Matt 12:27,17,Luke 12:58,0.080472,0.079858,0.082049,0.043333,276.63
Matt 12:27,18,Luke 10:35,0.065144,0.054785,0.091782,0.053593,157.63
Matt 12:27,19,Luke 13:28,0.063633,0.061144,0.070034,0.110332,305.63
Matt 12:27,20,Luke 15:21,0.063475,0.045887,0.108701,0.031723,368.63
Matt 12:28,1,Luke 11:20,0.791266,0.81357,0.733911,0.530839,184.22
Matt 12:28,2,Luke 11:15,0.226691,0.228206,0.222798,0.204696,179.22
Matt 12:28,3,Luke 1:47,0.221152,0.25732,0.128147,0.055612,300.78
Matt 12:28,4,Luke 11:19,0.203454,0.196488,0.221366,0.538539,183.22
Matt 12:28,5,Luke 17:20,0.191523,0.193387,0.18673,0.085125,430.22
Matt 12:28,6,Luke 11:18,0.179355,0.172431,0.197159,0.538539,182.22
Matt 12:28,7,Luke 13:28,0.177602,0.197527,0.126365,0.09467,305.22
Matt 12:28,8,Luke 10:9,0.177055,0.157703,0.226816,0.078728,131.22
Matt 12:28,9,Luke 13:20,0.173894,0.178197,0.162829,0.031587,297.22
Matt 12:28,10,Luke 22:16,0.156779,0.164031,0.138131,0.073776,638.22
Matt 12:28,11,Luke 11:14,0.15544,0.168557,0.121712,0.204696,178.22
Matt 12:28,12,Luke 17:21,0.153905,0.168258,0.116997,0.078866,431.22
Matt 12:28,13,Luke 9:2,0.146235,0.149215,0.138572,0.048769,62.22
Matt 12:28,14,Luke 13:18,0.143124,0.147528,0.1318,0.058314,295.22
Matt 12:28,15,Luke 18:17,0.13108,0.13655,0.117014,0.092748,463.22
Matt 12:28,16,Luke 21:31,0.12842,0.128255,0.128847,0.056579,615.22
Matt 12:28,17,Luke 4:43,0.124486,0.121449,0.132296,0.070526,134.78
Matt 12:28,18,Luke 14:15,0.12347,0.121703,0.128015,0.046452,327.22
Matt 12:28,19,Luke 18:24,0.119147,0.116848,0.125058,0.089451,470.22
Matt 12:28,20,Luke 6:20,0.11884,0.119795,0.116386,0.060837,74.78
Matt 12:29,1,Luke 10:5,0.140781,0.164138,0.08072,0.108116,126.81
Matt 12:29,2,Luke 10:7,0.124307,0.12245,0.129083,0.104675,128.81
Matt 12:29,3,Luke 17:31,0.120568,0.093491,0.190197,0.092574,440.81
