luke_ref,rank,matt_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Luke 1:17,12,Matt 13:43,0.046237,0.045765,0.047451,0.028531,416.43
Luke 1:17,13,Matt 18:25,0.046227,0.034583,0.076167,0.048082,584.43
Luke 1:17,14,Matt 24:48,0.045528,0.045321,0.046062,0.046626,836.43
Luke 1:17,15,Matt 5:45,0.045033,0.040217,0.057417,0.031734,113.43
Luke 1:17,16,Matt 21:28,0.044997,0.04531,0.044192,0.050102,686.43
Luke 1:17,17,Matt 17:11,0.043695,0.045894,0.038042,0.051042,545.43
Luke 1:17,18,Matt 11:14,0.042387,0.04309,0.040581,0.032065,307.43
Luke 1:17,19,Matt 18:35,0.040174,0.041136,0.037701,0.041359,594.43
Luke 1:17,20,Matt 26:19,0.039405,0.038647,0.041354,0.04563,904.43
Luke 1:18,1,Matt 11:10,0.084759,0.089009,0.07383,0.077036,303.29
Luke 1:18,2,Matt 26:10,0.080724,0.073103,0.100321,0.052182,895.29
Luke 1:18,3,Matt 28:5,0.07518,0.061637,0.110007,0.087909,1031.29
Luke 1:18,4,Matt 16:15,0.072233,0.075528,0.063759,0.06948,521.29
Luke 1:18,5,Matt 12:48,0.071286,0.063494,0.091323,0.061431,371.29
Luke 1:18,6,Matt 1:24,0.066472,0.054414,0.097479,0.05316,2.29
Luke 1:18,7,Matt 12:23,0.064109,0.069353,0.050624,0.069457,346.29
Luke 1:18,8,Matt 18:4,0.062735,0.069051,0.046494,0.055115,564.29
Luke 1:18,9,Matt 23:30,0.062288,0.042488,0.113202,0.06264,779.29
Luke 1:18,10,Matt 22:28,0.061883,0.058219,0.071305,0.0597,732.29
Luke 1:18,11,Matt 22:38,0.061699,0.074029,0.029994,0.043911,742.29
Luke 1:18,12,Matt 1:20,0.061575,0.053654,0.081942,0.059967,1.71
Luke 1:18,13,Matt 22:18,0.061073,0.058704,0.067164,0.042289,722.29
Luke 1:18,14,Matt 3:17,0.060503,0.064471,0.050298,0.044983,43.29
Luke 1:18,15,Matt 14:2,0.058122,0.058347,0.057542,0.057166,433.29
Luke 1:18,16,Matt 24:3,0.05644,0.053643,0.063632,0.066149,791.29
Luke 1:18,17,Matt 19:5,0.056411,0.043738,0.088998,0.04117,599.29
Luke 1:18,18,Matt 26:28,0.056123,0.050388,0.070868,0.055335,913.29
Luke 1:18,19,Matt 21:11,0.055365,0.063905,0.033407,0.046423,669.29
Luke 1:18,20,Matt 24:36,0.054705,0.044918,0.079871,0.081012,824.29
Luke 1:19,1,Matt 28:5,0.178723,0.196175,0.133846,0.087909,1031.14
Luke 1:19,2,Matt 16:15,0.11331,0.130069,0.070218,0.06948,521.14
Luke 1:19,3,Matt 16:16,0.096394,0.101154,0.084152,0.06948,522.14
Luke 1:19,4,Matt 26:25,0.095931,0.09398,0.100948,0.056103,910.14
Luke 1:19,5,Matt 11:10,0.094061,0.089572,0.105604,0.076804,303.14
Luke 1:19,6,Matt 22:32,0.08728,0.066661,0.140298,0.06275,736.14
Luke 1:19,7,Matt 10:20,0.085872,0.08433,0.089836,0.068013,271.14
Luke 1:19,8,Matt 26:63,0.085869,0.079616,0.101948,0.076129,948.14
Luke 1:19,9,Matt 26:53,0.081351,0.082664,0.077977,0.068412,938.14
Luke 1:19,10,Matt 11:3,0.07094,0.078753,0.05085,0.067799,296.14
Luke 1:19,11,Matt 22:1,0.069594,0.045465,0.13164,0.044175,705.14
Luke 1:19,12,Matt 13:41,0.069063,0.057923,0.097708,0.047889,414.14
Luke 1:19,13,Matt 4:6,0.068199,0.048113,0.119851,0.047197,49.14
Luke 1:19,14,Matt 24:4,0.066359,0.037152,0.141463,0.066149,792.14
Luke 1:19,15,Matt 25:40,0.065942,0.041911,0.127737,0.060877,879.14
Luke 1:19,16,Matt 13:34,0.065171,0.067318,0.05965,0.063019,407.14
Luke 1:19,17,Matt 25:12,0.063708,0.06214,0.067742,0.037386,851.14
Luke 1:19,18,Matt 21:27,0.062575,0.03991,0.120857,0.039872,685.14
Luke 1:19,19,Matt 24:5,0.061593,0.058106,0.07056,0.044758,793.14
Luke 1:19,20,Matt 12:48,0.061576,0.052415,0.085131,0.061431,371.14
Luke 1:20,1,Matt 21:32,0.121585,0.134207,0.089129,0.073464,690.0
Luke 1:20,2,Matt 10:28,0.093649,0.096532,0.086236,0.061227,279.0
Luke 1:20,3,Matt 21:25,0.090004,0.100984,0.06177,0.062731,683.0
Luke 1:20,4,Matt 21:42,0.082756,0.08303,0.082049,0.083771,700.0
Luke 1:20,5,Matt 10:20,0.082463,0.092828,0.05581,0.067816,271.0
Luke 1:20,6,Matt 21:4,0.082059,0.090922,0.059269,0.038907,662.0
Luke 1:20,7,Matt 24:26,0.076452,0.080542,0.065934,0.050307,814.0
Luke 1:20,8,Matt 9:28,0.074416,0.075954,0.07046,0.046561,241.0
Luke 1:20,9,Matt 13:22,0.07381,0.065116,0.096166,0.070374,395.0
Luke 1:20,10,Matt 12:37,0.071215,0.068275,0.078774,0.059398,360.0
Luke 1:20,11,Matt 24:35,0.070058,0.057442,0.102498,0.059248,823.0
Luke 1:20,12,Matt 26:63,0.068298,0.059748,0.090282,0.072054,948.0
Luke 1:20,13,Matt 1:22,0.067729,0.075587,0.04752,0.049448,0.0
Luke 1:20,14,Matt 12:24,0.067659,0.083691,0.026436,0.047581,347.0
Luke 1:20,15,Matt 12:34,0.06711,0.072002,0.054529,0.056858,357.0
Luke 1:20,16,Matt 26:1,0.066717,0.061853,0.079223,0.053068,886.0
Luke 1:20,17,Matt 12:36,0.066708,0.068761,0.061427,0.059398,359.0
Luke 1:20,18,Matt 24:38,0.065959,0.036674,0.141262,0.04803,826.0
Luke 1:20,19,Matt 19:11,0.065746,0.058728,0.083792,0.043663,605.0
Luke 1:20,20,Matt 27:42,0.065436,0.070561,0.052258,0.052076,1002.0
Luke 1:21,1,Matt 23:16,0.118005,0.098567,0.167987,0.094682,764.86
Luke 1:21,2,Matt 11:3,0.111673,0.113189,0.107774,0.047444,295.86
Luke 1:21,3,Matt 23:21,0.105023,0.073408,0.186317,0.056728,769.86
Luke 1:21,4,Matt 24:48,0.09696,0.089932,0.115032,0.064032,835.86
Luke 1:21,5,Matt 25:5,0.090432,0.094572,0.079786,0.040941,843.86
Luke 1:21,6,Matt 23:35,0.079404,0.074003,0.093292,0.054673,783.86
Luke 1:21,7,Matt 27:5,0.076281,0.064074,0.107671,0.058569,964.86
Luke 1:21,8,Matt 22:22,0.075728,0.078247,0.069252,0.052794,725.86
Luke 1:21,9,Matt 27:40,0.075038,0.057773,0.119432,0.082426,999.86
Luke 1:21,10,Matt 23:17,0.072257,0.059443,0.105207,0.09185,765.86
Luke 1:21,11,Matt 24:50,0.0699,0.065805,0.080431,0.054195,837.86
Luke 1:21,12,Matt 26:5,0.068188,0.039857,0.141039,0.034197,889.86
Luke 1:21,13,Matt 9:33,0.06766,0.044119,0.128195,0.081612,245.86
Luke 1:21,14,Matt 26:61,0.066812,0.055634,0.095556,0.081342,945.86
Luke 1:21,15,Matt 8:27,0.057791,0.055842,0.062803,0.040937,205.86
Luke 1:21,16,Matt 27:51,0.056328,0.045472,0.084243,0.049685,1010.86
Luke 1:21,17,Matt 27:25,0.056247,0.046226,0.082016,0.031075,984.86
Luke 1:21,18,Matt 4:23,0.054889,0.026743,0.127264,0.03828,65.86
Luke 1:21,19,Matt 8:10,0.054766,0.045796,0.077833,0.033962,188.86
Luke 1:21,20,Matt 21:20,0.052564,0.051697,0.054794,0.044378,677.86
Luke 1:22,1,Matt 12:22,0.108786,0.110066,0.105494,0.067764,344.71
Luke 1:22,2,Matt 17:16,0.107421,0.107208,0.107968,0.042227,549.71
Luke 1:22,3,Matt 7:20,0.092475,0.103743,0.063501,0.049097,169.71
Luke 1:22,4,Matt 9:32,0.089525,0.09149,0.084472,0.090393,244.71
Luke 1:22,5,Matt 23:16,0.086223,0.074861,0.115442,0.094682,764.71
Luke 1:22,6,Matt 10:20,0.0818,0.089092,0.06305,0.039859,270.71
Luke 1:22,7,Matt 23:21,0.081337,0.055753,0.147124,0.056728,769.71
Luke 1:22,8,Matt 17:19,0.07634,0.079729,0.067627,0.040155,552.71
Luke 1:22,9,Matt 26:61,0.075649,0.067999,0.095322,0.058862,945.71
Luke 1:22,10,Matt 5:14,0.074521,0.078575,0.064096,0.041427,81.71
Luke 1:22,11,Matt 5:36,0.070453,0.069847,0.072011,0.04388,103.71
Luke 1:22,12,Matt 9:33,0.068986,0.066311,0.075865,0.081612,245.71
Luke 1:22,13,Matt 12:34,0.06596,0.069104,0.057876,0.036703,356.71
Luke 1:22,14,Matt 27:42,0.064289,0.065644,0.060805,0.036923,1001.71
Luke 1:22,15,Matt 27:40,0.064196,0.043878,0.116441,0.073536,999.71
Luke 1:22,16,Matt 6:24,0.062454,0.063447,0.059901,0.039776,139.71
Luke 1:22,17,Matt 26:53,0.062358,0.062972,0.060781,0.058493,937.71
Luke 1:22,18,Matt 13:3,0.061869,0.052415,0.086178,0.032475,375.71
Luke 1:22,19,Matt 13:34,0.061056,0.051154,0.086518,0.038504,406.71
Luke 1:22,20,Matt 27:5,0.059191,0.048664,0.086261,0.058569,964.71
Luke 1:23,1,Matt 9:7,0.352074,0.339027,0.385626,0.072014,219.57
Luke 1:23,2,Matt 21:13,0.088924,0.082479,0.105497,0.040438,670.57
Luke 1:23,3,Matt 23:38,0.087884,0.081258,0.104923,0.035482,786.57
Luke 1:23,4,Matt 22:22,0.087698,0.060859,0.156714,0.053936,725.57
Luke 1:23,5,Matt 22:10,0.070332,0.052134,0.117127,0.033411,713.57
Luke 1:23,6,Matt 8:18,0.068361,0.044254,0.13035,0.038092,196.57
Luke 1:23,7,Matt 26:2,0.067967,0.049742,0.11483,0.049467,886.57
Luke 1:23,8,Matt 24:38,0.066497,0.044628,0.122731,0.074582,825.57
Luke 1:23,9,Matt 8:33,0.065965,0.041909,0.127823,0.050534,211.57
Luke 1:23,10,Matt 14:15,0.059554,0.042007,0.104675,0.051699,445.57
Luke 1:23,11,Matt 28:4,0.058,0.025822,0.140744,0.040113,1029.57
Luke 1:23,12,Matt 24:37,0.057182,0.033192,0.118869,0.084794,824.57
Luke 1:23,13,Matt 18:3,0.057082,0.021083,0.149651,0.035833,562.57
Luke 1:23,14,Matt 28:10,0.056441,0.037167,0.106004,0.032209,1035.57
Luke 1:23,15,Matt 8:32,0.055382,0.030883,0.118379,0.050534,210.57
Luke 1:23,16,Matt 15:24,0.053595,0.047393,0.069544,0.033983,490.57
Luke 1:23,17,Matt 16:21,0.0523,0.04708,0.065722,0.040448,526.57
Luke 1:23,18,Matt 10:6,0.051708,0.053623,0.046784,0.036481,256.57
Luke 1:23,19,Matt 12:4,0.051379,0.035181,0.09303,0.030795,326.57
Luke 1:23,20,Matt 22:5,0.051163,0.046526,0.063087,0.021321,708.57
Luke 1:24,1,Matt 25:2,0.106479,0.112021,0.092227,0.037465,840.43
Luke 1:24,2,Matt 25:16,0.090859,0.090175,0.092617,0.046308,854.43
Luke 1:24,3,Matt 25:20,0.087401,0.090638,0.079076,0.05677,858.43
Luke 1:24,4,Matt 5:31,0.068722,0.045754,0.127782,0.042754,98.43
Luke 1:24,5,Matt 26:55,0.061704,0.06095,0.063641,0.055923,939.43
Luke 1:24,6,Matt 19:5,0.05901,0.039082,0.110254,0.034496,598.43
Luke 1:24,7,Matt 14:17,0.056197,0.056738,0.054807,0.036517,447.43
Luke 1:24,8,Matt 22:27,0.054519,0.041585,0.087775,0.034179,730.43
Luke 1:24,9,Matt 19:3,0.052199,0.030758,0.107335,0.047833,596.43
Luke 1:24,10,Matt 22:24,0.046881,0.028385,0.094442,0.046035,727.43
Luke 1:24,11,Matt 1:24,0.045958,0.026149,0.096896,0.114592,1.43
Luke 1:24,12,Matt 19:10,0.044454,0.03149,0.077791,0.042799,603.43
Luke 1:24,13,Matt 5:32,0.043387,0.027904,0.0832,0.042754,99.43
Luke 1:24,14,Matt 27:19,0.042962,0.026716,0.084735,0.032548,978.43
Luke 1:24,15,Matt 20:12,0.042831,0.030334,0.074966,0.048098,635.43
Luke 1:24,16,Matt 25:15,0.041026,0.042084,0.038307,0.046983,853.43
Luke 1:24,17,Matt 26:29,0.041012,0.027614,0.075463,0.037854,913.43
Luke 1:24,18,Matt 22:25,0.040993,0.022713,0.087998,0.031657,728.43
Luke 1:24,19,Matt 28:5,0.040918,0.032384,0.062861,0.040113,1030.43
Luke 1:24,20,Matt 16:9,0.040596,0.041548,0.038146,0.019586,514.43
Luke 1:25,1,Matt 24:46,0.1511,0.181237,0.073605,0.05624,833.29
Luke 1:25,2,Matt 24:37,0.080378,0.088967,0.058292,0.064588,824.29
Luke 1:25,3,Matt 7:12,0.078584,0.087727,0.055073,0.026091,161.29
Luke 1:25,4,Matt 24:50,0.073769,0.041165,0.157608,0.059256,837.29
Luke 1:25,5,Matt 11:26,0.064421,0.051039,0.09883,0.024818,318.29
Luke 1:25,6,Matt 20:12,0.060122,0.050405,0.085107,0.038427,635.29
Luke 1:25,7,Matt 7:21,0.059788,0.054743,0.072759,0.084571,170.29
Luke 1:25,8,Matt 17:12,0.056384,0.057112,0.054514,0.028151,545.29
Luke 1:25,9,Matt 25:40,0.054834,0.039268,0.09486,0.039674,878.29
Luke 1:25,10,Matt 12:8,0.05409,0.058875,0.041784,0.019902,330.29
Luke 1:25,11,Matt 12:36,0.053832,0.038271,0.093845,0.026258,358.29
Luke 1:25,12,Matt 7:17,0.05329,0.056545,0.04492,0.018892,166.29
Luke 1:25,13,Matt 8:9,0.05271,0.043119,0.077371,0.03029,187.29
Luke 1:25,14,Matt 26:54,0.052597,0.03566,0.096151,0.048122,938.29
Luke 1:25,15,Matt 26:51,0.052231,0.057558,0.038534,0.03239,935.29
Luke 1:25,16,Matt 23:3,0.052107,0.058561,0.035512,0.030513,752.29
Luke 1:25,17,Matt 25:45,0.052065,0.039896,0.083358,0.029744,883.29
Luke 1:25,18,Matt 12:40,0.051864,0.051908,0.051752,0.032898,362.29
Luke 1:25,19,Matt 7:22,0.050615,0.04386,0.067985,0.079483,171.29
Luke 1:25,20,Matt 4:19,0.050208,0.050012,0.050713,0.027073,61.29
Luke 1:26,1,Matt 11:10,0.129435,0.137048,0.10986,0.046167,302.14
Luke 1:26,2,Matt 21:11,0.127405,0.117008,0.154138,0.062681,668.14
Luke 1:26,3,Matt 24:31,0.093929,0.092699,0.097091,0.043131,818.14
Luke 1:26,4,Matt 13:41,0.078402,0.056874,0.13376,0.044488,413.14
Luke 1:26,5,Matt 26:32,0.078178,0.064417,0.113565,0.025269,916.14
Luke 1:26,6,Matt 23:34,0.071445,0.06711,0.082592,0.033038,782.14
Luke 1:26,7,Matt 22:32,0.067167,0.054119,0.100719,0.038977,735.14
Luke 1:26,8,Matt 10:5,0.065512,0.044559,0.119392,0.04756,255.14
Luke 1:26,9,Matt 27:45,0.061548,0.061224,0.062383,0.029137,1004.14
Luke 1:26,10,Matt 4:12,0.060322,0.048253,0.091359,0.026749,54.14
Luke 1:26,11,Matt 20:5,0.059152,0.061502,0.053109,0.030479,628.14
Luke 1:26,12,Matt 10:23,0.058756,0.044486,0.095451,0.057237,273.14
Luke 1:26,13,Matt 3:13,0.057764,0.039788,0.103988,0.028976,38.14
Luke 1:26,14,Matt 22:30,0.052476,0.053944,0.048703,0.045266,733.14
Luke 1:26,15,Matt 17:22,0.051307,0.035999,0.090672,0.031006,554.14
Luke 1:26,16,Matt 28:16,0.05114,0.035613,0.091069,0.045858,1041.14
Luke 1:26,17,Matt 19:1,0.050909,0.032223,0.09896,0.035134,594.14
Luke 1:26,18,Matt 27:55,0.049871,0.033422,0.092168,0.043434,1014.14
Luke 1:26,19,Matt 7:22,0.048981,0.048075,0.051309,0.079483,171.14
Luke 1:26,20,Matt 1:24,0.048803,0.029027,0.099657,0.118706,1.14
Luke 1:27,1,Matt 1:23,0.153862,0.143643,0.180139,0.118706,0.0
Luke 1:27,2,Matt 25:7,0.132308,0.122473,0.157599,0.053052,845.0
Luke 1:27,3,Matt 25:11,0.112448,0.114053,0.10832,0.073009,849.0
Luke 1:27,4,Matt 12:21,0.103771,0.092367,0.133096,0.047608,343.0
Luke 1:27,5,Matt 25:1,0.092825,0.09712,0.081781,0.053176,839.0
Luke 1:27,6,Matt 7:22,0.087918,0.088794,0.085667,0.0768,171.0
Luke 1:27,7,Matt 21:9,0.07449,0.077469,0.066832,0.096502,666.0
Luke 1:27,8,Matt 28:19,0.07392,0.05009,0.135195,0.045019,1044.0
Luke 1:27,9,Matt 1:25,0.073855,0.067653,0.089803,0.060789,2.0
Luke 1:27,10,Matt 1:18,0.071563,0.071944,0.070586,0.075746,5.0
Luke 1:27,11,Matt 6:9,0.071051,0.06735,0.08057,0.039345,124.0
Luke 1:27,12,Matt 1:16,0.070176,0.067526,0.07699,0.058501,7.0
Luke 1:27,13,Matt 13:55,0.068884,0.069206,0.068056,0.056641,427.0
Luke 1:27,14,Matt 10:41,0.065679,0.06735,0.061383,0.061723,291.0
Luke 1:27,15,Matt 24:5,0.065529,0.060413,0.078685,0.03033,792.0
Luke 1:27,16,Matt 18:5,0.064929,0.059228,0.079589,0.033878,564.0
Luke 1:27,17,Matt 1:21,0.061706,0.058676,0.069497,0.110531,2.0
Luke 1:27,18,Matt 10:22,0.061513,0.057326,0.072281,0.057237,272.0
Luke 1:27,19,Matt 1:6,0.061285,0.060655,0.062903,0.020019,17.0
Luke 1:27,20,Matt 1:19,0.059701,0.062691,0.052012,0.075746,4.0
Luke 1:28,1,Matt 26:49,0.181986,0.194836,0.148944,0.058398,932.5
Luke 1:28,2,Matt 28:9,0.167408,0.172892,0.153306,0.078442,1033.5
Luke 1:28,3,Matt 18:13,0.134301,0.163951,0.058059,0.062058,570.5
Luke 1:28,4,Matt 27:29,0.122301,0.124885,0.115656,0.04814,987.5
Luke 1:28,5,Matt 23:13,0.088701,0.094473,0.073857,0.027837,761.5
Luke 1:28,6,Matt 7:21,0.084255,0.090722,0.067625,0.066479,169.5
Luke 1:28,7,Matt 25:21,0.074411,0.064688,0.099414,0.035644,858.5
Luke 1:28,8,Matt 25:23,0.074411,0.064688,0.099414,0.041951,860.5
Luke 1:28,9,Matt 2:10,0.073835,0.07859,0.061608,0.028886,11.5
Luke 1:28,10,Matt 22:44,0.066922,0.063497,0.075728,0.052035,746.5
Luke 1:28,11,Matt 5:12,0.065202,0.067395,0.05956,0.030157,78.5
Luke 1:28,12,Matt 21:10,0.063195,0.049038,0.0996,0.062463,666.5
Luke 1:28,13,Matt 10:12,0.061667,0.067155,0.047555,0.038384,261.5
Luke 1:28,14,Matt 15:27,0.059548,0.05581,0.069161,0.034831,492.5
Luke 1:28,15,Matt 2:21,0.058004,0.042458,0.097979,0.031967,22.5
Luke 1:28,16,Matt 19:23,0.057437,0.057851,0.056372,0.048923,615.5
Luke 1:28,17,Matt 25:11,0.055533,0.058387,0.048195,0.073009,848.5
Luke 1:28,18,Matt 15:25,0.054736,0.048702,0.07025,0.03991,490.5
Luke 1:28,19,Matt 20:33,0.053868,0.05902,0.04062,0.023967,655.5
Luke 1:28,20,Matt 8:25,0.053152,0.045096,0.073868,0.078022,202.5
Luke 1:29,1,Matt 8:27,0.180554,0.184469,0.170489,0.07381,204.0
Luke 1:29,2,Matt 23:7,0.106973,0.089678,0.151446,0.078146,755.0
Luke 1:29,3,Matt 12:37,0.094383,0.085633,0.116882,0.042419,358.0
Luke 1:29,4,Matt 13:20,0.09279,0.053308,0.194314,0.060861,391.0
Luke 1:29,5,Matt 16:7,0.09139,0.092262,0.089146,0.058225,511.0
Luke 1:29,6,Matt 13:22,0.08978,0.068857,0.143581,0.057045,393.0
Luke 1:29,7,Matt 5:37,0.082598,0.079147,0.091473,0.031718,103.0
Luke 1:29,8,Matt 13:23,0.071033,0.042692,0.143908,0.053721,394.0
Luke 1:29,9,Matt 19:11,0.069076,0.056233,0.102102,0.02631,603.0
Luke 1:29,10,Matt 26:1,0.067284,0.05509,0.098641,0.049251,884.0
Luke 1:29,11,Matt 7:28,0.066761,0.04777,0.115594,0.036028,176.0
Luke 1:29,12,Matt 16:8,0.066356,0.068478,0.060899,0.045268,512.0
Luke 1:29,13,Matt 21:25,0.058915,0.060174,0.055676,0.060241,681.0
Luke 1:29,14,Matt 13:38,0.057241,0.03089,0.125,0.057457,409.0
Luke 1:29,15,Matt 7:26,0.055126,0.038848,0.096983,0.049443,174.0
Luke 1:29,16,Matt 13:19,0.054766,0.039962,0.092831,0.060861,390.0
Luke 1:29,17,Matt 7:24,0.054572,0.041162,0.089053,0.039226,172.0
Luke 1:29,18,Matt 28:15,0.051957,0.040671,0.080979,0.032976,1039.0
Luke 1:29,19,Matt 19:1,0.050141,0.039266,0.078103,0.033471,593.0
Luke 1:29,20,Matt 19:22,0.047982,0.037796,0.074174,0.048923,614.0
Luke 1:30,1,Matt 28:5,0.167002,0.156288,0.194552,0.060985,1028.5
Luke 1:30,2,Matt 17:7,0.146564,0.151155,0.134758,0.074216,538.5
Luke 1:30,3,Matt 14:27,0.131098,0.137621,0.114322,0.054996,455.5
Luke 1:30,4,Matt 10:31,0.128962,0.156796,0.057389,0.045776,279.5
Luke 1:30,5,Matt 18:10,0.111594,0.106987,0.12344,0.057023,567.5
Luke 1:30,6,Matt 10:28,0.110191,0.114765,0.098429,0.051143,276.5
Luke 1:30,7,Matt 28:10,0.10834,0.114946,0.091353,0.049287,1033.5
Luke 1:30,8,Matt 1:20,0.10332,0.105655,0.097318,0.292625,4.5
Luke 1:30,9,Matt 10:26,0.094007,0.109194,0.054953,0.069776,274.5
Luke 1:30,10,Matt 22:32,0.082925,0.068036,0.12121,0.079446,733.5
Luke 1:30,11,Matt 4:6,0.075926,0.052271,0.136751,0.075726,46.5
Luke 1:30,12,Matt 9:8,0.068769,0.063358,0.082683,0.052115,218.5
Luke 1:30,13,Matt 10:39,0.067111,0.068771,0.062844,0.032295,287.5
Luke 1:30,14,Matt 22:30,0.064291,0.067815,0.055231,0.079943,731.5
Luke 1:30,15,Matt 13:41,0.062694,0.035908,0.131571,0.061636,411.5
Luke 1:30,16,Matt 16:27,0.06118,0.034748,0.12915,0.057551,530.5
Luke 1:30,17,Matt 25:41,0.060625,0.038956,0.116347,0.037372,877.5
Luke 1:30,18,Matt 8:10,0.057438,0.040668,0.100561,0.059443,186.5
Luke 1:30,19,Matt 22:21,0.057035,0.047178,0.08238,0.05083,722.5
Luke 1:30,20,Matt 26:63,0.056701,0.048011,0.079047,0.063007,945.5
Luke 1:31,1,Matt 1:25,0.598505,0.628968,0.520171,0.16609,0.0
Luke 1:31,2,Matt 1:21,0.499258,0.545509,0.380329,0.292625,4.0
Luke 1:31,3,Matt 1:23,0.431884,0.409741,0.488825,0.294004,2.0
Luke 1:31,4,Matt 24:19,0.124997,0.11237,0.157467,0.046562,804.0
Luke 1:31,5,Matt 12:21,0.100854,0.065455,0.191881,0.067193,341.0
Luke 1:31,6,Matt 22:3,0.085657,0.073844,0.116034,0.071755,704.0
Luke 1:31,7,Matt 28:19,0.078448,0.056703,0.134365,0.075489,1042.0
Luke 1:31,8,Matt 1:18,0.07723,0.069055,0.098251,0.178901,7.0
Luke 1:31,9,Matt 5:9,0.071594,0.077397,0.056671,0.058796,74.0
Luke 1:31,10,Matt 22:45,0.07071,0.076912,0.054762,0.066334,746.0
Luke 1:31,11,Matt 26:55,0.064404,0.06457,0.063976,0.036809,937.0
Luke 1:31,12,Matt 23:7,0.062579,0.044116,0.110054,0.078146,754.0
Luke 1:31,13,Matt 7:22,0.06165,0.062923,0.058379,0.055811,169.0
Luke 1:31,14,Matt 2:2,0.060937,0.060689,0.061573,0.03445,2.0
Luke 1:31,15,Matt 1:1,0.060604,0.064654,0.050187,0.05055,24.0
Luke 1:31,16,Matt 2:15,0.057766,0.051188,0.07468,0.041008,15.0
Luke 1:31,17,Matt 6:9,0.055561,0.047726,0.075708,0.044426,122.0
Luke 1:31,18,Matt 21:9,0.053593,0.053515,0.053794,0.092959,664.0
Luke 1:31,19,Matt 11:27,0.052625,0.045818,0.070129,0.065077,317.0
Luke 1:31,20,Matt 21:37,0.051584,0.054176,0.044919,0.055009,692.0
Luke 1:32,1,Matt 22:38,0.195522,0.201532,0.180066,0.07766,738.83
Luke 1:32,2,Matt 22:45,0.148676,0.143088,0.163045,0.066334,745.83
Luke 1:32,3,Matt 18:4,0.144326,0.166591,0.087073,0.075884,560.83
Luke 1:32,4,Matt 12:23,0.131114,0.135451,0.119961,0.061113,342.83
Luke 1:32,5,Matt 21:9,0.108783,0.112632,0.098886,0.092959,663.83
Luke 1:32,6,Matt 22:43,0.107963,0.098683,0.131824,0.104077,743.83
Luke 1:32,7,Matt 23:22,0.099547,0.081065,0.147073,0.046048,767.83
Luke 1:32,8,Matt 4:7,0.096035,0.094926,0.098886,0.064992,46.83
Luke 1:32,9,Matt 20:31,0.094609,0.097699,0.086664,0.067372,651.83
Luke 1:32,10,Matt 5:34,0.088586,0.088276,0.089382,0.073078,98.83
Luke 1:32,11,Matt 23:9,0.087702,0.083924,0.097417,0.073507,755.83
Luke 1:32,12,Matt 19:28,0.087585,0.086738,0.089763,0.060529,618.83
Luke 1:32,13,Matt 11:27,0.08731,0.078862,0.109034,0.059542,316.83
Luke 1:32,14,Matt 4:10,0.082311,0.080377,0.087283,0.055487,49.83
Luke 1:32,15,Matt 13:38,0.082075,0.079803,0.087919,0.09083,407.83
Luke 1:32,16,Matt 22:32,0.082058,0.066728,0.121479,0.086061,732.83
Luke 1:32,17,Matt 5:9,0.081709,0.083788,0.076364,0.057826,73.83
Luke 1:32,18,Matt 5:35,0.079823,0.094966,0.040884,0.06192,99.83
Luke 1:32,19,Matt 1:6,0.079344,0.066958,0.111193,0.063531,19.17
Luke 1:32,20,Matt 3:17,0.078532,0.080163,0.074338,0.049836,39.83
Luke 1:33,1,Matt 22:32,0.109414,0.106126,0.117869,0.086061,732.66
Luke 1:33,2,Matt 24:6,0.095793,0.115165,0.045982,0.060746,790.66
Luke 1:33,3,Matt 9:7,0.09551,0.072753,0.154027,0.055076,216.66
Luke 1:33,4,Matt 1:2,0.091121,0.091715,0.089594,0.083557,23.34
Luke 1:33,5,Matt 24:13,0.089516,0.091738,0.083802,0.062817,797.66
Luke 1:33,6,Matt 10:37,0.088584,0.095619,0.070496,0.070245,284.66
Luke 1:33,7,Matt 10:38,0.088226,0.092335,0.077662,0.068783,285.66
Luke 1:33,8,Matt 10:24,0.080849,0.089552,0.058471,0.065735,271.66
Luke 1:33,9,Matt 8:11,0.079691,0.075951,0.089309,0.054382,186.66
Luke 1:33,10,Matt 24:14,0.078619,0.070021,0.100728,0.062817,798.66
Luke 1:33,11,Matt 21:13,0.078338,0.071313,0.096404,0.056619,667.66
Luke 1:33,12,Matt 23:38,0.078277,0.070257,0.0989,0.037153,783.66
Luke 1:33,13,Matt 13:57,0.074109,0.063087,0.102451,0.055656,426.66
Luke 1:33,14,Matt 10:22,0.073351,0.073789,0.072225,0.072156,269.66
Luke 1:33,15,Matt 13:40,0.072736,0.062821,0.098232,0.085661,409.66
Luke 1:33,16,Matt 22:8,0.072454,0.072448,0.07247,0.054779,708.66
Luke 1:33,17,Matt 13:49,0.069344,0.056755,0.101717,0.060874,418.66
Luke 1:33,18,Matt 28:20,0.068677,0.059954,0.091107,0.0,1042.66
Luke 1:33,19,Matt 21:19,0.067949,0.034343,0.154365,0.0476,673.66
Luke 1:33,20,Matt 23:30,0.067787,0.076977,0.044154,0.061349,775.66
Luke 1:34,1,Matt 1:25,0.125857,0.13878,0.092625,0.075938,0.51
Luke 1:34,2,Matt 10:26,0.116577,0.127798,0.087721,0.044153,273.49
Luke 1:34,3,Matt 13:55,0.116283,0.134405,0.069683,0.075054,424.49
