luke_window_start_ref,luke_window_center_ref,luke_window_end_ref,rank,matt_window_start_ref,matt_window_center_ref,matt_window_end_ref,score
Luke 15:28,Luke 15:29,Luke 15:30,8,Matt 26:39,Matt 26:40,Matt 26:41,0.06514
Luke 15:28,Luke 15:29,Luke 15:30,9,Matt 21:28,Matt 21:29,Matt 21:30,0.063863
Luke 15:28,Luke 15:29,Luke 15:30,10,Matt 15:32,Matt 15:33,Matt 15:34,0.062225
Luke 15:29,Luke 15:30,Luke 15:31,1,Matt 21:29,Matt 21:30,Matt 21:31,0.083181
Luke 15:29,Luke 15:30,Luke 15:31,2,Matt 21:28,Matt 21:29,Matt 21:30,0.07733
Luke 15:29,Luke 15:30,Luke 15:31,3,Matt 21:30,Matt 21:31,Matt 21:32,0.077318
Luke 15:29,Luke 15:30,Luke 15:31,4,Matt 26:32,Matt 26:33,Matt 26:34,0.075581
Luke 15:29,Luke 15:30,Luke 15:31,5,Matt 7:21,Matt 7:22,Matt 7:23,0.075503
Luke 15:29,Luke 15:30,Luke 15:31,6,Matt 15:3,Matt 15:4,Matt 15:5,0.075086
Luke 15:29,Luke 15:30,Luke 15:31,7,Matt 26:33,Matt 26:34,Matt 26:35,0.070059
Luke 15:29,Luke 15:30,Luke 15:31,8,Matt 26:31,Matt 26:32,Matt 26:33,0.069431
Luke 15:29,Luke 15:30,Luke 15:31,9,Matt 7:22,Matt 7:23,Matt 7:24,0.068656
Luke 15:29,Luke 15:30,Luke 15:31,10,Matt 21:27,Matt 21:28,Matt 21:29,0.068477
Luke 15:30,Luke 15:31,Luke 15:32,1,Matt 18:13,Matt 18:14,Matt 18:15,0.072644
Luke 15:30,Luke 15:31,Luke 15:32,2,Matt 26:11,Matt 26:12,Matt 26:13,0.06912
Luke 15:30,Luke 15:31,Luke 15:32,3,Matt 22:31,Matt 22:32,Matt 22:33,0.066475
Luke 15:30,Luke 15:31,Luke 15:32,4,Matt 26:10,Matt 26:11,Matt 26:12,0.064299
Luke 15:30,Luke 15:31,Luke 15:32,5,Matt 20:14,Matt 20:15,Matt 20:16,0.063758
Luke 15:30,Luke 15:31,Luke 15:32,6,Matt 10:21,Matt 10:22,Matt 10:23,0.063356
Luke 15:30,Luke 15:31,Luke 15:32,7,Matt 21:30,Matt 21:31,Matt 21:32,0.062671
Luke 15:30,Luke 15:31,Luke 15:32,8,Matt 10:20,Matt 10:21,Matt 10:22,0.062427
Luke 15:30,Luke 15:31,Luke 15:32,9,Matt 12:47,Matt 12:48,Matt 12:49,0.062318
Luke 15:30,Luke 15:31,Luke 15:32,10,Matt 13:54,Matt 13:55,Matt 13:56,0.060937
Luke 15:31,Luke 15:32,Luke 16:1,1,Matt 18:13,Matt 18:14,Matt 18:15,0.080644
Luke 15:31,Luke 15:32,Luke 16:1,2,Matt 26:11,Matt 26:12,Matt 26:13,0.078554
Luke 15:31,Luke 15:32,Luke 16:1,3,Matt 12:47,Matt 12:48,Matt 12:49,0.077941
Luke 15:31,Luke 15:32,Luke 16:1,4,Matt 21:26,Matt 21:27,Matt 21:28,0.073937
Luke 15:31,Luke 15:32,Luke 16:1,5,Matt 12:48,Matt 12:49,Matt 12:50,0.070901
Luke 15:31,Luke 15:32,Luke 16:1,6,Matt 26:10,Matt 26:11,Matt 26:12,0.070302
Luke 15:31,Luke 15:32,Luke 16:1,7,Matt 22:23,Matt 22:24,Matt 22:25,0.069458
Luke 15:31,Luke 15:32,Luke 16:1,8,Matt 25:25,Matt 25:26,Matt 25:27,0.069391
Luke 15:31,Luke 15:32,Luke 16:1,9,Matt 20:14,Matt 20:15,Matt 20:16,0.067977
Luke 15:31,Luke 15:32,Luke 16:1,10,Matt 22:31,Matt 22:32,Matt 22:33,0.067274
Luke 15:32,Luke 16:1,Luke 16:2,1,Matt 18:13,Matt 18:14,Matt 18:15,0.084284
Luke 15:32,Luke 16:1,Luke 16:2,2,Matt 12:47,Matt 12:48,Matt 12:49,0.082385
Luke 15:32,Luke 16:1,Luke 16:2,3,Matt 12:36,Matt 12:37,Matt 12:38,0.075529
Luke 15:32,Luke 16:1,Luke 16:2,4,Matt 12:46,Matt 12:47,Matt 12:48,0.075118
Luke 15:32,Luke 16:1,Luke 16:2,5,Matt 12:48,Matt 12:49,Matt 12:50,0.072556
Luke 15:32,Luke 16:1,Luke 16:2,6,Matt 19:23,Matt 19:24,Matt 19:25,0.070942
Luke 15:32,Luke 16:1,Luke 16:2,7,Matt 20:32,Matt 20:33,Matt 20:34,0.066511
Luke 15:32,Luke 16:1,Luke 16:2,8,Matt 26:61,Matt 26:62,Matt 26:63,0.065369
Luke 15:32,Luke 16:1,Luke 16:2,9,Matt 19:21,Matt 19:22,Matt 19:23,0.065167
Luke 15:32,Luke 16:1,Luke 16:2,10,Matt 22:31,Matt 22:32,Matt 22:33,0.064815
Luke 16:1,Luke 16:2,Luke 16:3,1,Matt 20:31,Matt 20:32,Matt 20:33,0.076963
Luke 16:1,Luke 16:2,Luke 16:3,2,Matt 9:12,Matt 9:13,Matt 9:14,0.074721
Luke 16:1,Luke 16:2,Luke 16:3,3,Matt 20:32,Matt 20:33,Matt 20:34,0.074044
Luke 16:1,Luke 16:2,Luke 16:3,4,Matt 12:36,Matt 12:37,Matt 12:38,0.071355
Luke 16:1,Luke 16:2,Luke 16:3,5,Matt 19:23,Matt 19:24,Matt 19:25,0.070413
Luke 16:1,Luke 16:2,Luke 16:3,6,Matt 9:11,Matt 9:12,Matt 9:13,0.064973
Luke 16:1,Luke 16:2,Luke 16:3,7,Matt 27:21,Matt 27:22,Matt 27:23,0.063356
Luke 16:1,Luke 16:2,Luke 16:3,8,Matt 13:10,Matt 13:11,Matt 13:12,0.06315
Luke 16:1,Luke 16:2,Luke 16:3,9,Matt 17:19,Matt 17:20,Matt 17:22,0.061461
Luke 16:1,Luke 16:2,Luke 16:3,10,Matt 21:24,Matt 21:25,Matt 21:26,0.060894
Luke 16:2,Luke 16:3,Luke 16:4,1,Matt 20:31,Matt 20:32,Matt 20:33,0.083636
Luke 16:2,Luke 16:3,Luke 16:4,2,Matt 27:21,Matt 27:22,Matt 27:23,0.081744
Luke 16:2,Luke 16:3,Luke 16:4,3,Matt 20:32,Matt 20:33,Matt 20:34,0.078941
Luke 16:2,Luke 16:3,Luke 16:4,4,Matt 12:2,Matt 12:3,Matt 12:4,0.076126
Luke 16:2,Luke 16:3,Luke 16:4,5,Matt 6:2,Matt 6:3,Matt 6:4,0.070088
Luke 16:2,Luke 16:3,Luke 16:4,6,Matt 6:1,Matt 6:2,Matt 6:3,0.069674
Luke 16:2,Luke 16:3,Luke 16:4,7,Matt 6:3,Matt 6:4,Matt 6:5,0.066954
Luke 16:2,Luke 16:3,Luke 16:4,8,Matt 27:20,Matt 27:21,Matt 27:22,0.066721
Luke 16:2,Luke 16:3,Luke 16:4,9,Matt 12:1,Matt 12:2,Matt 12:3,0.06392
Luke 16:2,Luke 16:3,Luke 16:4,10,Matt 20:30,Matt 20:31,Matt 20:32,0.06339
Luke 16:3,Luke 16:4,Luke 16:5,1,Matt 22:42,Matt 22:43,Matt 22:44,0.089732
Luke 16:3,Luke 16:4,Luke 16:5,2,Matt 18:30,Matt 18:31,Matt 18:32,0.0818
Luke 16:3,Luke 16:4,Luke 16:5,3,Matt 21:29,Matt 21:30,Matt 21:31,0.080779
Luke 16:3,Luke 16:4,Luke 16:5,4,Matt 22:43,Matt 22:44,Matt 22:45,0.079664
Luke 16:3,Luke 16:4,Luke 16:5,5,Matt 26:21,Matt 26:22,Matt 26:23,0.078056
Luke 16:3,Luke 16:4,Luke 16:5,6,Matt 26:20,Matt 26:21,Matt 26:22,0.075083
Luke 16:3,Luke 16:4,Luke 16:5,7,Matt 18:32,Matt 18:33,Matt 18:34,0.073572
Luke 16:3,Luke 16:4,Luke 16:5,8,Matt 12:2,Matt 12:3,Matt 12:4,0.072071
Luke 16:3,Luke 16:4,Luke 16:5,9,Matt 27:21,Matt 27:22,Matt 27:23,0.069845
Luke 16:3,Luke 16:4,Luke 16:5,10,Matt 21:38,Matt 21:39,Matt 21:40,0.069744
Luke 16:4,Luke 16:5,Luke 16:6,1,Matt 10:39,Matt 10:40,Matt 10:41,0.116769
Luke 16:4,Luke 16:5,Luke 16:6,2,Matt 10:40,Matt 10:41,Matt 10:42,0.110939
Luke 16:4,Luke 16:5,Luke 16:6,3,Matt 10:38,Matt 10:39,Matt 10:40,0.107176
Luke 16:4,Luke 16:5,Luke 16:6,4,Matt 22:42,Matt 22:43,Matt 22:44,0.0893
Luke 16:4,Luke 16:5,Luke 16:6,5,Matt 18:30,Matt 18:31,Matt 18:32,0.08817
Luke 16:4,Luke 16:5,Luke 16:6,6,Matt 26:21,Matt 26:22,Matt 26:23,0.082576
Luke 16:4,Luke 16:5,Luke 16:6,7,Matt 18:32,Matt 18:33,Matt 18:34,0.081774
Luke 16:4,Luke 16:5,Luke 16:6,8,Matt 22:43,Matt 22:44,Matt 22:45,0.079064
Luke 16:4,Luke 16:5,Luke 16:6,9,Matt 26:20,Matt 26:21,Matt 26:22,0.077581
Luke 16:4,Luke 16:5,Luke 16:6,10,Matt 21:29,Matt 21:30,Matt 21:31,0.077435
Luke 16:5,Luke 16:6,Luke 16:7,1,Matt 18:28,Matt 18:29,Matt 18:30,0.098707
Luke 16:5,Luke 16:6,Luke 16:7,2,Matt 10:39,Matt 10:40,Matt 10:41,0.093525
Luke 16:5,Luke 16:6,Luke 16:7,3,Matt 10:40,Matt 10:41,Matt 10:42,0.090883
Luke 16:5,Luke 16:6,Luke 16:7,4,Matt 10:38,Matt 10:39,Matt 10:40,0.086584
Luke 16:5,Luke 16:6,Luke 16:7,5,Matt 18:26,Matt 18:27,Matt 18:28,0.086317
Luke 16:5,Luke 16:6,Luke 16:7,6,Matt 18:27,Matt 18:28,Matt 18:29,0.085933
Luke 16:5,Luke 16:6,Luke 16:7,7,Matt 18:30,Matt 18:31,Matt 18:32,0.08283
Luke 16:5,Luke 16:6,Luke 16:7,8,Matt 18:32,Matt 18:33,Matt 18:34,0.079984
Luke 16:5,Luke 16:6,Luke 16:7,9,Matt 22:42,Matt 22:43,Matt 22:44,0.077889
Luke 16:5,Luke 16:6,Luke 16:7,10,Matt 26:21,Matt 26:22,Matt 26:23,0.075898
Luke 16:6,Luke 16:7,Luke 16:8,1,Matt 10:39,Matt 10:40,Matt 10:41,0.092636
Luke 16:6,Luke 16:7,Luke 16:8,2,Matt 10:40,Matt 10:41,Matt 10:42,0.08779
Luke 16:6,Luke 16:7,Luke 16:8,3,Matt 10:38,Matt 10:39,Matt 10:40,0.086529
Luke 16:6,Luke 16:7,Luke 16:8,4,Matt 10:23,Matt 10:24,Matt 10:25,0.067578
Luke 16:6,Luke 16:7,Luke 16:8,5,Matt 13:37,Matt 13:38,Matt 13:39,0.066404
Luke 16:6,Luke 16:7,Luke 16:8,6,Matt 18:28,Matt 18:29,Matt 18:30,0.065598
Luke 16:6,Luke 16:7,Luke 16:8,7,Matt 10:22,Matt 10:23,Matt 10:24,0.065384
Luke 16:6,Luke 16:7,Luke 16:8,8,Matt 13:22,Matt 13:23,Matt 13:24,0.064748
Luke 16:6,Luke 16:7,Luke 16:8,9,Matt 25:2,Matt 25:3,Matt 25:4,0.063476
Luke 16:6,Luke 16:7,Luke 16:8,10,Matt 13:38,Matt 13:39,Matt 13:40,0.062307
Luke 16:7,Luke 16:8,Luke 16:9,1,Matt 10:39,Matt 10:40,Matt 10:41,0.101275
Luke 16:7,Luke 16:8,Luke 16:9,2,Matt 10:40,Matt 10:41,Matt 10:42,0.095865
Luke 16:7,Luke 16:8,Luke 16:9,3,Matt 10:38,Matt 10:39,Matt 10:40,0.094843
Luke 16:7,Luke 16:8,Luke 16:9,4,Matt 10:23,Matt 10:24,Matt 10:25,0.07376
Luke 16:7,Luke 16:8,Luke 16:9,5,Matt 25:39,Matt 25:40,Matt 25:41,0.070895
Luke 16:7,Luke 16:8,Luke 16:9,6,Matt 10:22,Matt 10:23,Matt 10:24,0.070646
Luke 16:7,Luke 16:8,Luke 16:9,7,Matt 25:40,Matt 25:41,Matt 25:42,0.067628
Luke 16:7,Luke 16:8,Luke 16:9,8,Matt 18:3,Matt 18:4,Matt 18:5,0.06539
Luke 16:7,Luke 16:8,Luke 16:9,9,Matt 25:45,Matt 25:46,Matt 26:1,0.065385
Luke 16:7,Luke 16:8,Luke 16:9,10,Matt 13:37,Matt 13:38,Matt 13:39,0.063845
Luke 16:8,Luke 16:9,Luke 16:10,1,Matt 25:21,Matt 25:22,Matt 25:23,0.093246
Luke 16:8,Luke 16:9,Luke 16:10,2,Matt 25:39,Matt 25:40,Matt 25:41,0.093054
Luke 16:8,Luke 16:9,Luke 16:10,3,Matt 25:40,Matt 25:41,Matt 25:42,0.089505
Luke 16:8,Luke 16:9,Luke 16:10,4,Matt 24:44,Matt 24:45,Matt 24:46,0.088045
Luke 16:8,Luke 16:9,Luke 16:10,5,Matt 25:45,Matt 25:46,Matt 26:1,0.082927
Luke 16:8,Luke 16:9,Luke 16:10,6,Matt 25:23,Matt 25:24,Matt 25:25,0.079035
Luke 16:8,Luke 16:9,Luke 16:10,7,Matt 24:45,Matt 24:46,Matt 24:47,0.076459
Luke 16:8,Luke 16:9,Luke 16:10,8,Matt 5:45,Matt 5:46,Matt 5:47,0.074892
Luke 16:8,Luke 16:9,Luke 16:10,9,Matt 5:19,Matt 5:20,Matt 5:21,0.074292
Luke 16:8,Luke 16:9,Luke 16:10,10,Matt 5:44,Matt 5:45,Matt 5:46,0.071783
Luke 16:9,Luke 16:10,Luke 16:11,1,Matt 25:21,Matt 25:22,Matt 25:23,0.111934
Luke 16:9,Luke 16:10,Luke 16:11,2,Matt 25:23,Matt 25:24,Matt 25:25,0.091958
Luke 16:9,Luke 16:10,Luke 16:11,3,Matt 25:39,Matt 25:40,Matt 25:41,0.082609
Luke 16:9,Luke 16:10,Luke 16:11,4,Matt 25:40,Matt 25:41,Matt 25:42,0.082051
Luke 16:9,Luke 16:10,Luke 16:11,5,Matt 25:22,Matt 25:23,Matt 25:24,0.078984
Luke 16:9,Luke 16:10,Luke 16:11,6,Matt 5:45,Matt 5:46,Matt 5:47,0.077532
Luke 16:9,Luke 16:10,Luke 16:11,7,Matt 25:45,Matt 25:46,Matt 26:1,0.074783
Luke 16:9,Luke 16:10,Luke 16:11,8,Matt 5:44,Matt 5:45,Matt 5:46,0.073821
Luke 16:9,Luke 16:10,Luke 16:11,9,Matt 25:19,Matt 25:20,Matt 25:21,0.071145
Luke 16:9,Luke 16:10,Luke 16:11,10,Matt 24:44,Matt 24:45,Matt 24:46,0.069677
Luke 16:10,Luke 16:11,Luke 16:12,1,Matt 25:21,Matt 25:22,Matt 25:23,0.138522
Luke 16:10,Luke 16:11,Luke 16:12,2,Matt 25:23,Matt 25:24,Matt 25:25,0.113457
Luke 16:10,Luke 16:11,Luke 16:12,3,Matt 25:22,Matt 25:23,Matt 25:24,0.095835
Luke 16:10,Luke 16:11,Luke 16:12,4,Matt 24:44,Matt 24:45,Matt 24:46,0.089128
Luke 16:10,Luke 16:11,Luke 16:12,5,Matt 25:19,Matt 25:20,Matt 25:21,0.086141
Luke 16:10,Luke 16:11,Luke 16:12,6,Matt 24:43,Matt 24:44,Matt 24:45,0.082966
Luke 16:10,Luke 16:11,Luke 16:12,7,Matt 24:45,Matt 24:46,Matt 24:47,0.080641
Luke 16:10,Luke 16:11,Luke 16:12,8,Matt 5:45,Matt 5:46,Matt 5:47,0.074335
Luke 16:10,Luke 16:11,Luke 16:12,9,Matt 5:44,Matt 5:45,Matt 5:46,0.072608
Luke 16:10,Luke 16:11,Luke 16:12,10,Matt 24:19,Matt 24:20,Matt 24:21,0.070722
Luke 16:11,Luke 16:12,Luke 16:13,1,Matt 6:24,Matt 6:25,Matt 6:26,0.432244
Luke 16:11,Luke 16:12,Luke 16:13,2,Matt 6:23,Matt 6:24,Matt 6:25,0.431068
Luke 16:11,Luke 16:12,Luke 16:13,3,Matt 6:22,Matt 6:23,Matt 6:24,0.41205
Luke 16:11,Luke 16:12,Luke 16:13,4,Matt 25:21,Matt 25:22,Matt 25:23,0.083827
Luke 16:11,Luke 16:12,Luke 16:13,5,Matt 25:23,Matt 25:24,Matt 25:25,0.077345
Luke 16:11,Luke 16:12,Luke 16:13,6,Matt 25:22,Matt 25:23,Matt 25:24,0.076287
Luke 16:11,Luke 16:12,Luke 16:13,7,Matt 24:19,Matt 24:20,Matt 24:21,0.071032
Luke 16:11,Luke 16:12,Luke 16:13,8,Matt 19:6,Matt 19:7,Matt 19:8,0.069703
Luke 16:11,Luke 16:12,Luke 16:13,9,Matt 24:21,Matt 24:22,Matt 24:23,0.067807
Luke 16:11,Luke 16:12,Luke 16:13,10,Matt 24:20,Matt 24:21,Matt 24:22,0.065134
Luke 16:12,Luke 16:13,Luke 16:14,1,Matt 6:24,Matt 6:25,Matt 6:26,0.455932
Luke 16:12,Luke 16:13,Luke 16:14,2,Matt 6:23,Matt 6:24,Matt 6:25,0.452116
Luke 16:12,Luke 16:13,Luke 16:14,3,Matt 6:22,Matt 6:23,Matt 6:24,0.433861
Luke 16:12,Luke 16:13,Luke 16:14,4,Matt 5:41,Matt 5:42,Matt 5:43,0.062312
Luke 16:12,Luke 16:13,Luke 16:14,5,Matt 20:20,Matt 20:21,Matt 20:22,0.061289
Luke 16:12,Luke 16:13,Luke 16:14,6,Matt 25:22,Matt 25:23,Matt 25:24,0.061036
Luke 16:12,Luke 16:13,Luke 16:14,7,Matt 20:21,Matt 20:22,Matt 20:23,0.060747
Luke 16:12,Luke 16:13,Luke 16:14,8,Matt 24:40,Matt 24:41,Matt 24:42,0.058946
Luke 16:12,Luke 16:13,Luke 16:14,9,Matt 10:22,Matt 10:23,Matt 10:24,0.058775
Luke 16:12,Luke 16:13,Luke 16:14,10,Matt 25:21,Matt 25:22,Matt 25:23,0.058145
Luke 16:13,Luke 16:14,Luke 16:15,1,Matt 6:23,Matt 6:24,Matt 6:25,0.433126
Luke 16:13,Luke 16:14,Luke 16:15,2,Matt 6:24,Matt 6:25,Matt 6:26,0.431725
Luke 16:13,Luke 16:14,Luke 16:15,3,Matt 6:22,Matt 6:23,Matt 6:24,0.4207
Luke 16:13,Luke 16:14,Luke 16:15,4,Matt 16:14,Matt 16:15,Matt 16:16,0.088918
Luke 16:13,Luke 16:14,Luke 16:15,5,Matt 22:31,Matt 22:32,Matt 22:33,0.088499
Luke 16:13,Luke 16:14,Luke 16:15,6,Matt 22:30,Matt 22:31,Matt 22:32,0.086549
Luke 16:13,Luke 16:14,Luke 16:15,7,Matt 22:32,Matt 22:33,Matt 22:34,0.079307
Luke 16:13,Luke 16:14,Luke 16:15,8,Matt 16:13,Matt 16:14,Matt 16:15,0.077868
Luke 16:13,Luke 16:14,Luke 16:15,9,Matt 26:61,Matt 26:62,Matt 26:63,0.076258
Luke 16:13,Luke 16:14,Luke 16:15,10,Matt 16:12,Matt 16:13,Matt 16:14,0.068859
Luke 16:14,Luke 16:15,Luke 16:16,1,Matt 22:31,Matt 22:32,Matt 22:33,0.107558
Luke 16:14,Luke 16:15,Luke 16:16,2,Matt 22:30,Matt 22:31,Matt 22:32,0.10283
Luke 16:14,Luke 16:15,Luke 16:16,3,Matt 11:11,Matt 11:12,Matt 11:13,0.101835
Luke 16:14,Luke 16:15,Luke 16:16,4,Matt 11:12,Matt 11:13,Matt 11:14,0.097864
Luke 16:14,Luke 16:15,Luke 16:16,5,Matt 22:32,Matt 22:33,Matt 22:34,0.096184
Luke 16:14,Luke 16:15,Luke 16:16,6,Matt 16:14,Matt 16:15,Matt 16:16,0.089797
Luke 16:14,Luke 16:15,Luke 16:16,7,Matt 4:8,Matt 4:9,Matt 4:10,0.087785
Luke 16:14,Luke 16:15,Luke 16:16,8,Matt 21:43,Matt 21:44,Matt 21:45,0.086258
Luke 16:14,Luke 16:15,Luke 16:16,9,Matt 4:7,Matt 4:8,Matt 4:9,0.084991
Luke 16:14,Luke 16:15,Luke 16:16,10,Matt 19:24,Matt 19:25,Matt 19:26,0.078354
Luke 16:15,Luke 16:16,Luke 16:17,1,Matt 5:16,Matt 5:17,Matt 5:18,0.206235
Luke 16:15,Luke 16:16,Luke 16:17,2,Matt 5:17,Matt 5:18,Matt 5:19,0.195497
Luke 16:15,Luke 16:16,Luke 16:17,3,Matt 5:18,Matt 5:19,Matt 5:20,0.169176
Luke 16:15,Luke 16:16,Luke 16:17,4,Matt 11:11,Matt 11:12,Matt 11:13,0.122736
Luke 16:15,Luke 16:16,Luke 16:17,5,Matt 24:33,Matt 24:34,Matt 24:35,0.118635
Luke 16:15,Luke 16:16,Luke 16:17,6,Matt 11:12,Matt 11:13,Matt 11:14,0.116602
Luke 16:15,Luke 16:16,Luke 16:17,7,Matt 24:35,Matt 24:36,Matt 24:37,0.115216
Luke 16:15,Luke 16:16,Luke 16:17,8,Matt 24:34,Matt 24:35,Matt 24:36,0.111437
Luke 16:15,Luke 16:16,Luke 16:17,9,Matt 22:30,Matt 22:31,Matt 22:32,0.111235
Luke 16:15,Luke 16:16,Luke 16:17,10,Matt 22:31,Matt 22:32,Matt 22:33,0.105002
Luke 16:16,Luke 16:17,Luke 16:18,1,Matt 5:31,Matt 5:32,Matt 5:33,0.224205
Luke 16:16,Luke 16:17,Luke 16:18,2,Matt 5:30,Matt 5:31,Matt 5:32,0.209645
Luke 16:16,Luke 16:17,Luke 16:18,3,Matt 5:16,Matt 5:17,Matt 5:18,0.194558
Luke 16:16,Luke 16:17,Luke 16:18,4,Matt 5:32,Matt 5:33,Matt 5:34,0.190743
Luke 16:16,Luke 16:17,Luke 16:18,5,Matt 5:17,Matt 5:18,Matt 5:19,0.187324
Luke 16:16,Luke 16:17,Luke 16:18,6,Matt 19:8,Matt 19:9,Matt 19:10,0.184617
Luke 16:16,Luke 16:17,Luke 16:18,7,Matt 19:9,Matt 19:10,Matt 19:11,0.171423
Luke 16:16,Luke 16:17,Luke 16:18,8,Matt 19:7,Matt 19:8,Matt 19:9,0.170515
Luke 16:16,Luke 16:17,Luke 16:18,9,Matt 5:18,Matt 5:19,Matt 5:20,0.15862
Luke 16:16,Luke 16:17,Luke 16:18,10,Matt 11:11,Matt 11:12,Matt 11:13,0.124767
Luke 16:17,Luke 16:18,Luke 16:19,1,Matt 5:31,Matt 5:32,Matt 5:33,0.214984
Luke 16:17,Luke 16:18,Luke 16:19,2,Matt 5:30,Matt 5:31,Matt 5:32,0.200195
Luke 16:17,Luke 16:18,Luke 16:19,3,Matt 19:8,Matt 19:9,Matt 19:10,0.180951
Luke 16:17,Luke 16:18,Luke 16:19,4,Matt 5:32,Matt 5:33,Matt 5:34,0.179153
Luke 16:17,Luke 16:18,Luke 16:19,5,Matt 19:9,Matt 19:10,Matt 19:11,0.16654
Luke 16:17,Luke 16:18,Luke 16:19,6,Matt 19:7,Matt 19:8,Matt 19:9,0.16488
Luke 16:17,Luke 16:18,Luke 16:19,7,Matt 5:16,Matt 5:17,Matt 5:18,0.144306
Luke 16:17,Luke 16:18,Luke 16:19,8,Matt 5:17,Matt 5:18,Matt 5:19,0.133159
Luke 16:17,Luke 16:18,Luke 16:19,9,Matt 5:18,Matt 5:19,Matt 5:20,0.125585
Luke 16:17,Luke 16:18,Luke 16:19,10,Matt 24:35,Matt 24:36,Matt 24:37,0.106557
Luke 16:18,Luke 16:19,Luke 16:20,1,Matt 5:31,Matt 5:32,Matt 5:33,0.214032
Luke 16:18,Luke 16:19,Luke 16:20,2,Matt 5:30,Matt 5:31,Matt 5:32,0.201304
Luke 16:18,Luke 16:19,Luke 16:20,3,Matt 19:8,Matt 19:9,Matt 19:10,0.179088
Luke 16:18,Luke 16:19,Luke 16:20,4,Matt 5:32,Matt 5:33,Matt 5:34,0.170427
Luke 16:18,Luke 16:19,Luke 16:20,5,Matt 19:7,Matt 19:8,Matt 19:9,0.165386
Luke 16:18,Luke 16:19,Luke 16:20,6,Matt 19:9,Matt 19:10,Matt 19:11,0.162662
Luke 16:18,Luke 16:19,Luke 16:20,7,Matt 5:27,Matt 5:28,Matt 5:29,0.094602
Luke 16:18,Luke 16:19,Luke 16:20,8,Matt 5:26,Matt 5:27,Matt 5:28,0.092802
Luke 16:18,Luke 16:19,Luke 16:20,9,Matt 19:3,Matt 19:4,Matt 19:5,0.071314
Luke 16:18,Luke 16:19,Luke 16:20,10,Matt 19:6,Matt 19:7,Matt 19:8,0.064843
Luke 16:19,Luke 16:20,Luke 16:21,1,Matt 15:25,Matt 15:26,Matt 15:27,0.0884
Luke 16:19,Luke 16:20,Luke 16:21,2,Matt 15:26,Matt 15:27,Matt 15:28,0.080219
Luke 16:19,Luke 16:20,Luke 16:21,3,Matt 15:27,Matt 15:28,Matt 15:29,0.075803
Luke 16:19,Luke 16:20,Luke 16:21,4,Matt 19:23,Matt 19:24,Matt 19:25,0.05625
Luke 16:19,Luke 16:20,Luke 16:21,5,Matt 19:22,Matt 19:23,Matt 19:24,0.055553
Luke 16:19,Luke 16:20,Luke 16:21,6,Matt 26:71,Matt 26:72,Matt 26:73,0.04389
Luke 16:19,Luke 16:20,Luke 16:21,7,Matt 27:55,Matt 27:56,Matt 27:57,0.043338
Luke 16:19,Luke 16:20,Luke 16:21,8,Matt 19:21,Matt 19:22,Matt 19:23,0.042597
Luke 16:19,Luke 16:20,Luke 16:21,9,Matt 26:70,Matt 26:71,Matt 26:72,0.039679
Luke 16:19,Luke 16:20,Luke 16:21,10,Matt 27:56,Matt 27:57,Matt 27:58,0.039092
Luke 16:20,Luke 16:21,Luke 16:22,1,Matt 15:25,Matt 15:26,Matt 15:27,0.091278
Luke 16:20,Luke 16:21,Luke 16:22,2,Matt 15:26,Matt 15:27,Matt 15:28,0.086182
Luke 16:20,Luke 16:21,Luke 16:22,3,Matt 15:27,Matt 15:28,Matt 15:29,0.083769
Luke 16:20,Luke 16:21,Luke 16:22,4,Matt 19:23,Matt 19:24,Matt 19:25,0.05789
Luke 16:20,Luke 16:21,Luke 16:22,5,Matt 19:21,Matt 19:22,Matt 19:23,0.05709
Luke 16:20,Luke 16:21,Luke 16:22,6,Matt 19:22,Matt 19:23,Matt 19:24,0.056456
Luke 16:20,Luke 16:21,Luke 16:22,7,Matt 26:9,Matt 26:10,Matt 26:11,0.055111
Luke 16:20,Luke 16:21,Luke 16:22,8,Matt 8:21,Matt 8:22,Matt 8:23,0.053812
Luke 16:20,Luke 16:21,Luke 16:22,9,Matt 5:1,Matt 5:2,Matt 5:3,0.051695
Luke 16:20,Luke 16:21,Luke 16:22,10,Matt 8:20,Matt 8:21,Matt 8:22,0.051538
Luke 16:21,Luke 16:22,Luke 16:23,1,Matt 15:27,Matt 15:28,Matt 15:29,0.081383
Luke 16:21,Luke 16:22,Luke 16:23,2,Matt 15:25,Matt 15:26,Matt 15:27,0.080692
Luke 16:21,Luke 16:22,Luke 16:23,3,Matt 15:26,Matt 15:27,Matt 15:28,0.077518
Luke 16:21,Luke 16:22,Luke 16:23,4,Matt 17:6,Matt 17:7,Matt 17:8,0.072227
Luke 16:21,Luke 16:22,Luke 16:23,5,Matt 7:4,Matt 7:5,Matt 7:6,0.061767
Luke 16:21,Luke 16:22,Luke 16:23,6,Matt 27:55,Matt 27:56,Matt 27:57,0.061431
Luke 16:21,Luke 16:22,Luke 16:23,7,Matt 17:8,Matt 17:9,Matt 17:10,0.05925
Luke 16:21,Luke 16:22,Luke 16:23,8,Matt 17:7,Matt 17:8,Matt 17:9,0.059197
Luke 16:21,Luke 16:22,Luke 16:23,9,Matt 13:15,Matt 13:16,Matt 13:17,0.058109
Luke 16:21,Luke 16:22,Luke 16:23,10,Matt 3:7,Matt 3:8,Matt 3:9,0.055484
