layer,source_ref,target_ref,max_exact_run_len,formula_risk
epistle_to_gospel,1Cor 7:37,Matt 24:48,4,low
epistle_to_gospel,1Cor 7:37,Matt 24:48-49,4,low
epistle_to_gospel,1Cor 7:37,Matt 24:48-50,4,low
epistle_to_gospel,1Cor 7:37,Matt 24:48-51,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:25-28,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:26-28,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:26-29,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:27-28,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:27-29,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:27-30,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:28,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:28-29,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:28-30,4,low
epistle_to_gospel,1Cor 7:37,Matt 5:28-31,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:30-33,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:31-33,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:31-34,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:32-33,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:32-34,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:32-35,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:33,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:33-34,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:33-35,4,low
epistle_to_gospel,1Cor 9:7,Matt 12:33-36,4,low
epistle_to_gospel,1John 2:10,Matt 4:18-21,5,low
epistle_to_gospel,1John 2:10,Matt 4:19-21,5,low
epistle_to_gospel,1John 2:10,Matt 4:19-22,5,low
epistle_to_gospel,1John 2:10,Matt 4:20-21,5,low
epistle_to_gospel,1John 2:10,Matt 4:20-22,5,low
epistle_to_gospel,1John 2:10,Matt 4:20-23,5,low
epistle_to_gospel,1John 2:10,Matt 4:21,5,low
epistle_to_gospel,1John 2:10,Matt 4:21-22,5,low
epistle_to_gospel,1John 2:10,Matt 4:21-23,5,low
epistle_to_gospel,1John 2:10,Matt 4:21-24,5,low
epistle_to_gospel,1John 2:11,John 12:32-35,4,low
epistle_to_gospel,1John 2:11,John 12:33-35,4,low
epistle_to_gospel,1John 2:11,John 12:33-36,4,low
epistle_to_gospel,1John 2:11,John 12:34-35,4,low
epistle_to_gospel,1John 2:11,John 12:34-36,4,low
epistle_to_gospel,1John 2:11,John 12:34-37,4,low
epistle_to_gospel,1John 2:11,John 12:35,4,low
epistle_to_gospel,1John 2:11,John 12:35-36,4,low
epistle_to_gospel,1John 2:11,John 12:35-37,4,low
epistle_to_gospel,1John 2:11,John 12:35-38,4,low
epistle_to_gospel,1John 2:11,Matt 4:18-21,4,low
epistle_to_gospel,1John 2:11,Matt 4:19-21,4,low
epistle_to_gospel,1John 2:11,Matt 4:19-22,4,low
epistle_to_gospel,1John 2:11,Matt 4:20-21,4,low
epistle_to_gospel,1John 2:11,Matt 4:20-22,4,low
epistle_to_gospel,1John 2:11,Matt 4:20-23,4,low
epistle_to_gospel,1John 2:11,Matt 4:21,4,low
epistle_to_gospel,1John 2:11,Matt 4:21-22,4,low
epistle_to_gospel,1John 2:11,Matt 4:21-23,4,low
epistle_to_gospel,1John 2:11,Matt 4:21-24,4,low
epistle_to_gospel,1John 2:14,John 10:32-35,4,low
epistle_to_gospel,1John 2:14,John 10:33-35,4,low
epistle_to_gospel,1John 2:14,John 10:33-36,4,low
epistle_to_gospel,1John 2:14,John 10:34-35,4,low
epistle_to_gospel,1John 2:14,John 10:34-36,4,low
epistle_to_gospel,1John 2:14,John 10:34-37,4,low
epistle_to_gospel,1John 2:14,John 10:35,4,low
epistle_to_gospel,1John 2:14,John 10:35-36,4,low
epistle_to_gospel,1John 2:14,John 10:35-37,4,low
epistle_to_gospel,1John 2:14,John 10:35-38,4,low
epistle_to_gospel,1John 2:14,Luke 8:10-11,4,low
epistle_to_gospel,1John 2:14,Luke 8:10-12,4,low
epistle_to_gospel,1John 2:14,Luke 8:10-13,4,low
epistle_to_gospel,1John 2:14,Luke 8:11,4,low
epistle_to_gospel,1John 2:14,Luke 8:11-12,4,low
epistle_to_gospel,1John 2:14,Luke 8:11-13,4,low
epistle_to_gospel,1John 2:14,Luke 8:11-14,4,low
epistle_to_gospel,1John 2:14,Luke 8:8-11,4,low
epistle_to_gospel,1John 2:14,Luke 8:9-11,4,low
epistle_to_gospel,1John 2:14,Luke 8:9-12,4,low
epistle_to_gospel,1John 2:16,John 18:33-36,4,low
epistle_to_gospel,1John 2:16,John 18:34-36,4,low
epistle_to_gospel,1John 2:16,John 18:34-37,4,low
epistle_to_gospel,1John 2:16,John 18:35-36,4,low
epistle_to_gospel,1John 2:16,John 18:35-37,4,low
epistle_to_gospel,1John 2:16,John 18:35-38,4,low
epistle_to_gospel,1John 2:16,John 18:36,4,low
epistle_to_gospel,1John 2:16,John 18:36-37,4,low
epistle_to_gospel,1John 2:16,John 18:36-38,4,low
epistle_to_gospel,1John 2:16,John 18:36-39,4,low
epistle_to_gospel,1John 2:17,John 12:31-34,4,low
epistle_to_gospel,1John 2:17,John 12:32-34,4,low
epistle_to_gospel,1John 2:17,John 12:32-35,4,low
epistle_to_gospel,1John 2:17,John 12:33-34,4,low
epistle_to_gospel,1John 2:17,John 12:33-35,4,low
epistle_to_gospel,1John 2:17,John 12:33-36,4,low
epistle_to_gospel,1John 2:17,John 12:34,4,low
epistle_to_gospel,1John 2:17,John 12:34-35,4,low
epistle_to_gospel,1John 2:17,John 12:34-36,4,low
epistle_to_gospel,1John 2:17,John 12:34-37,4,low
epistle_to_gospel,1John 2:17,John 3:18-21,4,low
epistle_to_gospel,1John 2:17,John 3:19-21,4,low
epistle_to_gospel,1John 2:17,John 3:19-22,4,low
epistle_to_gospel,1John 2:17,John 3:20-21,4,low
epistle_to_gospel,1John 2:17,John 3:20-22,4,low
epistle_to_gospel,1John 2:17,John 3:20-23,4,low
epistle_to_gospel,1John 2:17,John 8:32-35,4,low
epistle_to_gospel,1John 2:17,John 8:33-35,4,low
epistle_to_gospel,1John 2:17,John 8:33-36,4,low
epistle_to_gospel,1John 2:17,John 8:34-35,4,low
epistle_to_gospel,1John 2:17,John 8:34-36,4,low
epistle_to_gospel,1John 2:17,John 8:34-37,4,low
epistle_to_gospel,1John 2:17,John 8:35,4,low
epistle_to_gospel,1John 2:17,John 8:35-36,4,low
epistle_to_gospel,1John 2:17,John 8:35-37,4,low
epistle_to_gospel,1John 2:17,John 8:35-38,4,low
epistle_to_gospel,1John 2:17,Mark 3:32-35,4,low
epistle_to_gospel,1John 2:17,Mark 3:33-35,4,low
epistle_to_gospel,1John 2:17,Mark 3:33-4:1,4,low
epistle_to_gospel,1John 2:17,Mark 3:34-35,4,low
epistle_to_gospel,1John 2:17,Mark 3:34-4:1,4,low
epistle_to_gospel,1John 2:17,Mark 3:34-4:2,4,low
epistle_to_gospel,1John 2:17,Mark 3:35,4,low
epistle_to_gospel,1John 2:17,Mark 3:35-4:1,4,low
epistle_to_gospel,1John 2:17,Mark 3:35-4:2,4,low
epistle_to_gospel,1John 2:17,Mark 3:35-4:3,4,low
epistle_to_gospel,1John 2:17,Matt 7:18-21,4,low
epistle_to_gospel,1John 2:17,Matt 7:19-21,4,low
epistle_to_gospel,1John 2:17,Matt 7:19-22,4,low
epistle_to_gospel,1John 2:17,Matt 7:20-21,4,low
epistle_to_gospel,1John 2:17,Matt 7:20-22,4,low
epistle_to_gospel,1John 2:17,Matt 7:20-23,4,low
epistle_to_gospel,1John 2:17,Matt 7:21,4,low
epistle_to_gospel,1John 2:17,Matt 7:21-22,4,low
epistle_to_gospel,1John 2:17,Matt 7:21-23,4,low
epistle_to_gospel,1John 2:17,Matt 7:21-24,4,low
epistle_to_gospel,1John 2:2,John 17:17-20,4,low
epistle_to_gospel,1John 2:2,John 17:18-20,4,low
epistle_to_gospel,1John 2:2,John 17:18-21,4,low
epistle_to_gospel,1John 2:2,John 17:19-20,4,low
epistle_to_gospel,1John 2:2,John 17:19-21,4,low
epistle_to_gospel,1John 2:2,John 17:19-22,4,low
epistle_to_gospel,1John 2:2,John 17:20,4,low
epistle_to_gospel,1John 2:2,John 17:20-21,4,low
epistle_to_gospel,1John 2:2,John 17:20-22,4,low
epistle_to_gospel,1John 2:2,John 17:20-23,4,low
epistle_to_gospel,1John 2:21,Matt 25:10-13,4,low
epistle_to_gospel,1John 2:21,Matt 25:11-13,4,low
epistle_to_gospel,1John 2:21,Matt 25:11-14,4,low
epistle_to_gospel,1John 2:21,Matt 25:12-13,4,low
epistle_to_gospel,1John 2:21,Matt 25:12-14,4,low
epistle_to_gospel,1John 2:21,Matt 25:12-15,4,low
epistle_to_gospel,1John 2:21,Matt 25:13,4,low
epistle_to_gospel,1John 2:21,Matt 25:13-14,4,low
epistle_to_gospel,1John 2:21,Matt 25:13-15,4,low
epistle_to_gospel,1John 2:21,Matt 25:13-16,4,low
epistle_to_gospel,1John 2:24,John 15:4-7,4,low
epistle_to_gospel,1John 2:24,John 15:5-7,4,low
epistle_to_gospel,1John 2:24,John 15:5-8,4,low
epistle_to_gospel,1John 2:24,John 15:6-7,4,low
epistle_to_gospel,1John 2:24,John 15:6-8,4,low
epistle_to_gospel,1John 2:24,John 15:6-9,4,low
epistle_to_gospel,1John 2:24,John 15:7,4,low
epistle_to_gospel,1John 2:24,John 15:7-10,4,low
epistle_to_gospel,1John 2:24,John 15:7-8,4,low
epistle_to_gospel,1John 2:24,John 15:7-9,4,low
epistle_to_gospel,1John 2:29,John 8:31-34,5,low
epistle_to_gospel,1John 2:29,John 8:32-34,5,low
epistle_to_gospel,1John 2:29,John 8:32-35,5,low
epistle_to_gospel,1John 2:29,John 8:33-34,5,low
epistle_to_gospel,1John 2:29,John 8:33-35,5,low
epistle_to_gospel,1John 2:29,John 8:33-36,5,low
epistle_to_gospel,1John 2:29,John 8:34,5,low
epistle_to_gospel,1John 2:29,John 8:34-35,5,low
epistle_to_gospel,1John 2:29,John 8:34-36,5,low
epistle_to_gospel,1John 2:29,John 8:34-37,5,low
epistle_to_gospel,1John 2:8,John 1:6-9,4,low
epistle_to_gospel,1John 2:8,John 1:7-10,4,low
epistle_to_gospel,1John 2:8,John 1:7-9,4,low
epistle_to_gospel,1John 2:8,John 1:8-10,4,low
epistle_to_gospel,1John 2:8,John 1:8-11,4,low
epistle_to_gospel,1John 2:8,John 1:8-9,4,low
epistle_to_gospel,1John 2:8,John 1:9,4,low
epistle_to_gospel,1John 2:8,John 1:9-10,4,low
epistle_to_gospel,1John 2:8,John 1:9-11,4,low
epistle_to_gospel,1John 2:8,John 1:9-12,4,low
epistle_to_gospel,1John 3:10,John 11:49-52,4,low
epistle_to_gospel,1John 3:10,John 11:50-52,4,low
epistle_to_gospel,1John 3:10,John 11:50-53,4,low
epistle_to_gospel,1John 3:10,John 11:51-52,4,low
epistle_to_gospel,1John 3:10,John 11:51-53,4,low
epistle_to_gospel,1John 3:10,John 11:51-54,4,low
epistle_to_gospel,1John 3:10,John 11:52,4,low
epistle_to_gospel,1John 3:10,John 11:52-53,4,low
epistle_to_gospel,1John 3:10,John 11:52-54,4,low
epistle_to_gospel,1John 3:10,John 11:52-55,4,low
epistle_to_gospel,1John 3:10,John 18:34-37,4,low
epistle_to_gospel,1John 3:10,John 18:35-37,4,low
epistle_to_gospel,1John 3:10,John 18:35-38,4,low
epistle_to_gospel,1John 3:10,John 18:36-37,4,low
epistle_to_gospel,1John 3:10,John 18:36-38,4,low
epistle_to_gospel,1John 3:10,John 18:36-39,4,low
epistle_to_gospel,1John 3:12,John 7:4-7,5,low
epistle_to_gospel,1John 3:12,John 7:5-7,5,low
epistle_to_gospel,1John 3:12,John 7:5-8,5,low
epistle_to_gospel,1John 3:12,John 7:6-7,5,low
epistle_to_gospel,1John 3:12,John 7:6-8,5,low
epistle_to_gospel,1John 3:12,John 7:6-9,5,low
epistle_to_gospel,1John 3:12,John 7:7,5,low
epistle_to_gospel,1John 3:12,John 7:7-10,5,low
epistle_to_gospel,1John 3:12,John 7:7-8,5,low
epistle_to_gospel,1John 3:12,John 7:7-9,5,low
epistle_to_gospel,1John 3:12,Luke 2:50-3:1,4,low
epistle_to_gospel,1John 3:12,Luke 2:51-3:1,4,low
epistle_to_gospel,1John 3:12,Luke 2:51-3:2,4,low
epistle_to_gospel,1John 3:12,Luke 2:52-3:1,4,low
epistle_to_gospel,1John 3:12,Luke 2:52-3:2,4,low
epistle_to_gospel,1John 3:12,Luke 2:52-3:3,4,low
epistle_to_gospel,1John 3:12,Luke 3:1,4,low
epistle_to_gospel,1John 3:12,Luke 3:1-2,4,low
epistle_to_gospel,1John 3:12,Luke 3:1-3,4,low
epistle_to_gospel,1John 3:12,Luke 3:1-4,4,low
epistle_to_gospel,1John 3:12,Luke 6:11-14,4,low
epistle_to_gospel,1John 3:12,Luke 6:12-14,4,low
epistle_to_gospel,1John 3:12,Luke 6:12-15,4,low
epistle_to_gospel,1John 3:12,Luke 6:13-14,4,low
epistle_to_gospel,1John 3:12,Luke 6:13-15,4,low
epistle_to_gospel,1John 3:12,Luke 6:13-16,4,low
epistle_to_gospel,1John 3:12,Luke 6:14,4,low
epistle_to_gospel,1John 3:12,Luke 6:14-15,4,low
epistle_to_gospel,1John 3:12,Luke 6:14-16,4,low
epistle_to_gospel,1John 3:12,Luke 6:14-17,4,low
epistle_to_gospel,1John 3:12,Mark 1:16-19,4,low
epistle_to_gospel,1John 3:12,Mark 1:17-19,4,low
epistle_to_gospel,1John 3:12,Mark 1:17-20,4,low
epistle_to_gospel,1John 3:12,Mark 1:18-19,4,low
epistle_to_gospel,1John 3:12,Mark 1:18-20,4,low
epistle_to_gospel,1John 3:12,Mark 1:18-21,4,low
epistle_to_gospel,1John 3:12,Mark 1:19,4,low
epistle_to_gospel,1John 3:12,Mark 1:19-20,4,low
epistle_to_gospel,1John 3:12,Mark 1:19-21,4,low
epistle_to_gospel,1John 3:12,Mark 1:19-22,4,low
epistle_to_gospel,1John 3:12,Matt 16:26-17:1,4,low
epistle_to_gospel,1John 3:12,Matt 16:27-17:1,4,low
epistle_to_gospel,1John 3:12,Matt 16:27-17:2,4,low
epistle_to_gospel,1John 3:12,Matt 16:28-17:1,4,low
epistle_to_gospel,1John 3:12,Matt 16:28-17:2,4,low
epistle_to_gospel,1John 3:12,Matt 16:28-17:3,4,low
epistle_to_gospel,1John 3:12,Matt 17:1,4,low
epistle_to_gospel,1John 3:12,Matt 17:1-2,4,low
epistle_to_gospel,1John 3:12,Matt 17:1-3,4,low
epistle_to_gospel,1John 3:12,Matt 17:1-4,4,low
epistle_to_gospel,1John 3:13,John 15:16-19,4,low
epistle_to_gospel,1John 3:13,John 15:17-19,4,low
epistle_to_gospel,1John 3:13,John 15:17-20,4,low
epistle_to_gospel,1John 3:13,John 15:18-19,4,low
epistle_to_gospel,1John 3:13,John 15:18-20,4,low
epistle_to_gospel,1John 3:13,John 15:18-21,4,low
epistle_to_gospel,1John 3:13,John 15:19,4,low
epistle_to_gospel,1John 3:13,John 15:19-20,4,low
epistle_to_gospel,1John 3:13,John 15:19-21,4,low
epistle_to_gospel,1John 3:13,John 15:19-22,4,low
epistle_to_gospel,1John 3:14,John 5:21-24,6,low
epistle_to_gospel,1John 3:14,John 5:22-24,6,low
epistle_to_gospel,1John 3:14,John 5:22-25,6,low
epistle_to_gospel,1John 3:14,John 5:23-24,6,low
epistle_to_gospel,1John 3:14,John 5:23-25,6,low
epistle_to_gospel,1John 3:14,John 5:23-26,6,low
epistle_to_gospel,1John 3:14,John 5:24,6,low
epistle_to_gospel,1John 3:14,John 5:24-25,6,low
epistle_to_gospel,1John 3:14,John 5:24-26,6,low
epistle_to_gospel,1John 3:14,John 5:24-27,6,low
epistle_to_gospel,1John 3:23,John 15:10-12,4,low
epistle_to_gospel,1John 3:23,John 15:10-13,4,low
epistle_to_gospel,1John 3:23,John 15:11-12,4,low
epistle_to_gospel,1John 3:23,John 15:11-13,4,low
epistle_to_gospel,1John 3:23,John 15:11-14,4,low
epistle_to_gospel,1John 3:23,John 15:12,4,low
epistle_to_gospel,1John 3:23,John 15:12-13,4,low
epistle_to_gospel,1John 3:23,John 15:12-14,4,low
epistle_to_gospel,1John 3:23,John 15:12-15,4,low
epistle_to_gospel,1John 3:23,John 15:9-12,4,low
epistle_to_gospel,1John 3:23,John 1:16-19,4,low
epistle_to_gospel,1John 3:23,John 1:17-19,4,low
epistle_to_gospel,1John 3:23,John 1:17-20,4,low
epistle_to_gospel,1John 3:4,John 8:31-34,5,low
epistle_to_gospel,1John 3:4,John 8:32-34,5,low
epistle_to_gospel,1John 3:4,John 8:32-35,5,low
epistle_to_gospel,1John 3:4,John 8:33-34,5,low
epistle_to_gospel,1John 3:4,John 8:33-35,5,low
epistle_to_gospel,1John 3:4,John 8:33-36,5,low
epistle_to_gospel,1John 3:4,John 8:34,5,low
epistle_to_gospel,1John 3:4,John 8:34-35,5,low
epistle_to_gospel,1John 3:4,John 8:34-36,5,low
epistle_to_gospel,1John 3:4,John 8:34-37,5,low
epistle_to_gospel,1John 3:8,John 8:31-34,4,low
epistle_to_gospel,1John 3:8,John 8:32-34,4,low
epistle_to_gospel,1John 3:8,John 8:32-35,4,low
epistle_to_gospel,1John 3:8,John 8:33-34,4,low
epistle_to_gospel,1John 3:8,John 8:33-35,4,low
epistle_to_gospel,1John 3:8,John 8:33-36,4,low
epistle_to_gospel,1John 3:8,John 8:34,4,low
epistle_to_gospel,1John 3:8,John 8:34-35,4,low
epistle_to_gospel,1John 3:8,John 8:34-36,4,low
epistle_to_gospel,1John 3:8,John 8:34-37,4,low
epistle_to_gospel,1John 3:9,John 3:5-8,5,low
epistle_to_gospel,1John 3:9,John 3:6-8,5,low
epistle_to_gospel,1John 3:9,John 3:6-9,5,low
epistle_to_gospel,1John 3:9,John 3:7-10,5,low
epistle_to_gospel,1John 3:9,John 3:7-8,5,low
epistle_to_gospel,1John 3:9,John 3:7-9,5,low
epistle_to_gospel,1John 3:9,John 3:8,5,low
epistle_to_gospel,1John 3:9,John 3:8-10,5,low
epistle_to_gospel,1John 3:9,John 3:8-11,5,low
epistle_to_gospel,1John 3:9,John 3:8-9,5,low
epistle_to_gospel,1John 4:15,John 20:28-31,4,low
epistle_to_gospel,1John 4:15,John 5:15-18,4,low
epistle_to_gospel,1John 4:17,John 12:22-25,4,low
epistle_to_gospel,1John 4:17,John 12:23-25,4,low
epistle_to_gospel,1John 4:17,John 12:23-26,4,low
epistle_to_gospel,1John 4:17,John 12:24-25,4,low
epistle_to_gospel,1John 4:17,John 12:24-26,4,low
epistle_to_gospel,1John 4:17,John 12:24-27,4,low
epistle_to_gospel,1John 4:17,John 12:25,4,low
epistle_to_gospel,1John 4:17,John 12:25-26,4,low
epistle_to_gospel,1John 4:17,John 12:25-27,4,low
epistle_to_gospel,1John 4:17,John 12:25-28,4,low
epistle_to_gospel,1John 4:6,John 14:14-17,4,low
epistle_to_gospel,1John 4:6,John 14:15-17,4,low
epistle_to_gospel,1John 4:6,John 14:15-18,4,low
epistle_to_gospel,1John 4:6,John 14:16-17,4,low
epistle_to_gospel,1John 4:6,John 14:16-18,4,low
epistle_to_gospel,1John 4:6,John 14:16-19,4,low
epistle_to_gospel,1John 4:6,John 14:17,4,low
epistle_to_gospel,1John 4:6,John 14:17-18,4,low
epistle_to_gospel,1John 4:6,John 14:17-19,4,low
epistle_to_gospel,1John 4:6,John 14:17-20,4,low
epistle_to_gospel,1John 4:6,John 15:23-26,4,low
epistle_to_gospel,1John 4:6,John 15:24-26,4,low
epistle_to_gospel,1John 4:6,John 15:24-27,4,low
epistle_to_gospel,1John 4:6,John 15:25-16:1,4,low
epistle_to_gospel,1John 4:6,John 15:25-26,4,low
epistle_to_gospel,1John 4:6,John 15:25-27,4,low
epistle_to_gospel,1John 4:6,John 15:26,4,low
epistle_to_gospel,1John 4:6,John 15:26-16:1,4,low
epistle_to_gospel,1John 4:6,John 15:26-16:2,4,low
epistle_to_gospel,1John 4:6,John 15:26-27,4,low
epistle_to_gospel,1John 4:6,John 16:10-13,4,low
epistle_to_gospel,1John 4:6,John 16:11-13,4,low
epistle_to_gospel,1John 4:6,John 16:11-14,4,low
epistle_to_gospel,1John 4:6,John 16:12-13,4,low
epistle_to_gospel,1John 4:6,John 16:12-14,4,low
epistle_to_gospel,1John 4:6,John 16:12-15,4,low
epistle_to_gospel,1John 4:6,John 16:13,4,low
epistle_to_gospel,1John 4:6,John 16:13-14,4,low
epistle_to_gospel,1John 4:6,John 16:13-15,4,low
epistle_to_gospel,1John 4:6,John 16:13-16,4,low
epistle_to_gospel,1John 4:6,John 18:33-36,4,low
epistle_to_gospel,1John 4:6,John 18:34-36,4,low
epistle_to_gospel,1John 4:6,John 18:34-37,4,low
epistle_to_gospel,1John 4:6,John 18:35-36,4,low
epistle_to_gospel,1John 4:6,John 18:35-37,4,low
epistle_to_gospel,1John 4:6,John 18:35-38,4,low
epistle_to_gospel,1John 4:6,John 18:36,4,low
epistle_to_gospel,1John 4:6,John 18:36-37,4,low
epistle_to_gospel,1John 4:6,John 18:36-38,4,low
epistle_to_gospel,1John 4:6,John 18:36-39,4,low
epistle_to_gospel,1John 4:6,John 8:44-47,4,low
epistle_to_gospel,1John 4:6,John 8:45-47,4,low
epistle_to_gospel,1John 4:6,John 8:45-48,4,low
epistle_to_gospel,1John 4:6,John 8:46-47,4,low
epistle_to_gospel,1John 4:6,John 8:46-48,4,low
epistle_to_gospel,1John 4:6,John 8:46-49,4,low
epistle_to_gospel,1John 4:6,John 8:47,4,low
epistle_to_gospel,1John 4:6,John 8:47-48,4,low
epistle_to_gospel,1John 4:6,John 8:47-49,4,low
epistle_to_gospel,1John 4:6,John 8:47-50,4,low
epistle_to_gospel,1John 4:7,Luke 7:26-29,4,low
epistle_to_gospel,1John 4:7,Luke 7:27-29,4,low
epistle_to_gospel,1John 4:7,Luke 7:27-30,4,low
epistle_to_gospel,1John 4:7,Luke 7:28-29,4,low
epistle_to_gospel,1John 4:7,Luke 7:28-30,4,low
epistle_to_gospel,1John 4:7,Luke 7:28-31,4,low
epistle_to_gospel,1John 4:9,John 18:34-37,4,low
epistle_to_gospel,1John 4:9,John 18:35-37,4,low
epistle_to_gospel,1John 4:9,John 18:35-38,4,low
epistle_to_gospel,1John 4:9,John 18:36-37,4,low
epistle_to_gospel,1John 4:9,John 18:36-38,4,low
epistle_to_gospel,1John 4:9,John 18:36-39,4,low
epistle_to_gospel,1John 4:9,John 18:37,4,low
epistle_to_gospel,1John 4:9,John 18:37-38,4,low
epistle_to_gospel,1John 4:9,John 18:37-39,4,low
epistle_to_gospel,1John 4:9,John 18:37-40,4,low
epistle_to_gospel,1John 4:9,John 3:14-17,4,low
epistle_to_gospel,1John 4:9,John 3:15-17,4,low
epistle_to_gospel,1John 4:9,John 3:15-18,4,low
epistle_to_gospel,1John 4:9,John 3:16-17,4,low
epistle_to_gospel,1John 4:9,John 3:16-18,4,low
epistle_to_gospel,1John 4:9,John 3:16-19,4,low
epistle_to_gospel,1John 4:9,John 3:17,4,low
epistle_to_gospel,1John 4:9,John 3:17-18,4,low
epistle_to_gospel,1John 4:9,John 3:17-19,4,low
epistle_to_gospel,1John 4:9,John 3:17-20,4,low
epistle_to_gospel,1John 5:1,John 20:28-31,5,low
epistle_to_gospel,1John 5:1,John 20:29-21:1,5,low
epistle_to_gospel,1John 5:1,John 20:29-31,5,low
epistle_to_gospel,1John 5:1,John 20:30-21:1,5,low
epistle_to_gospel,1John 5:1,John 20:30-21:2,5,low
epistle_to_gospel,1John 5:1,John 20:30-31,5,low
epistle_to_gospel,1John 5:1,John 20:31,5,high
epistle_to_gospel,1John 5:1,John 20:31-21:1,5,low
epistle_to_gospel,1John 5:1,John 20:31-21:2,5,low
epistle_to_gospel,1John 5:1,John 20:31-21:3,5,low
epistle_to_gospel,1John 5:10,John 3:33-36,5,low
epistle_to_gospel,1John 5:10,John 3:34-36,5,low
epistle_to_gospel,1John 5:10,John 3:34-4:1,5,low
epistle_to_gospel,1John 5:10,John 3:35-36,5,low
epistle_to_gospel,1John 5:10,John 3:35-4:1,5,low
epistle_to_gospel,1John 5:10,John 3:35-4:2,5,low
epistle_to_gospel,1John 5:10,John 3:36,5,low
epistle_to_gospel,1John 5:10,John 3:36-4:1,5,low
epistle_to_gospel,1John 5:10,John 3:36-4:2,5,low
epistle_to_gospel,1John 5:10,John 3:36-4:3,5,low
epistle_to_gospel,1John 5:10,John 9:32-35,4,low
epistle_to_gospel,1John 5:10,John 9:33-35,4,low
epistle_to_gospel,1John 5:10,John 9:33-36,4,low
epistle_to_gospel,1John 5:10,John 9:34-35,4,low
epistle_to_gospel,1John 5:10,John 9:34-36,4,low
epistle_to_gospel,1John 5:10,John 9:34-37,4,low
epistle_to_gospel,1John 5:10,John 9:35,4,low
epistle_to_gospel,1John 5:10,John 9:35-36,4,low
epistle_to_gospel,1John 5:10,John 9:35-37,4,low
epistle_to_gospel,1John 5:10,John 9:35-38,4,low
epistle_to_gospel,1John 5:10,Luke 12:10,4,low
epistle_to_gospel,1John 5:10,Luke 12:10-11,4,low
epistle_to_gospel,1John 5:10,Luke 12:10-12,4,low
epistle_to_gospel,1John 5:10,Luke 12:10-13,4,low
epistle_to_gospel,1John 5:10,Luke 12:7-10,4,low
epistle_to_gospel,1John 5:10,Luke 12:8-10,4,low
epistle_to_gospel,1John 5:10,Luke 12:8-11,4,low
epistle_to_gospel,1John 5:10,Luke 12:9-10,4,low
epistle_to_gospel,1John 5:10,Luke 12:9-11,4,low
epistle_to_gospel,1John 5:10,Luke 12:9-12,4,low
epistle_to_gospel,1John 5:11,John 1:16-19,5,low
epistle_to_gospel,1John 5:11,John 1:17-19,5,low
epistle_to_gospel,1John 5:11,John 1:17-20,5,low
epistle_to_gospel,1John 5:11,John 1:18-19,5,low
epistle_to_gospel,1John 5:11,John 1:18-20,5,low
epistle_to_gospel,1John 5:11,John 1:18-21,5,low
epistle_to_gospel,1John 5:11,John 1:19,5,low
epistle_to_gospel,1John 5:11,John 1:19-20,5,low
epistle_to_gospel,1John 5:11,John 1:19-21,5,low
epistle_to_gospel,1John 5:11,John 1:19-22,5,low
epistle_to_gospel,1John 5:13,John 1:10-12,5,low
epistle_to_gospel,1John 5:13,John 1:10-13,5,low
epistle_to_gospel,1John 5:13,John 1:11-12,5,low
epistle_to_gospel,1John 5:13,John 1:11-13,5,low
epistle_to_gospel,1John 5:13,John 1:11-14,5,low
epistle_to_gospel,1John 5:13,John 1:12,5,low
epistle_to_gospel,1John 5:13,John 1:12-13,5,low
epistle_to_gospel,1John 5:13,John 1:12-14,5,low
epistle_to_gospel,1John 5:13,John 1:12-15,5,low
epistle_to_gospel,1John 5:13,John 1:9-12,5,low
epistle_to_gospel,1John 5:13,John 3:15-18,4,low
epistle_to_gospel,1John 5:13,John 3:16-18,4,low
epistle_to_gospel,1John 5:13,John 3:16-19,4,low
epistle_to_gospel,1John 5:13,John 3:17-18,4,low
epistle_to_gospel,1John 5:13,John 3:17-19,4,low
epistle_to_gospel,1John 5:13,John 3:17-20,4,low
epistle_to_gospel,1John 5:13,John 3:18,4,low
epistle_to_gospel,1John 5:13,John 3:18-19,4,low
epistle_to_gospel,1John 5:13,John 3:18-20,4,low
epistle_to_gospel,1John 5:13,John 3:18-21,4,low
epistle_to_gospel,1John 5:13,John 5:22-25,4,low
epistle_to_gospel,1John 5:13,John 5:23-25,4,low
epistle_to_gospel,1John 5:13,John 5:23-26,4,low
epistle_to_gospel,1John 5:13,John 5:24-25,4,low
