source_book,source_ref,source_idx,target_book,target_ref,target_idx,source_token_count,target_token_count,score,token_jaccard,stem_jaccard,bigram_dice,trigram_dice,weighted_jaccard,lcs_len,lcs_ratio,max_exact_run_len,max_exact_run,shared_content_token_count,shared_content_tokens,source_text_critical_status,lemma_jaccard,lemma_bigram_dice,lemma_trigram_dice,lemma_lcs_len,lemma_lcs_ratio,lemma_max_exact_run_len,lemma_max_exact_run,lemma_shared_content_token_count,lemma_shared_content_tokens,lemma_score,lemma_minus_surface_score
Mark,Mark 12:37,491,Luke,Luke 2:11,91,10,9,0.0513,0.1176,0.1176,0.0,0.0,0.0858,0,0.0,0,,2,δαυιδ εστιν,main_text,0.2,0.0,0.0,1,0.125,1,δαυιδ,3,δαυιδ ειμι κυριοσ,0.135,0.0837
Mark,Mark 10:19,389,Luke,Luke 8:51,403,11,13,0.0405,0.0909,0.0909,0.0,0.0,0.0822,0,0.0,0,,2,μητερα πατερα,main_text,0.15,0.0,0.0,3,0.25,1,μη,3,μη μητηρ πατηρ,0.135,0.0945
Mark,Mark 15:34,640,Luke,Luke 18:16,810,16,12,0.037,0.087,0.087,0.0,0.0,0.0434,0,0.0,0,,2,εστιν ιησουσ,main_text,0.1429,0.0,0.0,3,0.2727,1,ιησουσ,3,ειμι θεοσ ιησουσ,0.1348,0.0978
Mark,Mark 1:27,27,Luke,Luke 19:17,854,20,13,0.0289,0.0667,0.0667,0.0,0.0,0.0438,0,0.0,0,,2,αυτω εξουσιαν,main_text,0.1429,0.0,0.0,3,0.2727,1,λεγω,3,ειμι εξουσια λεγω,0.1348,0.1059
Mark,Mark 8:26,310,Luke,Luke 10:38,508,7,11,0.1551,0.1333,0.1333,0.125,0.0,0.107,2,0.2857,2,εισ κωμην,2,εισ κωμην,main_text,0.1818,0.0,0.0,1,0.1667,1,κωμη,2,εισερχομαι κωμη,0.1346,-0.0205
Mark,Mark 8:26,310,Luke,Luke 18:14,808,7,15,0.1395,0.1111,0.1111,0.1,0.0,0.0721,2,0.2857,2,εισ οικον,2,εισ οικον,main_text,0.1818,0.0,0.0,1,0.1667,1,οικοσ,2,λεγω οικοσ,0.1346,-0.0049
Mark,Mark 12:34,488,Luke,Luke 1:33,33,12,10,0.1142,0.1,0.1,0.1,0.0,0.0833,2,0.2,2,τησ βασιλειασ,2,βασιλειασ τησ,main_text,0.1579,0.0,0.0,2,0.25,1,ου,3,βασιλεια ειμι ου,0.1346,0.0204
Mark,Mark 10:29,399,Luke,Luke 8:51,403,19,13,0.0979,0.1481,0.1481,0.0,0.0,0.1579,2,0.1538,1,αφηκεν,4,αφηκεν μητερα οικιαν πατερα,main_text,0.1818,0.0,0.0,2,0.1667,1,αφιημι,4,αφιημι μητηρ οικια πατηρ,0.1346,0.0367
Mark,Mark 4:35,143,Luke,Luke 22:40,1010,8,7,0.0653,0.1538,0.1538,0.0,0.0,0.0745,0,0.0,0,,2,αυτοισ εισ,main_text,0.1818,0.0,0.0,1,0.1667,1,λεγω,2,γινομαι λεγω,0.1346,0.0693
Mark,Mark 1:17,17,Luke,Luke 24:15,1111,9,9,0.0534,0.125,0.125,0.0,0.0,0.0674,0,0.0,0,,2,αυτοισ ιησουσ,main_text,0.1818,0.0,0.0,1,0.1667,1,ιησουσ,2,γινομαι ιησουσ,0.1346,0.0812
Mark,Mark 16:6,659,Luke,Luke 14:22,682,12,7,0.0516,0.1176,0.1176,0.0,0.0,0.091,0,0.0,0,,2,εστιν τοποσ,main_text,0.1579,0.0,0.0,2,0.25,1,λεγω,3,ειμι λεγω τοποσ,0.1346,0.083
Mark,Mark 12:34,488,Luke,Luke 4:4,174,12,9,0.0458,0.1053,0.1053,0.0,0.0,0.0734,0,0.0,0,,2,απεκριθη ιησουσ,main_text,0.1579,0.0,0.0,2,0.25,1,ιησουσ,3,αποκρινομαι ιησουσ ου,0.1346,0.0888
Mark,Mark 13:5,503,Luke,Luke 10:30,500,8,16,0.0389,0.0909,0.0909,0.0,0.0,0.0512,0,0.0,0,,2,ιησουσ τισ,main_text,0.1053,0.0,0.0,2,0.4,1,ιησουσ,2,ιησουσ λεγω,0.1346,0.0957
Mark,Mark 10:32,402,Luke,Luke 18:42,836,20,5,0.0369,0.087,0.087,0.0,0.0,0.0433,0,0.0,0,,2,αυτω ιησουσ,main_text,0.1053,0.0,0.0,2,0.4,1,ιησουσ,2,ιησουσ λεγω,0.1346,0.0977
Mark,Mark 5:19,168,Luke,Luke 5:24,238,15,17,0.0757,0.0667,0.0667,0.0667,0.0,0.047,2,0.1333,2,εισ οικον,2,εισ οικον,main_text,0.1364,0.0,0.0,3,0.3,1,αφιημι,3,αφιημι λεγω οικοσ,0.1345,0.0588
Mark,Mark 15:34,640,Luke,Luke 23:46,1086,16,12,0.1487,0.1818,0.1818,0.0769,0.0,0.1276,3,0.25,2,φωνη μεγαλη,4,εισ ιησουσ μεγαλη φωνη,main_text,0.15,0.0833,0.0,2,0.1818,2,φωνη μεγασ,3,ιησουσ μεγασ φωνη,0.1344,-0.0143
Mark,Mark 10:51,421,Luke,Luke 4:35,205,9,14,0.1193,0.1053,0.1053,0.0952,0.0,0.0516,2,0.2222,2,αυτω ιησουσ,2,αυτω ιησουσ,main_text,0.125,0.1111,0.0,2,0.2222,2,ιησουσ λεγω,2,ιησουσ λεγω,0.1344,0.0151
Mark,Mark 10:45,415,Luke,Luke 9:44,452,10,14,0.1106,0.0952,0.1,0.0909,0.0,0.0717,2,0.2,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ,main_text,0.125,0.1111,0.0,2,0.2222,2,υιοσ ανθρωποσ,2,ανθρωποσ υιοσ,0.1344,0.0238
Mark,Mark 8:12,296,Luke,Luke 23:43,1083,11,8,0.1443,0.1333,0.1333,0.1176,0.0,0.0986,2,0.25,2,αμην λεγω,2,αμην λεγω,main_text,0.1,0.0,0.0,2,0.4,1,λεγω,1,λεγω,0.1343,-0.01
Mark,Mark 5:31,180,Luke,Luke 7:11,313,9,12,0.1312,0.1053,0.1667,0.1053,0.0,0.0653,2,0.2222,2,αυτω μαθηται,2,αυτω μαθηται,main_text,0.1429,0.0,0.0,2,0.2857,1,μαθητησ,2,μαθητησ οχλοσ,0.1343,0.0031
Mark,Mark 10:35,405,Luke,Luke 12:13,579,12,10,0.1156,0.1053,0.1053,0.1,0.0,0.0706,2,0.2,2,αυτω διδασκαλε,2,αυτω διδασκαλε,main_text,0.1429,0.0,0.0,2,0.2857,1,λεγω,2,διδασκαλοσ λεγω,0.1343,0.0187
Mark,Mark 15:42,648,Luke,Luke 14:17,677,7,11,0.0541,0.125,0.125,0.0,0.0,0.0828,0,0.0,0,,2,εστιν ηδη,main_text,0.1429,0.0,0.0,2,0.2857,1,ηδη,2,ειμι ηδη,0.1343,0.0802
Mark,Mark 5:41,190,Luke,Luke 4:24,194,11,7,0.0536,0.125,0.125,0.0,0.0,0.0712,0,0.0,0,,2,εστιν λεγω,main_text,0.1429,0.0,0.0,2,0.2857,1,λεγω,2,ειμι λεγω,0.1343,0.0807
Mark,Mark 14:60,595,Luke,Luke 15:18,713,9,11,0.0495,0.1111,0.1176,0.0,0.0,0.0809,0,0.0,0,,2,αναστασ εισ,main_text,0.1429,0.0,0.0,2,0.2857,1,ανιστημι,2,ανιστημι λεγω,0.1343,0.0848
Mark,Mark 1:27,27,Luke,Luke 7:8,310,20,19,0.0244,0.0556,0.0556,0.0,0.0,0.0441,0,0.0,0,,2,εξουσιαν τουτο,main_text,0.1818,0.0,0.0,2,0.1538,1,λεγω,4,ειμι εξουσια και λεγω,0.1343,0.1099
Mark,Mark 9:31,353,Luke,Luke 22:69,1039,15,8,0.1242,0.0952,0.1,0.0952,0.0,0.0763,2,0.25,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ,main_text,0.1176,0.1053,0.0,2,0.25,2,υιοσ ανθρωποσ,2,ανθρωποσ υιοσ,0.1342,0.01
Mark,Mark 12:29,483,Luke,Luke 7:9,311,11,14,0.0419,0.0952,0.0952,0.0,0.0,0.0758,0,0.0,0,,2,ιησουσ ισραηλ,main_text,0.1765,0.0,0.0,2,0.1818,1,ιησουσ,3,ακουω ιησουσ ισραηλ,0.1342,0.0923
Mark,Mark 8:27,311,Luke,Luke 16:15,742,17,15,0.0356,0.069,0.1071,0.0,0.0,0.0459,0,0.0,0,,2,αυτοισ τασ,main_text,0.1765,0.0,0.0,2,0.1818,1,λεγω,3,ανθρωποσ ειμι λεγω,0.1342,0.0986
Mark,Mark 1:27,27,Luke,Luke 4:6,176,20,12,0.0299,0.069,0.069,0.0,0.0,0.047,0,0.0,0,,2,αυτω εξουσιαν,main_text,0.1667,0.0,0.0,2,0.2222,1,απασ,3,απασ εξουσια λεγω,0.1342,0.1043
Mark,Mark 8:1,285,Luke,Luke 21:23,955,12,17,0.1559,0.125,0.125,0.1481,0.08,0.1163,3,0.25,3,εκειναισ ταισ ημεραισ,3,εκειναισ ημεραισ ταισ,main_text,0.1667,0.0,0.0,2,0.2,1,ημερα,3,ειμι εχω ημερα,0.1339,-0.022
Mark,Mark 8:27,311,Luke,Luke 14:23,683,17,12,0.0883,0.0741,0.0741,0.0741,0.0,0.0445,2,0.1667,2,εισ τασ,2,εισ τασ,main_text,0.1667,0.0,0.0,2,0.2,1,εξερχομαι,3,εξερχομαι λεγω οδοσ,0.1339,0.0456
Mark,Mark 6:4,196,Luke,Luke 23:34,1074,9,10,0.0501,0.1176,0.1176,0.0,0.0,0.0604,0,0.0,0,,2,αυτοισ ιησουσ,main_text,0.1667,0.0,0.0,2,0.2,1,λεγω,3,ιησουσ λεγω ου,0.1339,0.0838
Mark,Mark 12:37,491,Luke,Luke 5:29,243,10,13,0.0426,0.0952,0.0952,0.0,0.0,0.0897,0,0.0,0,,2,οχλοσ πολυσ,main_text,0.1667,0.0,0.0,2,0.2,1,ειμι,3,ειμι οχλοσ πολυσ,0.1339,0.0913
Mark,Mark 5:33,182,Luke,Luke 11:27,539,11,15,0.0375,0.087,0.087,0.0,0.0,0.0545,0,0.0,0,,2,αυτω γυνη,main_text,0.1667,0.0,0.0,2,0.2,1,γυνη,3,γινομαι γυνη λεγω,0.1339,0.0964
Mark,Mark 12:37,491,Luke,Luke 4:22,192,10,17,0.036,0.0833,0.0833,0.0,0.0,0.0541,0,0.0,0,,2,εστιν υιοσ,main_text,0.1667,0.0,0.0,2,0.2,1,λεγω,3,ειμι λεγω υιοσ,0.1339,0.0979
Mark,Mark 12:6,460,Luke,Luke 22:70,1040,11,9,0.1287,0.1176,0.1176,0.1111,0.0,0.0777,2,0.2222,2,προσ αυτουσ,2,αυτουσ προσ,main_text,0.1538,0.0,0.0,2,0.25,1,υιοσ,2,λεγω υιοσ,0.1338,0.0051
Mark,Mark 14:18,553,Luke,Luke 8:30,382,10,9,0.0512,0.1176,0.125,0.0,0.0,0.0611,0,0.0,0,,2,εισ ιησουσ,main_text,0.1538,0.0,0.0,2,0.25,1,ιησουσ,2,ιησουσ λεγω,0.1338,0.0826
Mark,Mark 8:29,313,Luke,Luke 4:8,178,10,10,0.0511,0.1176,0.1176,0.0,0.0,0.0808,0,0.0,0,,2,αποκριθεισ αυτω,main_text,0.1538,0.0,0.0,2,0.25,1,λεγω,2,αποκρινομαι λεγω,0.1338,0.0827
Mark,Mark 8:29,313,Luke,Luke 5:31,245,10,11,0.0463,0.1053,0.1053,0.0,0.0,0.0843,0,0.0,0,,2,αποκριθεισ αυτουσ,main_text,0.1538,0.0,0.0,2,0.25,1,λεγω,2,αποκρινομαι λεγω,0.1338,0.0875
Mark,Mark 14:18,553,Luke,Luke 17:34,792,10,11,0.0459,0.1053,0.1111,0.0,0.0,0.0576,0,0.0,0,,2,εισ λεγω,main_text,0.1538,0.0,0.0,2,0.25,1,λεγω,2,εισ λεγω,0.1338,0.0879
Mark,Mark 8:29,313,Luke,Luke 13:8,633,10,13,0.0433,0.1,0.1,0.0,0.0,0.0658,0,0.0,0,,2,αποκριθεισ αυτω,main_text,0.1538,0.0,0.0,2,0.25,1,λεγω,2,αποκρινομαι λεγω,0.1338,0.0905
Mark,Mark 12:26,480,Luke,Luke 20:38,923,15,8,0.1274,0.1765,0.1765,0.0,0.0,0.1359,2,0.25,1,νεκρων,3,αυτω θεοσ νεκρων,main_text,0.2,0.0,0.0,1,0.1429,1,νεκροσ,3,θεοσ νεκροσ ου,0.1336,0.0062
Mark,Mark 12:37,491,Luke,Luke 6:35,288,10,20,0.0903,0.1154,0.1154,0.0,0.0,0.0821,2,0.2,1,αυτοσ,3,αυτοσ εστιν πολυσ,main_text,0.1429,0.0833,0.0,2,0.2,2,ειμι υιοσ,3,ειμι πολυσ υιοσ,0.1336,0.0433
Mark,Mark 14:21,556,Luke,Luke 17:24,782,17,14,0.0838,0.0769,0.08,0.069,0.0,0.0604,2,0.1429,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ,main_text,0.1333,0.1,0.0,2,0.2,2,υιοσ ανθρωποσ,2,ανθρωποσ υιοσ,0.1336,0.0498
Mark,Mark 6:31,223,Luke,Luke 9:13,421,17,21,0.0833,0.1176,0.1176,0.0,0.0,0.0787,3,0.1765,1,αυτοισ,4,αυτοισ εισ υμεισ φαγειν,main_text,0.16,0.0,0.0,3,0.2143,1,λεγω,4,ειμι εσθιω λεγω πολυσ,0.1335,0.0502
Mark,Mark 8:28,312,Luke,Luke 20:5,890,10,9,0.054,0.125,0.125,0.0,0.0,0.0797,0,0.0,0,,2,αυτω λεγοντεσ,main_text,0.0909,0.1429,0.0,2,0.2857,2,λεγω λεγω,1,λεγω,0.1335,0.0795
Mark,Mark 10:24,394,Luke,Luke 13:14,639,14,17,0.0302,0.069,0.0714,0.0,0.0,0.0448,0,0.0,0,,2,αποκριθεισ ιησουσ,main_text,0.16,0.0,0.0,3,0.2143,1,ιησουσ,4,αποκρινομαι ειμι ιησουσ λεγω,0.1335,0.1033
Mark,Mark 9:19,341,Luke,Luke 3:11,143,14,11,0.1083,0.1053,0.1053,0.087,0.0,0.0665,2,0.1818,2,αποκριθεισ αυτοισ,2,αποκριθεισ αυτοισ,main_text,0.125,0.1053,0.0,2,0.2222,2,αποκρινομαι λεγω,2,αποκρινομαι λεγω,0.1334,0.0251
Mark,Mark 14:46,581,Luke,Luke 13:13,638,5,7,0.2276,0.2,0.2,0.2,0.0,0.1529,2,0.4,2,τασ χειρασ,2,τασ χειρασ,main_text,0.125,0.0,0.0,1,0.3333,1,χειρ,1,χειρ,0.1333,-0.0943
Mark,Mark 8:26,310,Luke,Luke 9:56,464,7,4,0.2092,0.25,0.25,0.0,0.0,0.1838,2,0.5,1,εισ,2,εισ κωμην,main_text,0.125,0.0,0.0,1,0.3333,1,κωμη,1,κωμη,0.1333,-0.0759
Mark,Mark 14:18,553,Luke,Luke 22:21,991,10,8,0.1442,0.125,0.1333,0.125,0.0,0.1082,2,0.25,2,μετ εμου,2,εμου μετ,main_text,0.125,0.0,0.0,1,0.3333,1,παραδιδωμι,1,παραδιδωμι,0.1333,-0.0109
Mark,Mark 1:21,21,Luke,Luke 4:16,186,9,13,0.141,0.1111,0.1111,0.1,0.0,0.0871,3,0.3333,2,εισ συναγωγην,2,εισ συναγωγην,main_text,0.125,0.0,0.0,2,0.3333,1,σαββατον,2,σαββατον συναγωγη,0.1333,-0.0077
Mark,Mark 8:6,290,Luke,Luke 19:39,876,17,9,0.1103,0.087,0.087,0.0833,0.0,0.066,2,0.2222,2,τοισ μαθηταισ,2,μαθηταισ τοισ,main_text,0.125,0.0,0.0,2,0.3333,1,οχλοσ,2,μαθητησ οχλοσ,0.1333,0.023
Mark,Mark 10:14,384,Luke,Luke 6:5,258,13,6,0.0505,0.1176,0.1176,0.0,0.0,0.0679,0,0.0,0,,2,αυτοισ εστιν,main_text,0.125,0.0,0.0,2,0.3333,1,λεγω,2,ειμι λεγω,0.1333,0.0828
Mark,Mark 10:8,378,Luke,Luke 18:10,804,12,10,0.0478,0.1111,0.1111,0.0,0.0,0.0664,0,0.0,0,,2,δυο εισ,main_text,0.1667,0.0,0.0,2,0.2222,1,δυο,2,δυο εισ,0.1333,0.0855
Mark,Mark 10:7,377,Luke,Luke 8:51,403,9,13,0.045,0.1,0.1,0.0,0.0,0.0992,0,0.0,0,,2,μητερα πατερα,main_text,0.125,0.0,0.0,2,0.3333,1,πατηρ,2,μητηρ πατηρ,0.1333,0.0883
Mark,Mark 10:28,398,Luke,Luke 20:9,894,8,14,0.0445,0.1,0.1,0.0,0.0,0.0909,0,0.0,0,,2,ηρξατο λεγειν,main_text,0.125,0.0,0.0,2,0.3333,1,αρχω,2,αρχω λεγω,0.1333,0.0888
Mark,Mark 9:45,366,Luke,Luke 17:16,774,16,8,0.0417,0.0952,0.0952,0.0,0.0,0.073,0,0.0,0,,2,ποδασ τουσ,main_text,0.125,0.0,0.0,2,0.3333,1,πουσ,2,ειμι πουσ,0.1333,0.0916
Mark,Mark 7:6,254,Luke,Luke 24:38,1134,17,6,0.0415,0.0952,0.0952,0.0,0.0,0.0681,0,0.0,0,,2,αυτοισ καρδια,main_text,0.125,0.0,0.0,2,0.3333,1,λεγω,2,καρδια λεγω,0.1333,0.0918
Mark,Mark 6:3,195,Luke,Luke 6:5,258,18,6,0.0394,0.0909,0.0909,0.0,0.0,0.0613,0,0.0,0,,2,εστιν υιοσ,main_text,0.125,0.0,0.0,2,0.3333,1,ειμι,2,ειμι υιοσ,0.1333,0.0939
Mark,Mark 6:3,195,Luke,Luke 20:44,929,18,6,0.0393,0.0909,0.0909,0.0,0.0,0.0591,0,0.0,0,,2,εστιν υιοσ,main_text,0.125,0.0,0.0,2,0.3333,1,ειμι,2,ειμι υιοσ,0.1333,0.094
Mark,Mark 10:14,384,Luke,Luke 1:61,61,13,11,0.039,0.0909,0.0909,0.0,0.0,0.0527,0,0.0,0,,2,εστιν προσ,main_text,0.125,0.0,0.0,2,0.3333,1,λεγω,2,ειμι λεγω,0.1333,0.0943
Mark,Mark 11:23,445,Luke,Luke 10:12,482,18,8,0.038,0.087,0.087,0.0,0.0,0.0646,0,0.0,0,,2,εσται λεγω,main_text,0.125,0.0,0.0,2,0.3333,1,λεγω,2,ειμι λεγω,0.1333,0.0953
Mark,Mark 4:35,143,Luke,Luke 2:15,95,8,20,0.0342,0.0769,0.0769,0.0,0.0,0.0682,0,0.0,0,,2,διελθωμεν εισ,main_text,0.125,0.0,0.0,2,0.3333,1,γινομαι,2,γινομαι διερχομαι,0.1333,0.0991
Mark,Mark 11:23,445,Luke,Luke 1:61,61,18,11,0.033,0.0741,0.0741,0.0,0.0,0.0678,0,0.0,0,,2,οσ τουτω,main_text,0.125,0.0,0.0,2,0.3333,1,λεγω,2,ειμι λεγω,0.1333,0.1003
Mark,Mark 14:72,607,Luke,Luke 9:62,470,18,12,0.0318,0.0714,0.0714,0.0,0.0,0.0648,0,0.0,0,,2,επιβαλων ιησουσ,main_text,0.125,0.0741,0.0,3,0.25,2,λεγω ιησουσ,3,επιβαλλω ιησουσ λεγω,0.1333,0.1015
Mark,Mark 10:43,413,Luke,Luke 15:7,702,9,15,0.0398,0.0909,0.0909,0.0,0.0,0.0694,0,0.0,0,,2,εσται ουτωσ,main_text,0.1579,0.0,0.0,2,0.25,1,ου,3,ειμι ου ουτωσ,0.1332,0.0934
Mark,Mark 9:25,347,Luke,Luke 23:46,1086,16,12,0.0849,0.12,0.12,0.0,0.0,0.0707,2,0.1667,1,ιησουσ,3,εισ ιησουσ πνευμα,main_text,0.1429,0.0,0.0,3,0.2727,1,ιησουσ,3,ιησουσ λεγω πνευμα,0.1331,0.0482
Mark,Mark 2:10,55,Luke,Luke 12:40,606,10,8,0.1423,0.125,0.125,0.125,0.0,0.0953,2,0.25,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ,main_text,0.1176,0.1176,0.0,2,0.2222,2,υιοσ ανθρωποσ,2,ανθρωποσ υιοσ,0.1327,-0.0096
Mark,Mark 1:9,9,Luke,Luke 17:28,786,13,12,0.1315,0.1364,0.1364,0.087,0.0,0.1085,3,0.25,2,ταισ ημεραισ,3,εγενετο ημεραισ ταισ,main_text,0.1176,0.1176,0.0,2,0.2222,2,γινομαι ημερα,2,γινομαι ημερα,0.1327,0.0012
Mark,Mark 10:25,395,Luke,Luke 16:17,744,12,9,0.1254,0.1111,0.1111,0.1053,0.0,0.0867,2,0.2222,2,ευκοπωτερον εστιν,2,εστιν ευκοπωτερον,main_text,0.1176,0.1176,0.0,2,0.2222,2,ευκοπωτεροσ ειμι,2,ειμι ευκοπωτεροσ,0.1327,0.0073
Mark,Mark 3:8,81,Luke,Luke 8:21,373,14,10,0.0401,0.0909,0.0909,0.0,0.0,0.0753,0,0.0,0,,2,ακουοντεσ προσ,main_text,0.1176,0.1176,0.0,2,0.2222,2,ακουω ποιεω,2,ακουω ποιεω,0.1327,0.0926
Mark,Mark 4:41,149,Luke,Luke 1:19,19,14,12,0.0355,0.0833,0.0833,0.0,0.0,0.0429,0,0.0,0,,2,αυτω προσ,main_text,0.1176,0.1176,0.0,2,0.2222,2,λεγω ειμι,2,ειμι λεγω,0.1327,0.0972
Mark,Mark 4:41,149,Luke,Luke 20:17,902,14,13,0.0345,0.08,0.08,0.0,0.0,0.0505,0,0.0,0,,2,εστιν ουτοσ,main_text,0.1176,0.1176,0.0,2,0.2222,2,λεγω ειμι,2,ειμι λεγω,0.1327,0.0982
Mark,Mark 2:27,72,Luke,Luke 22:10,980,6,16,0.051,0.1176,0.1176,0.0,0.0,0.079,0,0.0,0,,2,ανθρωποσ αυτοισ,main_text,0.1429,0.0,0.0,2,0.2857,1,λεγω,2,ανθρωποσ λεγω,0.1325,0.0815
Mark,Mark 4:25,133,Luke,Luke 16:1,728,9,15,0.0456,0.1053,0.1053,0.0,0.0,0.0704,0,0.0,0,,2,αυτω οσ,main_text,0.1429,0.0,0.0,2,0.2857,1,εχω,2,εχω και,0.1325,0.0869
Mark,Mark 12:34,488,Luke,Luke 9:47,455,12,10,0.0426,0.1,0.1,0.0,0.0,0.0527,0,0.0,0,,2,ιησουσ τησ,main_text,0.1053,0.1053,0.0,2,0.2857,2,ιησουσ οραω,2,ιησουσ οραω,0.1325,0.0899
Mark,Mark 10:24,394,Luke,Luke 7:40,342,14,9,0.0415,0.0952,0.0952,0.0,0.0,0.0691,0,0.0,0,,2,αποκριθεισ ιησουσ,main_text,0.1667,0.0,0.0,2,0.2222,1,ιησουσ,3,αποκρινομαι ιησουσ λεγω,0.1325,0.091
Mark,Mark 10:49,419,Luke,Luke 4:35,205,10,14,0.0403,0.0952,0.0952,0.0,0.0,0.0446,0,0.0,0,,2,αυτω ιησουσ,main_text,0.1333,0.1053,0.0,2,0.2,2,ιησουσ λεγω,2,ιησουσ λεγω,0.1323,0.092
Mark,Mark 10:39,409,Luke,Luke 4:35,205,11,14,0.0385,0.0909,0.0909,0.0,0.0,0.0437,0,0.0,0,,2,αυτω ιησουσ,main_text,0.1333,0.1053,0.0,2,0.2,2,ιησουσ λεγω,2,ιησουσ λεγω,0.1323,0.0938
Mark,Mark 12:32,486,Luke,Luke 22:53,1023,12,15,0.0362,0.0833,0.0833,0.0,0.0,0.0576,0,0.0,0,,2,επ εστιν,main_text,0.125,0.0,0.0,3,0.3,1,ειμι,2,ειμι ου,0.1322,0.096
Mark,Mark 12:39,493,Luke,Luke 4:15,185,6,5,0.2433,0.2222,0.2222,0.2222,0.0,0.1995,2,0.4,2,ταισ συναγωγαισ,2,συναγωγαισ ταισ,main_text,0.1429,0.0,0.0,1,0.25,1,συναγωγη,1,συναγωγη,0.1321,-0.1112
Mark,Mark 13:17,515,Luke,Luke 1:75,75,9,6,0.1938,0.1818,0.1818,0.1538,0.0,0.1398,2,0.3333,2,ταισ ημεραισ,2,ημεραισ ταισ,main_text,0.1429,0.0,0.0,1,0.25,1,ημερα,1,ημερα,0.1321,-0.0617
Mark,Mark 10:16,386,Luke,Luke 24:40,1136,8,8,0.1591,0.1538,0.1538,0.1429,0.0,0.1297,2,0.25,2,τασ χειρασ,2,τασ χειρασ,main_text,0.1429,0.0,0.0,1,0.25,1,χειρ,1,χειρ,0.1321,-0.027
Mark,Mark 13:29,527,Luke,Luke 21:20,952,10,9,0.1315,0.1176,0.1176,0.1176,0.0,0.1069,2,0.2222,2,οταν ιδητε,2,ιδητε οταν,main_text,0.1429,0.0,0.0,2,0.25,1,οραω,2,γινωσκω οραω,0.1321,0.0006
Mark,Mark 2:8,53,Luke,Luke 3:15,147,12,10,0.1158,0.1,0.1053,0.1,0.0,0.101,2,0.2,2,ταισ καρδιαισ,2,καρδιαισ ταισ,main_text,0.1429,0.0,0.0,2,0.25,1,διαλογιζομαι,2,διαλογιζομαι καρδια,0.1321,0.0163
Mark,Mark 4:17,125,Luke,Luke 8:12,364,13,12,0.1065,0.1364,0.1364,0.0,0.0,0.1226,3,0.25,1,εισιν,3,εισιν ειτα λογον,main_text,0.1429,0.0,0.0,3,0.25,1,ειμι,3,ειμι ειτα λογοσ,0.1321,0.0256
Mark,Mark 14:7,542,Luke,Luke 5:34,248,15,11,0.1001,0.1429,0.1429,0.0,0.0,0.1311,2,0.1818,1,τουσ,3,δυνασθε ποιησαι τουσ,main_text,0.1429,0.0,0.0,2,0.25,1,δυναμαι,2,δυναμαι ποιεω,0.1321,0.032
Mark,Mark 9:34,356,Luke,Luke 9:46,454,7,6,0.0804,0.1818,0.1818,0.0,0.0,0.1538,0,0.0,0,,2,μειζων τισ,main_text,0.1429,0.0,0.0,1,0.25,1,μεγασ,1,μεγασ,0.1321,0.0517
Mark,Mark 14:34,569,Luke,Luke 24:6,1102,9,9,0.0545,0.125,0.125,0.0,0.0,0.0907,0,0.0,0,,2,εστιν ωδε,main_text,0.1429,0.0,0.0,2,0.25,1,ειμι,2,ειμι ωδε,0.1321,0.0776
Mark,Mark 5:22,171,Luke,Luke 17:15,773,10,8,0.0541,0.125,0.125,0.0,0.0,0.0812,0,0.0,0,,2,εισ ιδων,main_text,0.1429,0.0,0.0,2,0.25,1,εισ,2,εισ οραω,0.1321,0.078
Mark,Mark 9:7,329,Luke,Luke 9:9,417,13,10,0.0518,0.1,0.1579,0.0,0.0,0.0627,0,0.0,0,,2,εστιν ουτοσ,main_text,0.1429,0.0,0.0,2,0.25,1,ειμι,2,ακουω ειμι,0.1321,0.0803
Mark,Mark 14:16,551,Luke,Luke 22:39,1009,10,9,0.0508,0.1176,0.1176,0.0,0.0,0.0756,0,0.0,0,,2,εισ μαθηται,main_text,0.1429,0.0,0.0,2,0.25,1,εξερχομαι,2,εξερχομαι μαθητησ,0.1321,0.0813
Mark,Mark 14:48,583,Luke,Luke 13:2,627,9,12,0.0454,0.1053,0.1053,0.0,0.0,0.0665,0,0.0,0,,2,αποκριθεισ αυτοισ,main_text,0.1429,0.0,0.0,2,0.25,1,αποκρινομαι,2,αποκρινομαι λεγω,0.1321,0.0867
Mark,Mark 4:20,128,Luke,Luke 8:12,364,13,12,0.0381,0.087,0.087,0.0,0.0,0.067,0,0.0,0,,2,εισιν λογον,main_text,0.1429,0.0,0.0,3,0.25,1,ειμι,3,ακουω ειμι λογοσ,0.1321,0.094
Mark,Mark 10:14,384,Luke,Luke 9:41,449,13,14,0.0342,0.08,0.08,0.0,0.0,0.0435,0,0.0,0,,2,ιησουσ προσ,main_text,0.1429,0.0,0.0,3,0.25,1,ιησουσ,3,ειμι ιησουσ λεγω,0.1321,0.0979
Mark,Mark 11:23,445,Luke,Luke 5:21,235,18,17,0.0281,0.0625,0.0625,0.0,0.0,0.0614,0,0.0,0,,2,λαλει οσ,main_text,0.1818,0.0,0.0,2,0.1538,1,λεγω,4,ειμι λαλεω λεγω μη,0.1321,0.104
