mark_ref,rank,matt_ref,combined,wj_content,wj_all,wj_bigram,sr_content,rare_inter
Mark 5:28,11,Matt 14:30,0.109577,0.104021,0.094343,0.0,0.266667,7.132966
Mark 5:28,12,Matt 9:22,0.109261,0.108203,0.105695,0.0,0.25,7.132966
Mark 5:28,13,Matt 16:25,0.105291,0.115997,0.197592,0.0,0.166667,5.166952
Mark 5:28,14,Matt 27:35,0.099708,0.105615,0.121813,0.0,0.2,5.243913
Mark 5:28,15,Matt 8:3,0.099157,0.126261,0.137679,0.0,0.142857,7.484364
Mark 5:28,16,Matt 27:40,0.097842,0.095407,0.078496,0.0,0.235294,7.132966
Mark 5:28,17,Matt 8:15,0.096979,0.107146,0.123996,0.0,0.181818,5.51835
Mark 5:28,18,Matt 24:18,0.093769,0.101452,0.117518,0.0,0.181818,5.243913
Mark 5:28,19,Matt 16:15,0.08945,0.072407,0.068669,0.0,0.25,1.966014
Mark 5:28,20,Matt 21:21,0.088026,0.094663,0.120947,0.0,0.166667,8.819365
Mark 5:29,1,Matt 27:8,0.079011,0.090287,0.076127,0.0,0.153846,5.89784
Mark 5:29,2,Matt 27:25,0.078434,0.085307,0.114742,0.0,0.142857,5.89784
Mark 5:29,3,Matt 21:45,0.075032,0.071808,0.141467,0.0,0.142857,4.966282
Mark 5:29,4,Matt 26:12,0.07344,0.07944,0.069231,0.0,0.153846,5.6902
Mark 5:29,5,Matt 27:59,0.070924,0.070632,0.105677,0.0,0.142857,5.6902
Mark 5:29,6,Matt 27:4,0.069965,0.080339,0.07146,0.0,0.133333,5.89784
Mark 5:29,7,Matt 21:3,0.069181,0.066413,0.126285,0.0,0.133333,4.591588
Mark 5:29,8,Matt 13:6,0.068985,0.074718,0.086955,0.0,0.133333,6.160204
Mark 5:29,9,Matt 23:30,0.067703,0.076587,0.097094,0.0,0.117647,5.89784
Mark 5:29,10,Matt 21:20,0.067619,0.07423,0.092154,0.0,0.125,6.160204
Mark 5:29,11,Matt 22:18,0.067461,0.068033,0.082749,0.0,0.142857,4.966282
Mark 5:29,12,Matt 7:23,0.067115,0.056773,0.149007,0.0,0.133333,4.966282
Mark 5:29,13,Matt 27:52,0.066831,0.069648,0.08823,0.0,0.133333,5.6902
Mark 5:29,14,Matt 8:13,0.06636,0.076918,0.082174,0.0,0.117647,6.67103
Mark 5:29,15,Matt 1:25,0.065848,0.065916,0.095197,0.0,0.133333,4.966282
Mark 5:29,16,Matt 26:28,0.065436,0.071815,0.06453,0.0,0.133333,5.89784
Mark 5:29,17,Matt 13:11,0.063484,0.064366,0.109896,0.0,0.117647,4.966282
Mark 5:29,18,Matt 15:28,0.062741,0.069809,0.113264,0.0,0.1,6.67103
Mark 5:29,19,Matt 6:3,0.062658,0.065577,0.064818,0.0,0.133333,4.966282
Mark 5:29,20,Matt 24:33,0.062403,0.06237,0.093364,0.0,0.125,4.966282
Mark 5:30,1,Matt 9:21,0.227055,0.22406,0.264686,0.079037,0.4,12.728278
Mark 5:30,2,Matt 24:18,0.148477,0.172174,0.20999,0.0,0.25,11.509478
Mark 5:30,3,Matt 14:27,0.146194,0.140192,0.164413,0.0,0.333333,9.582312
Mark 5:30,4,Matt 17:7,0.13882,0.165705,0.17194,0.0,0.235294,10.509074
Mark 5:30,5,Matt 21:11,0.134286,0.136261,0.106155,0.061176,0.235294,9.022696
Mark 5:30,6,Matt 14:36,0.129017,0.14993,0.1449,0.0,0.235294,10.762264
Mark 5:30,7,Matt 15:10,0.12701,0.09755,0.120906,0.070755,0.266667,5.997987
Mark 5:30,8,Matt 23:1,0.121439,0.12051,0.138765,0.0,0.266667,7.056682
Mark 5:30,9,Matt 22:29,0.116932,0.138391,0.125515,0.0,0.210526,10.318019
Mark 5:30,10,Matt 11:7,0.113927,0.142539,0.134209,0.0,0.181818,13.066645
Mark 5:30,11,Matt 12:23,0.11171,0.0888,0.086261,0.064261,0.235294,5.997987
Mark 5:30,12,Matt 14:14,0.109973,0.112017,0.125067,0.0,0.235294,8.075921
Mark 5:30,13,Matt 20:34,0.109855,0.111621,0.125666,0.0,0.235294,8.54306
Mark 5:30,14,Matt 9:20,0.109125,0.120306,0.128822,0.0,0.210526,10.762264
Mark 5:30,15,Matt 13:34,0.108504,0.110404,0.143779,0.0,0.222222,7.056682
Mark 5:30,16,Matt 11:9,0.104902,0.097446,0.110515,0.0,0.25,6.009963
Mark 5:30,17,Matt 24:4,0.103879,0.081605,0.13823,0.0,0.266667,4.990724
Mark 5:30,18,Matt 21:8,0.103205,0.107562,0.167071,0.0,0.190476,9.275886
Mark 5:30,19,Matt 8:18,0.10176,0.100047,0.096796,0.0,0.235294,7.056682
Mark 5:30,20,Matt 22:1,0.101744,0.083208,0.143005,0.0,0.25,4.990724
Mark 5:31,1,Matt 15:33,0.20663,0.18617,0.206228,0.066063,0.428571,9.733388
Mark 5:31,2,Matt 24:4,0.173171,0.171403,0.293732,0.0,0.333333,6.963067
Mark 5:31,3,Matt 9:21,0.158497,0.17209,0.143892,0.0,0.333333,7.484364
Mark 5:31,4,Matt 19:23,0.148432,0.099777,0.131656,0.061466,0.375,5.701416
Mark 5:31,5,Matt 23:1,0.144961,0.197717,0.226552,0.0,0.166667,7.767374
Mark 5:31,6,Matt 28:13,0.141812,0.112683,0.167992,0.068651,0.285714,5.701416
Mark 5:31,7,Matt 26:1,0.141338,0.117852,0.139311,0.068922,0.285714,5.701416
Mark 5:31,8,Matt 16:15,0.13613,0.065497,0.26656,0.0,0.4,1.966014
Mark 5:31,9,Matt 9:11,0.132456,0.098186,0.195376,0.061604,0.266667,5.701416
Mark 5:31,10,Matt 9:37,0.132252,0.104527,0.111996,0.067491,0.285714,5.701416
Mark 5:31,11,Matt 28:7,0.128871,0.082462,0.127552,0.049366,0.333333,5.701416
Mark 5:31,12,Matt 11:4,0.127202,0.129314,0.156769,0.0,0.266667,6.963067
Mark 5:31,13,Matt 12:2,0.125917,0.106096,0.137413,0.057731,0.25,5.701416
Mark 5:31,14,Matt 24:2,0.123484,0.11173,0.132061,0.0,0.3,6.963067
Mark 5:31,15,Matt 9:29,0.123426,0.161724,0.198811,0.0,0.153846,7.484364
Mark 5:31,16,Matt 5:28,0.122709,0.115194,0.175381,0.0,0.266667,6.963067
Mark 5:31,17,Matt 16:24,0.118159,0.089156,0.171804,0.055198,0.235294,5.701416
Mark 5:31,18,Matt 17:7,0.117871,0.1563,0.189643,0.0,0.142857,7.484364
Mark 5:31,19,Matt 13:10,0.11559,0.136029,0.210435,0.0,0.166667,5.701416
Mark 5:31,20,Matt 15:10,0.114171,0.13973,0.179588,0.0,0.166667,5.997987
Mark 5:32,1,Matt 12:2,0.167158,0.191944,0.141164,0.0,0.333333,7.359804
Mark 5:32,2,Matt 28:17,0.144528,0.135554,0.168621,0.0,0.333333,3.650605
Mark 5:32,3,Matt 12:16,0.125713,0.124836,0.12394,0.0,0.285714,3.709199
Mark 5:32,4,Matt 3:8,0.119314,0.113073,0.112879,0.0,0.285714,3.709199
Mark 5:32,5,Matt 17:3,0.118253,0.112501,0.104842,0.0,0.285714,3.650605
Mark 5:32,6,Matt 26:8,0.116545,0.110053,0.170216,0.0,0.25,3.650605
Mark 5:32,7,Matt 21:15,0.115202,0.11218,0.113876,0.0,0.266667,7.359804
Mark 5:32,8,Matt 21:6,0.113869,0.113395,0.128413,0.0,0.25,3.709199
Mark 5:32,9,Matt 4:19,0.111663,0.114876,0.09969,0.0,0.25,3.709199
Mark 5:32,10,Matt 12:3,0.111135,0.111973,0.107472,0.0,0.25,3.709199
Mark 5:32,11,Matt 21:40,0.109574,0.112863,0.087859,0.0,0.25,3.709199
Mark 5:32,12,Matt 28:14,0.10914,0.095956,0.159602,0.0,0.25,3.709199
Mark 5:32,13,Matt 26:12,0.107064,0.095935,0.138936,0.0,0.25,3.709199
Mark 5:32,14,Matt 20:32,0.106553,0.108822,0.131383,0.0,0.222222,3.709199
Mark 5:32,15,Matt 5:8,0.106025,0.101507,0.10347,0.0,0.25,3.650605
Mark 5:32,16,Matt 11:9,0.10554,0.115027,0.093337,0.0,0.222222,3.650605
Mark 5:32,17,Matt 25:39,0.10465,0.101904,0.087932,0.0,0.25,3.650605
Mark 5:32,18,Matt 13:58,0.101642,0.098925,0.126807,0.0,0.222222,3.709199
Mark 5:32,19,Matt 26:19,0.098256,0.093017,0.119545,0.0,0.222222,3.709199
Mark 5:32,20,Matt 2:10,0.09108,0.083118,0.092325,0.0,0.222222,3.650605
Mark 5:33,1,Matt 28:5,0.18048,0.220528,0.21243,0.0,0.3,16.363343
Mark 5:33,2,Matt 26:70,0.144951,0.172348,0.173949,0.0,0.25,9.910037
Mark 5:33,3,Matt 18:31,0.129376,0.123061,0.139989,0.0,0.3,10.106495
Mark 5:33,4,Matt 5:28,0.127807,0.126349,0.142737,0.048926,0.222222,9.842595
Mark 5:33,5,Matt 21:26,0.126601,0.150335,0.145055,0.0,0.222222,10.270039
Mark 5:33,6,Matt 17:11,0.125493,0.13117,0.164671,0.0,0.25,8.413741
Mark 5:33,7,Matt 26:1,0.123303,0.135284,0.153666,0.0,0.235294,8.867216
Mark 5:33,8,Matt 24:47,0.121059,0.084176,0.092366,0.067202,0.285714,5.208447
Mark 5:33,9,Matt 4:9,0.115661,0.082982,0.094983,0.061952,0.266667,5.208447
Mark 5:33,10,Matt 22:28,0.115469,0.119238,0.118117,0.0,0.25,7.876581
Mark 5:33,11,Matt 5:32,0.115303,0.112381,0.163743,0.041047,0.190476,9.842595
Mark 5:33,12,Matt 24:42,0.114827,0.121769,0.100305,0.0,0.25,7.906883
Mark 5:33,13,Matt 21:4,0.108046,0.096582,0.112506,0.0,0.266667,5.624782
Mark 5:33,14,Matt 19:8,0.107197,0.118675,0.137934,0.0,0.2,10.25893
Mark 5:33,15,Matt 19:3,0.106074,0.116833,0.134997,0.0,0.2,9.842595
Mark 5:33,16,Matt 26:33,0.106022,0.07616,0.110655,0.054502,0.235294,5.208447
Mark 5:33,17,Matt 23:36,0.103567,0.086273,0.07601,0.0,0.285714,5.208447
Mark 5:33,18,Matt 22:27,0.103456,0.130942,0.15961,0.0,0.142857,7.876581
Mark 5:33,19,Matt 15:25,0.10217,0.079957,0.128554,0.0,0.266667,5.171308
Mark 5:33,20,Matt 19:11,0.101422,0.078795,0.159636,0.0,0.25,5.208447
Mark 5:34,1,Matt 9:22,0.252175,0.244387,0.321876,0.120054,0.4,18.78043
Mark 5:34,2,Matt 20:4,0.156318,0.139011,0.187632,0.0,0.375,9.277121
Mark 5:34,3,Matt 15:28,0.128421,0.156268,0.200051,0.0,0.190476,13.613478
Mark 5:34,4,Matt 16:15,0.123593,0.092341,0.153726,0.0,0.333333,4.36968
Mark 5:34,5,Matt 9:29,0.121895,0.118599,0.151918,0.0,0.266667,7.789746
Mark 5:34,6,Matt 10:13,0.119636,0.133117,0.176283,0.0,0.210526,9.480161
Mark 5:34,7,Matt 9:21,0.118207,0.112241,0.105556,0.0,0.285714,7.132966
Mark 5:34,8,Matt 26:18,0.117655,0.101564,0.174055,0.0,0.272727,9.277121
Mark 5:34,9,Matt 16:23,0.117051,0.103588,0.104369,0.0,0.3,9.277121
Mark 5:34,10,Matt 27:40,0.114986,0.100457,0.12637,0.0,0.285714,9.536632
Mark 5:34,11,Matt 8:25,0.114927,0.10916,0.124714,0.0,0.266667,7.132966
Mark 5:34,12,Matt 20:7,0.113121,0.099379,0.184003,0.0,0.25,6.873455
Mark 5:34,13,Matt 12:13,0.111878,0.117539,0.145409,0.0,0.222222,9.042509
Mark 5:34,14,Matt 27:49,0.109049,0.101555,0.133494,0.0,0.25,7.132966
Mark 5:34,15,Matt 19:25,0.105555,0.099387,0.108309,0.0,0.25,7.132966
Mark 5:34,16,Matt 15:16,0.10147,0.065687,0.147684,0.0,0.285714,4.36968
Mark 5:34,17,Matt 12:6,0.101075,0.069782,0.125299,0.0,0.285714,4.36968
Mark 5:34,18,Matt 11:3,0.099241,0.068222,0.113978,0.0,0.285714,4.36968
Mark 5:34,19,Matt 8:10,0.098751,0.097125,0.129397,0.0,0.210526,7.789746
Mark 5:34,20,Matt 21:5,0.097389,0.075624,0.101445,0.052855,0.2,7.789746
Mark 5:35,1,Matt 9:18,0.17677,0.170301,0.191138,0.04582,0.347826,15.744257
Mark 5:35,2,Matt 26:47,0.143406,0.14067,0.16472,0.045836,0.26087,13.852351
Mark 5:35,3,Matt 17:5,0.133363,0.129637,0.114382,0.045659,0.26087,12.613071
Mark 5:35,4,Matt 17:24,0.132838,0.128882,0.148415,0.0,0.3,10.415221
Mark 5:35,5,Matt 12:46,0.132142,0.139209,0.134597,0.055733,0.210526,10.647057
Mark 5:35,6,Matt 22:24,0.112849,0.139786,0.16612,0.0,0.166667,13.033659
Mark 5:35,7,Matt 21:5,0.112173,0.110607,0.118377,0.049867,0.190476,10.99504
Mark 5:35,8,Matt 8:19,0.105992,0.104301,0.119972,0.0,0.235294,7.209927
Mark 5:35,9,Matt 10:35,0.10509,0.110285,0.11017,0.0,0.222222,9.029026
Mark 5:35,10,Matt 9:24,0.10416,0.103463,0.105425,0.0,0.235294,7.789746
Mark 5:35,11,Matt 13:3,0.104073,0.103166,0.10589,0.0,0.235294,6.715231
Mark 5:35,12,Matt 12:38,0.103881,0.092571,0.20119,0.0,0.210526,7.209927
Mark 5:35,13,Matt 9:11,0.102708,0.095026,0.15502,0.0,0.222222,7.209927
Mark 5:35,14,Matt 15:25,0.099228,0.081237,0.093383,0.0,0.266667,5.171308
Mark 5:35,15,Matt 14:27,0.096613,0.093303,0.101823,0.0,0.222222,6.715231
Mark 5:35,16,Matt 19:16,0.093892,0.089527,0.114997,0.0,0.210526,7.209927
Mark 5:35,17,Matt 9:22,0.093037,0.089083,0.148551,0.0,0.190476,7.789746
Mark 5:35,18,Matt 13:10,0.091931,0.111523,0.150788,0.0,0.133333,6.715231
Mark 5:35,19,Matt 28:18,0.091421,0.088927,0.092981,0.0,0.210526,6.715231
Mark 5:35,20,Matt 19:20,0.089537,0.109599,0.152177,0.0,0.125,7.863854
Mark 5:36,1,Matt 14:27,0.267155,0.295724,0.309782,0.056851,0.444444,18.093838
Mark 5:36,2,Matt 17:7,0.227086,0.21548,0.212201,0.059129,0.470588,13.344621
Mark 5:36,3,Matt 28:5,0.168684,0.173776,0.186181,0.047465,0.3,13.344621
Mark 5:36,4,Matt 24:23,0.161244,0.17041,0.139711,0.0,0.352941,10.543055
Mark 5:36,5,Matt 28:10,0.158225,0.16712,0.143457,0.046129,0.285714,13.344621
Mark 5:36,6,Matt 24:26,0.150816,0.157588,0.132352,0.0,0.333333,10.543055
Mark 5:36,7,Matt 28:18,0.150575,0.133277,0.12375,0.060268,0.315789,9.739941
Mark 5:36,8,Matt 26:1,0.149836,0.146365,0.13384,0.0,0.352941,9.44618
Mark 5:36,9,Matt 17:8,0.143323,0.171082,0.192773,0.0,0.235294,11.784072
Mark 5:36,10,Matt 10:31,0.138483,0.127508,0.11005,0.067066,0.266667,8.353897
Mark 5:36,11,Matt 21:24,0.131899,0.132917,0.120858,0.0,0.3,9.44618
Mark 5:36,12,Matt 23:1,0.126082,0.131351,0.136404,0.0,0.266667,7.773927
Mark 5:36,13,Matt 22:29,0.123934,0.106278,0.129513,0.0,0.315789,8.283029
Mark 5:36,14,Matt 21:21,0.123214,0.123869,0.123005,0.0,0.275862,13.750086
Mark 5:36,15,Matt 19:14,0.119659,0.106989,0.115134,0.0,0.3,8.283029
Mark 5:36,16,Matt 13:57,0.11762,0.101114,0.121187,0.0,0.3,8.283029
Mark 5:36,17,Matt 9:21,0.116427,0.117152,0.103752,0.0,0.266667,7.433071
Mark 5:36,18,Matt 24:35,0.116052,0.119634,0.151579,0.0,0.235294,7.747761
Mark 5:36,19,Matt 18:17,0.11257,0.125244,0.141045,0.0,0.210526,9.330191
Mark 5:36,20,Matt 9:28,0.111483,0.132608,0.137139,0.0,0.190476,10.275459
Mark 5:37,1,Matt 17:1,0.238126,0.221953,0.255417,0.15991,0.363636,19.228171
Mark 5:37,2,Matt 10:2,0.212289,0.222737,0.224728,0.091673,0.333333,19.228171
Mark 5:37,3,Matt 4:21,0.150105,0.143037,0.191155,0.081875,0.230769,14.549571
Mark 5:37,4,Matt 18:35,0.127258,0.157298,0.164742,0.0,0.2,12.021998
Mark 5:37,5,Matt 16:22,0.120543,0.143783,0.158404,0.0,0.2,10.853964
Mark 5:37,6,Matt 13:55,0.119686,0.116744,0.166777,0.049513,0.190476,10.038026
Mark 5:37,7,Matt 17:8,0.118652,0.119025,0.180319,0.0,0.235294,7.948432
Mark 5:37,8,Matt 22:25,0.118609,0.148255,0.155303,0.0,0.181818,12.021998
Mark 5:37,9,Matt 18:21,0.115233,0.172631,0.175487,0.0,0.1,13.408292
Mark 5:37,10,Matt 24:2,0.110969,0.14172,0.124125,0.0,0.173913,10.334089
Mark 5:37,11,Matt 12:31,0.110401,0.10465,0.104086,0.051599,0.2,7.041783
Mark 5:37,12,Matt 26:35,0.106242,0.127386,0.141356,0.0,0.173913,10.853964
Mark 5:37,13,Matt 23:8,0.104658,0.115838,0.104261,0.0,0.210526,7.863274
Mark 5:37,14,Matt 24:35,0.104138,0.102243,0.110693,0.0,0.235294,6.175364
Mark 5:37,15,Matt 14:4,0.103802,0.139897,0.141817,0.0,0.133333,7.394605
Mark 5:37,16,Matt 19:27,0.100372,0.142881,0.138528,0.0,0.111111,8.837324
Mark 5:37,17,Matt 24:34,0.099238,0.09931,0.074898,0.0,0.235294,6.175364
Mark 5:37,18,Matt 10:26,0.098801,0.144256,0.138857,0.0,0.1,10.831491
Mark 5:37,19,Matt 12:32,0.098153,0.091054,0.091216,0.046774,0.181818,7.041783
Mark 5:37,20,Matt 14:3,0.098004,0.102576,0.118446,0.0,0.2,9.082514
Mark 5:38,1,Matt 24:5,0.108462,0.104144,0.115969,0.0,0.25,6.985952
Mark 5:38,2,Matt 28:1,0.100593,0.099532,0.13698,0.0,0.210526,9.365498
Mark 5:38,3,Matt 20:10,0.097345,0.087113,0.110853,0.0,0.235294,6.985952
Mark 5:38,4,Matt 9:7,0.096664,0.097079,0.166147,0.0,0.181818,5.371747
Mark 5:38,5,Matt 20:28,0.093134,0.087809,0.09176,0.0,0.222222,6.985952
Mark 5:38,6,Matt 23:38,0.088904,0.095511,0.095607,0.0,0.181818,5.371747
Mark 5:38,7,Matt 27:55,0.086619,0.118717,0.109744,0.0,0.111111,9.940862
Mark 5:38,8,Matt 26:5,0.081877,0.100916,0.097977,0.0,0.133333,6.853351
Mark 5:38,9,Matt 25:19,0.079889,0.094974,0.104841,0.0,0.133333,6.985952
Mark 5:38,10,Matt 26:47,0.078049,0.066581,0.099925,0.0,0.190476,6.985952
Mark 5:38,11,Matt 12:44,0.073326,0.08759,0.128576,0.0,0.105263,8.57704
Mark 5:38,12,Matt 2:18,0.072518,0.096821,0.107663,0.0,0.090909,10.297537
Mark 5:38,13,Matt 8:7,0.070338,0.059524,0.071882,0.0,0.181818,3.205294
Mark 5:38,14,Matt 10:6,0.068881,0.072583,0.076469,0.0,0.142857,5.371747
Mark 5:38,15,Matt 9:10,0.067793,0.080365,0.094065,0.0,0.111111,6.985952
Mark 5:38,16,Matt 12:42,0.067547,0.058482,0.064472,0.0,0.173913,6.985952
Mark 5:38,17,Matt 12:9,0.067192,0.049828,0.114364,0.0,0.166667,3.205294
Mark 5:38,18,Matt 14:34,0.066502,0.0492,0.110292,0.0,0.166667,3.205294
Mark 5:38,19,Matt 24:11,0.064876,0.059277,0.074323,0.0,0.153846,3.780658
Mark 5:38,20,Matt 19:30,0.064775,0.063421,0.076638,0.0,0.142857,3.780658
Mark 5:39,1,Matt 9:24,0.284012,0.276166,0.330008,0.08028,0.533333,16.427544
Mark 5:39,2,Matt 18:3,0.202435,0.232979,0.184362,0.063999,0.315789,14.299313
Mark 5:39,3,Matt 5:27,0.117471,0.096408,0.074212,0.0,0.333333,4.849073
Mark 5:39,4,Matt 21:10,0.115212,0.100107,0.168302,0.0,0.266667,6.285669
Mark 5:39,5,Matt 25:12,0.11513,0.100045,0.085716,0.0,0.307692,4.849073
Mark 5:39,6,Matt 14:4,0.112753,0.090503,0.104877,0.0,0.307692,4.849073
Mark 5:39,7,Matt 26:40,0.112337,0.12923,0.141839,0.0,0.2,10.603812
Mark 5:39,8,Matt 26:35,0.10986,0.127722,0.142896,0.0,0.190476,10.672805
Mark 5:39,9,Matt 26:70,0.109673,0.08918,0.123988,0.0,0.285714,4.849073
Mark 5:39,10,Matt 2:21,0.109349,0.146635,0.166964,0.0,0.133333,9.450239
Mark 5:39,11,Matt 19:11,0.109302,0.083213,0.147129,0.0,0.285714,4.849073
Mark 5:39,12,Matt 16:7,0.108818,0.088314,0.075381,0.0,0.307692,4.849073
Mark 5:39,13,Matt 27:13,0.102729,0.080657,0.092909,0.0,0.285714,4.849073
Mark 5:39,14,Matt 18:22,0.101771,0.076376,0.140684,0.0,0.266667,4.849073
Mark 5:39,15,Matt 19:14,0.100542,0.100169,0.110209,0.0,0.222222,7.096599
Mark 5:39,16,Matt 7:21,0.095685,0.132207,0.161916,0.0,0.1,9.168728
Mark 5:39,17,Matt 24:34,0.094922,0.07861,0.062141,0.0,0.266667,4.849073
Mark 5:39,18,Matt 21:29,0.093913,0.073615,0.074528,0.0,0.266667,4.849073
Mark 5:39,19,Matt 22:17,0.09352,0.070446,0.084858,0.0,0.266667,4.849073
Mark 5:39,20,Matt 14:16,0.092426,0.074064,0.090972,0.0,0.25,4.849073
Mark 5:40,1,Matt 2:21,0.22347,0.244751,0.266974,0.064185,0.352941,15.207097
Mark 5:40,2,Matt 2:14,0.215029,0.229133,0.253471,0.063936,0.352941,15.207097
Mark 5:40,3,Matt 2:20,0.185549,0.183433,0.184823,0.04718,0.363636,15.207097
Mark 5:40,4,Matt 12:50,0.156236,0.165635,0.150337,0.0,0.333333,11.298184
Mark 5:40,5,Matt 2:13,0.151991,0.144261,0.145245,0.032131,0.322581,17.610763
Mark 5:40,6,Matt 10:37,0.142696,0.164483,0.141336,0.0,0.272727,11.298184
Mark 5:40,7,Matt 19:5,0.13346,0.13779,0.14312,0.0,0.285714,11.298184
Mark 5:40,8,Matt 15:5,0.131468,0.153486,0.123988,0.0,0.25,8.894518
Mark 5:40,9,Matt 19:19,0.13033,0.143192,0.125604,0.0,0.266667,8.894518
Mark 5:40,10,Matt 12:48,0.124598,0.133085,0.176512,0.0,0.235294,7.152883
Mark 5:40,11,Matt 15:17,0.121347,0.183539,0.165322,0.0,0.111111,14.081237
Mark 5:40,12,Matt 10:32,0.117716,0.128096,0.100726,0.0,0.25,7.387734
Mark 5:40,13,Matt 18:4,0.11199,0.118973,0.084524,0.0,0.25,7.534251
Mark 5:40,14,Matt 5:48,0.110968,0.114997,0.092194,0.0,0.25,6.548967
Mark 5:40,15,Matt 13:56,0.109339,0.101093,0.10514,0.0,0.266667,5.646099
Mark 5:40,16,Matt 10:35,0.108282,0.113626,0.127061,0.0,0.222222,8.894518
Mark 5:40,17,Matt 12:27,0.105563,0.106398,0.106247,0.0,0.235294,7.082265
Mark 5:40,18,Matt 11:16,0.10532,0.086815,0.09431,0.058869,0.210526,7.534251
Mark 5:40,19,Matt 15:4,0.105115,0.118799,0.116553,0.0,0.2,8.894518
Mark 5:40,20,Matt 19:29,0.104017,0.106544,0.099185,0.0,0.230769,12.136951
Mark 5:41,1,Matt 9:25,0.253012,0.314241,0.29709,0.060911,0.333333,20.585517
Mark 5:41,2,Matt 9:5,0.144169,0.117516,0.14383,0.054984,0.315789,8.807118
Mark 5:41,3,Matt 12:11,0.125801,0.155147,0.196214,0.0,0.181818,13.937702
Mark 5:41,4,Matt 14:2,0.116754,0.100509,0.115248,0.0,0.3,8.807118
Mark 5:41,5,Matt 8:15,0.116228,0.119868,0.152282,0.0,0.235294,9.071585
Mark 5:41,6,Matt 2:20,0.113585,0.120331,0.139025,0.043005,0.173913,11.534036
Mark 5:41,7,Matt 17:7,0.110464,0.086731,0.123766,0.058455,0.222222,6.403452
Mark 5:41,8,Matt 16:15,0.106447,0.083266,0.118343,0.0,0.285714,4.36968
Mark 5:41,9,Matt 22:42,0.104164,0.060093,0.10455,0.0,0.333333,4.36968
Mark 5:41,10,Matt 9:24,0.103873,0.104,0.126286,0.0,0.222222,8.349362
Mark 5:41,11,Matt 19:14,0.103102,0.117053,0.123326,0.0,0.190476,9.500265
Mark 5:41,12,Matt 1:23,0.102456,0.090573,0.131482,0.048744,0.181818,9.257017
Mark 5:41,13,Matt 18:4,0.10189,0.103771,0.081342,0.0,0.235294,7.534251
Mark 5:41,14,Matt 8:26,0.101812,0.085807,0.110252,0.0,0.26087,8.807118
Mark 5:41,15,Matt 26:25,0.100001,0.059675,0.099898,0.0,0.315789,4.36968
Mark 5:41,16,Matt 26:50,0.099875,0.137652,0.188837,0.0,0.095238,11.730747
Mark 5:41,17,Matt 12:49,0.099811,0.091774,0.114534,0.0,0.235294,6.600162
Mark 5:41,18,Matt 27:33,0.099243,0.057548,0.101881,0.0,0.315789,4.36968
Mark 5:41,19,Matt 26:48,0.097696,0.129549,0.17177,0.0,0.111111,9.500265
Mark 5:41,20,Matt 27:63,0.094665,0.068693,0.066099,0.0,0.285714,6.403452
Mark 5:42,1,Matt 22:38,0.113867,0.106417,0.126453,0.0,0.266667,7.016308
Mark 5:42,2,Matt 18:4,0.096367,0.092467,0.076979,0.0,0.235294,7.016308
Mark 5:42,3,Matt 23:11,0.090846,0.113338,0.112727,0.0,0.142857,7.016308
Mark 5:42,4,Matt 12:23,0.090713,0.123416,0.129532,0.0,0.111111,9.074696
Mark 5:42,5,Matt 14:27,0.09027,0.087441,0.088161,0.0,0.210526,6.995254
Mark 5:42,6,Matt 9:20,0.090121,0.12575,0.135329,0.0,0.1,12.207079
Mark 5:42,7,Matt 20:26,0.089921,0.090641,0.070268,0.0,0.210526,7.016308
Mark 5:42,8,Matt 14:26,0.084743,0.083474,0.090846,0.0,0.190476,8.033242
Mark 5:42,9,Matt 5:35,0.083078,0.079375,0.073596,0.0,0.2,7.016308
Mark 5:42,10,Matt 9:5,0.081702,0.102368,0.145835,0.0,0.105263,8.033242
Mark 5:42,11,Matt 12:6,0.081533,0.103354,0.100235,0.0,0.125,7.016308
Mark 5:42,12,Matt 24:21,0.077892,0.074659,0.095131,0.0,0.173913,7.016308
Mark 5:42,13,Matt 8:26,0.072282,0.065459,0.080432,0.0,0.173913,7.016308
Mark 5:42,14,Matt 4:18,0.071116,0.069241,0.103282,0.0,0.148148,8.033242
Mark 5:42,15,Matt 23:17,0.069956,0.08053,0.126644,0.0,0.105263,7.016308
Mark 5:42,16,Matt 7:27,0.069326,0.060312,0.074029,0.0,0.173913,7.016308
Mark 5:42,17,Matt 9:24,0.068545,0.075094,0.125303,0.0,0.111111,6.383348
Mark 5:42,18,Matt 14:11,0.066934,0.078096,0.095682,0.0,0.111111,6.383348
Mark 5:42,19,Matt 18:1,0.066559,0.08599,0.078633,0.0,0.1,7.016308
Mark 5:42,20,Matt 13:20,0.066481,0.081102,0.089321,0.0,0.105263,6.995254
Mark 5:43,1,Matt 16:20,0.256166,0.306703,0.324353,0.0,0.428571,14.460776
Mark 5:43,2,Matt 14:16,0.210735,0.204333,0.179611,0.083295,0.4,10.58512
Mark 5:43,3,Matt 9:30,0.199453,0.224731,0.229925,0.087993,0.266667,12.756028
Mark 5:43,4,Matt 13:11,0.174304,0.200903,0.161155,0.071128,0.25,10.895275
Mark 5:43,5,Matt 25:42,0.16453,0.160379,0.143046,0.083649,0.285714,8.619106
Mark 5:43,6,Matt 21:45,0.161444,0.138099,0.141852,0.094303,0.307692,6.932296
Mark 5:43,7,Matt 26:9,0.157169,0.157504,0.196257,0.0,0.333333,7.743637
