matt_ref,rank,mark_ref,combined,wj_content,wj_all,wj_bigram,sr_content,rare_inter
Matt 1:16,11,Mark 12:17,0.102968,0.07827,0.102524,0.04174,0.235294,4.990724
Matt 1:16,12,Mark 10:18,0.100919,0.081233,0.100676,0.039406,0.222222,4.990724
Matt 1:16,13,Mark 10:39,0.098106,0.073606,0.137406,0.036548,0.210526,4.990724
Matt 1:16,14,Mark 11:29,0.096942,0.075228,0.086545,0.039963,0.222222,4.990724
Matt 1:16,15,Mark 14:6,0.095294,0.065149,0.084732,0.04178,0.235294,4.990724
Matt 1:16,16,Mark 11:6,0.094923,0.113575,0.130449,0.0,0.153846,4.990724
Matt 1:16,17,Mark 10:51,0.094854,0.070138,0.08762,0.040344,0.222222,4.990724
Matt 1:16,18,Mark 14:48,0.093766,0.066808,0.059963,0.042587,0.235294,4.990724
Matt 1:16,19,Mark 10:49,0.091881,0.074136,0.073812,0.036133,0.210526,4.990724
Matt 1:16,20,Mark 10:52,0.09022,0.065661,0.064942,0.038935,0.222222,4.990724
Matt 1:17,1,Mark 13:30,0.088782,0.136957,0.097595,0.0,0.086957,8.997172
Matt 1:17,2,Mark 12:35,0.084083,0.127128,0.125897,0.0,0.071429,10.61203
Matt 1:17,3,Mark 8:12,0.071674,0.074473,0.073919,0.0,0.153846,5.754739
Matt 1:17,4,Mark 1:1,0.065914,0.083747,0.082275,0.0,0.1,5.284735
Matt 1:17,5,Mark 8:29,0.061092,0.080183,0.083429,0.0,0.083333,5.284735
Matt 1:17,6,Mark 13:21,0.057824,0.073097,0.075388,0.0,0.086957,5.284735
Matt 1:17,7,Mark 11:10,0.057679,0.073386,0.064739,0.0,0.090909,5.327295
Matt 1:17,8,Mark 9:19,0.057001,0.069666,0.09651,0.0,0.08,5.754739
Matt 1:17,9,Mark 2:25,0.053108,0.065275,0.070679,0.0,0.083333,5.327295
Matt 1:17,10,Mark 14:50,0.052381,0.055931,0.061591,0.0,0.105263,3.242433
Matt 1:17,11,Mark 6:42,0.052063,0.055109,0.062112,0.0,0.105263,3.242433
Matt 1:17,12,Mark 10:48,0.05141,0.062938,0.070878,0.0,0.08,5.327295
Matt 1:17,13,Mark 12:37,0.051147,0.062465,0.076533,0.0,0.076923,5.327295
Matt 1:17,14,Mark 13:37,0.050302,0.05813,0.041436,0.0,0.1,3.242433
Matt 1:17,15,Mark 10:47,0.050023,0.062018,0.073001,0.0,0.074074,5.327295
Matt 1:17,16,Mark 1:37,0.049923,0.054061,0.055959,0.0,0.1,3.242433
Matt 1:17,17,Mark 13:23,0.049339,0.053793,0.040799,0.0,0.105263,3.242433
Matt 1:17,18,Mark 9:49,0.049123,0.053234,0.041149,0.0,0.105263,3.242433
Matt 1:17,19,Mark 12:36,0.048509,0.057667,0.082728,0.0,0.071429,5.327295
Matt 1:17,20,Mark 15:32,0.048142,0.053026,0.088959,0.0,0.076923,5.284735
Matt 1:18,1,Mark 13:17,0.114868,0.106976,0.131156,0.054454,0.2,10.471953
Matt 1:18,2,Mark 1:8,0.111214,0.104972,0.13939,0.04777,0.190476,10.297537
Matt 1:18,3,Mark 3:29,0.107889,0.126504,0.123503,0.035931,0.148148,16.319805
Matt 1:18,4,Mark 13:11,0.104853,0.101471,0.09459,0.033412,0.206897,12.701203
Matt 1:18,5,Mark 1:24,0.100843,0.097799,0.088336,0.0,0.24,11.000793
Matt 1:18,6,Mark 1:1,0.100128,0.08416,0.082892,0.055867,0.2,8.309445
Matt 1:18,7,Mark 2:8,0.094992,0.112565,0.123381,0.0,0.16,12.451418
Matt 1:18,8,Mark 12:35,0.092584,0.087791,0.102211,0.0,0.214286,10.713111
Matt 1:18,9,Mark 12:36,0.085951,0.081684,0.118174,0.035217,0.142857,10.297537
Matt 1:18,10,Mark 9:17,0.084568,0.069469,0.101291,0.044711,0.16,8.343722
Matt 1:18,11,Mark 3:33,0.082921,0.073653,0.116818,0.0,0.190476,7.152883
Matt 1:18,12,Mark 14:53,0.082901,0.091118,0.085646,0.0,0.166667,10.101205
Matt 1:18,13,Mark 10:29,0.081781,0.073148,0.088646,0.0,0.2,10.177593
Matt 1:18,14,Mark 15:40,0.081429,0.093265,0.118738,0.0,0.137931,13.050723
Matt 1:18,15,Mark 2:19,0.081314,0.071719,0.090402,0.0,0.2,9.046978
Matt 1:18,16,Mark 10:43,0.080704,0.065393,0.085689,0.037498,0.166667,7.105255
Matt 1:18,17,Mark 14:59,0.076064,0.066686,0.079599,0.0,0.190476,7.105255
Matt 1:18,18,Mark 4:26,0.074262,0.060929,0.058448,0.035998,0.16,7.105255
Matt 1:18,19,Mark 11:22,0.073351,0.064883,0.0779,0.0,0.181818,6.643312
Matt 1:18,20,Mark 1:23,0.072598,0.062889,0.095152,0.0,0.173913,7.128786
Matt 1:19,1,Mark 10:2,0.130813,0.144018,0.160046,0.0,0.25,10.926642
Matt 1:19,2,Mark 8:9,0.123164,0.108544,0.171762,0.0,0.285714,7.432468
Matt 1:19,3,Mark 15:9,0.117771,0.120731,0.163834,0.0,0.235294,9.286898
Matt 1:19,4,Mark 10:12,0.113013,0.151645,0.181064,0.0,0.133333,10.926642
Matt 1:19,5,Mark 15:15,0.108363,0.119825,0.163466,0.0,0.190476,12.105297
Matt 1:19,6,Mark 6:20,0.107545,0.105848,0.13081,0.048198,0.173913,11.527416
Matt 1:19,7,Mark 6:44,0.093391,0.117207,0.139812,0.0,0.133333,8.301506
Matt 1:19,8,Mark 10:43,0.092113,0.086436,0.087727,0.0,0.222222,6.661762
Matt 1:19,9,Mark 6:50,0.091567,0.062215,0.108809,0.050758,0.2,5.695971
Matt 1:19,10,Mark 8:1,0.087428,0.062615,0.089506,0.048822,0.190476,5.695971
Matt 1:19,11,Mark 10:44,0.078697,0.098744,0.092627,0.0,0.125,6.661762
Matt 1:19,12,Mark 6:4,0.076033,0.060642,0.087438,0.0,0.2,5.695971
Matt 1:19,13,Mark 10:36,0.075056,0.07071,0.124677,0.0,0.153846,4.258097
Matt 1:19,14,Mark 4:22,0.074368,0.06135,0.046551,0.0,0.210526,5.695971
Matt 1:19,15,Mark 9:41,0.070416,0.057563,0.064174,0.0,0.190476,5.695971
Matt 1:19,16,Mark 15:45,0.068049,0.071712,0.091116,0.0,0.133333,5.823732
Matt 1:19,17,Mark 15:43,0.067333,0.062513,0.084328,0.0,0.153846,8.227398
Matt 1:19,18,Mark 6:34,0.066971,0.055729,0.071101,0.0,0.173913,5.695971
Matt 1:19,19,Mark 14:2,0.066007,0.075099,0.072123,0.0,0.125,5.695971
Matt 1:19,20,Mark 13:19,0.065461,0.055396,0.057504,0.0,0.173913,5.695971
Matt 1:20,1,Mark 12:36,0.143716,0.185697,0.201523,0.0,0.2,21.553826
Matt 1:20,2,Mark 12:35,0.122162,0.111326,0.111887,0.030172,0.266667,13.423566
Matt 1:20,3,Mark 13:11,0.113319,0.129882,0.161622,0.0,0.193548,15.993508
Matt 1:20,4,Mark 6:50,0.113052,0.107999,0.13379,0.032864,0.214286,12.723577
Matt 1:20,5,Mark 12:37,0.111713,0.153671,0.139893,0.0,0.142857,17.386545
Matt 1:20,6,Mark 10:47,0.109902,0.114031,0.094872,0.030884,0.206897,13.423566
Matt 1:20,7,Mark 1:24,0.102788,0.086601,0.08973,0.041599,0.222222,9.942098
Matt 1:20,8,Mark 13:32,0.099296,0.101217,0.108912,0.0,0.214286,12.185848
Matt 1:20,9,Mark 5:36,0.096881,0.08254,0.087841,0.032389,0.214286,10.319911
Matt 1:20,10,Mark 1:8,0.095923,0.10364,0.145022,0.0,0.173913,10.297537
Matt 1:20,11,Mark 14:2,0.092454,0.071496,0.102811,0.0,0.25,7.661985
Matt 1:20,12,Mark 3:11,0.091001,0.110514,0.116402,0.0,0.148148,12.82139
Matt 1:20,13,Mark 11:32,0.088575,0.077083,0.110302,0.0,0.214286,9.431272
Matt 1:20,14,Mark 2:28,0.086937,0.100181,0.085217,0.0,0.166667,10.093236
Matt 1:20,15,Mark 10:32,0.085976,0.096649,0.119312,0.030784,0.114286,14.758567
Matt 1:20,16,Mark 12:18,0.084032,0.070452,0.061744,0.0,0.230769,7.661985
Matt 1:20,17,Mark 8:38,0.08235,0.098757,0.136671,0.0,0.121212,14.46596
Matt 1:20,18,Mark 10:48,0.080277,0.074929,0.087456,0.032734,0.148148,9.053886
Matt 1:20,19,Mark 3:29,0.079292,0.094866,0.090157,0.0,0.137931,12.701203
Matt 1:20,20,Mark 5:7,0.078058,0.068022,0.074482,0.0,0.2,8.98491
Matt 1:21,1,Mark 13:13,0.1379,0.153882,0.153196,0.0,0.266667,10.103381
Matt 1:21,2,Mark 2:5,0.124456,0.131121,0.154521,0.0,0.25,8.848442
Matt 1:21,3,Mark 2:10,0.115478,0.128654,0.131393,0.0,0.222222,9.550323
Matt 1:21,4,Mark 10:52,0.110667,0.111785,0.133048,0.0,0.235294,8.191662
Matt 1:21,5,Mark 15:30,0.094819,0.099385,0.137321,0.0,0.181818,5.166952
Matt 1:21,6,Mark 5:28,0.083484,0.086348,0.138579,0.0,0.153846,5.166952
Matt 1:21,7,Mark 14:2,0.081703,0.091351,0.12023,0.0,0.142857,5.629576
Matt 1:21,8,Mark 10:26,0.081138,0.086289,0.115388,0.0,0.153846,5.166952
Matt 1:21,9,Mark 3:17,0.079644,0.1024,0.125111,0.0,0.105263,8.663019
Matt 1:21,10,Mark 16:16,0.079076,0.079591,0.124907,0.0,0.153846,5.166952
Matt 1:21,11,Mark 8:35,0.078334,0.084568,0.152786,0.0,0.125,5.166952
Matt 1:21,12,Mark 9:39,0.076945,0.091468,0.157846,0.0,0.1,7.961138
Matt 1:21,13,Mark 11:6,0.076573,0.065214,0.138936,0.0,0.166667,3.02471
Matt 1:21,14,Mark 13:6,0.074528,0.085716,0.09289,0.0,0.133333,4.936429
Matt 1:21,15,Mark 5:9,0.072595,0.081702,0.091627,0.0,0.133333,4.936429
Matt 1:21,16,Mark 3:16,0.072276,0.076024,0.09494,0.0,0.142857,4.936429
Matt 1:21,17,Mark 10:47,0.070241,0.087889,0.096386,0.0,0.105263,6.751301
Matt 1:21,18,Mark 3:31,0.069461,0.072025,0.103828,0.0,0.133333,5.095493
Matt 1:21,19,Mark 14:62,0.068236,0.083092,0.108442,0.0,0.1,6.751301
Matt 1:21,20,Mark 12:35,0.067514,0.084733,0.093842,0.0,0.1,6.751301
Matt 1:22,1,Mark 6:15,0.138524,0.163352,0.150161,0.0,0.25,6.739924
Matt 1:22,2,Mark 12:11,0.134628,0.19117,0.152687,0.0,0.166667,7.621748
Matt 1:22,3,Mark 8:28,0.124889,0.136082,0.136516,0.0,0.25,6.739924
Matt 1:22,4,Mark 11:3,0.117593,0.103345,0.110969,0.05173,0.235294,5.928994
Matt 1:22,5,Mark 2:27,0.116178,0.153892,0.183552,0.0,0.142857,5.624782
Matt 1:22,6,Mark 7:28,0.115626,0.093003,0.099507,0.055298,0.25,5.928994
Matt 1:22,7,Mark 12:37,0.111564,0.096275,0.084434,0.050951,0.235294,5.928994
Matt 1:22,8,Mark 9:21,0.110972,0.097283,0.138616,0.0,0.266667,5.624782
Matt 1:22,9,Mark 11:6,0.109027,0.061438,0.086522,0.0,0.363636,1.966014
Matt 1:22,10,Mark 15:33,0.108014,0.158273,0.117915,0.0,0.125,8.595197
Matt 1:22,11,Mark 13:37,0.1057,0.057898,0.069191,0.0,0.363636,1.966014
Matt 1:22,12,Mark 11:32,0.104222,0.108657,0.082669,0.0,0.235294,6.739924
Matt 1:22,13,Mark 6:4,0.103396,0.106718,0.083141,0.0,0.235294,6.739924
Matt 1:22,14,Mark 9:26,0.101988,0.099247,0.073267,0.0,0.25,5.624782
Matt 1:22,15,Mark 12:30,0.100271,0.147762,0.115563,0.0,0.111111,8.899408
Matt 1:22,16,Mark 12:36,0.098179,0.086327,0.060527,0.044695,0.210526,5.928994
Matt 1:22,17,Mark 5:19,0.095539,0.092639,0.067927,0.0,0.235294,5.928994
Matt 1:22,18,Mark 13:30,0.095252,0.122366,0.116164,0.0,0.142857,5.624782
Matt 1:22,19,Mark 5:33,0.094336,0.08378,0.095764,0.0,0.235294,5.624782
Matt 1:22,20,Mark 13:18,0.093236,0.090407,0.161894,0.0,0.181818,3.658768
Matt 1:23,1,Mark 13:17,0.154883,0.148953,0.15075,0.077784,0.266667,10.471953
Matt 1:23,2,Mark 15:34,0.132185,0.109715,0.147909,0.087473,0.230769,13.277155
Matt 1:23,3,Mark 15:22,0.124178,0.109229,0.151629,0.06167,0.222222,9.257017
Matt 1:23,4,Mark 11:22,0.105892,0.103496,0.122595,0.0,0.235294,7.63874
Matt 1:23,5,Mark 3:11,0.102517,0.112983,0.116748,0.0,0.2,10.150395
Matt 1:23,6,Mark 5:41,0.102456,0.090573,0.131482,0.048744,0.181818,9.257017
Matt 1:23,7,Mark 13:6,0.101594,0.099306,0.12462,0.0,0.222222,7.340095
Matt 1:23,8,Mark 3:17,0.100751,0.109654,0.150425,0.0,0.181818,11.066685
Matt 1:23,9,Mark 5:9,0.099691,0.095644,0.122062,0.0,0.222222,7.340095
Matt 1:23,10,Mark 2:19,0.095157,0.099624,0.183256,0.0,0.16,9.748859
Matt 1:23,11,Mark 15:39,0.086477,0.094593,0.091279,0.0,0.173913,10.150395
Matt 1:23,12,Mark 12:27,0.085104,0.077113,0.059586,0.0,0.222222,6.423804
Matt 1:23,13,Mark 12:6,0.083296,0.077108,0.105021,0.0,0.190476,7.345193
Matt 1:23,14,Mark 9:47,0.082617,0.090932,0.096979,0.0,0.16,10.042406
Matt 1:23,15,Mark 1:24,0.082371,0.071795,0.100634,0.0,0.2,6.423804
Matt 1:23,16,Mark 9:41,0.080137,0.072141,0.113098,0.0,0.181818,7.340095
Matt 1:23,17,Mark 4:26,0.079735,0.071606,0.07512,0.0,0.2,6.423804
Matt 1:23,18,Mark 2:10,0.079441,0.077184,0.06613,0.0,0.190476,7.345193
Matt 1:23,19,Mark 10:23,0.078896,0.074111,0.091824,0.0,0.181818,7.63874
Matt 1:23,20,Mark 12:29,0.078432,0.072723,0.093427,0.0,0.181818,6.423804
Matt 1:24,1,Mark 12:9,0.100264,0.100088,0.1078,0.0,0.222222,7.672178
Matt 1:24,2,Mark 11:3,0.096658,0.097463,0.106945,0.0,0.210526,7.672178
Matt 1:24,3,Mark 15:45,0.07696,0.078094,0.132464,0.0,0.142857,5.823732
Matt 1:24,4,Mark 10:36,0.075572,0.068521,0.114041,0.0,0.166667,3.709199
Matt 1:24,5,Mark 4:36,0.07419,0.078125,0.155045,0.0,0.117647,5.327295
Matt 1:24,6,Mark 14:28,0.073473,0.075235,0.062843,0.0,0.166667,4.437437
Matt 1:24,7,Mark 9:27,0.071861,0.067164,0.130661,0.0,0.142857,4.437437
Matt 1:24,8,Mark 5:19,0.071402,0.089892,0.098976,0.0,0.105263,7.672178
Matt 1:24,9,Mark 1:3,0.070751,0.086214,0.097331,0.0,0.111111,7.672178
Matt 1:24,10,Mark 5:32,0.07025,0.063869,0.081754,0.0,0.166667,3.709199
Matt 1:24,11,Mark 14:42,0.068008,0.068387,0.064648,0.0,0.153846,4.437437
Matt 1:24,12,Mark 10:11,0.064255,0.063996,0.087898,0.0,0.133333,4.634148
Matt 1:24,13,Mark 10:6,0.063973,0.048819,0.134328,0.0,0.142857,3.709199
Matt 1:24,14,Mark 12:25,0.063851,0.065984,0.091586,0.0,0.125,5.166952
Matt 1:24,15,Mark 14:33,0.063733,0.06534,0.093304,0.0,0.125,5.327295
Matt 1:24,16,Mark 10:7,0.063196,0.062396,0.084514,0.0,0.133333,4.634148
Matt 1:24,17,Mark 6:16,0.063035,0.062722,0.081435,0.0,0.133333,4.437437
Matt 1:24,18,Mark 11:28,0.06252,0.062492,0.077322,0.0,0.133333,3.709199
Matt 1:24,19,Mark 10:2,0.062243,0.061358,0.079647,0.0,0.133333,4.634148
Matt 1:24,20,Mark 2:11,0.062157,0.061977,0.076003,0.0,0.133333,4.437437
Matt 1:25,1,Mark 9:30,0.14253,0.152253,0.124772,0.0,0.307692,7.849341
Matt 1:25,2,Mark 4:13,0.139315,0.151836,0.176553,0.0,0.266667,7.849341
Matt 1:25,3,Mark 9:37,0.109663,0.151794,0.163556,0.0,0.125,7.819488
Matt 1:25,4,Mark 2:19,0.097909,0.136711,0.17342,0.0,0.095238,9.63436
Matt 1:25,5,Mark 2:17,0.09402,0.13547,0.148767,0.0,0.090909,11.003263
Matt 1:25,6,Mark 15:10,0.093752,0.103431,0.108445,0.0,0.181818,4.966282
Matt 1:25,7,Mark 3:17,0.091784,0.114244,0.181515,0.0,0.111111,8.663019
Matt 1:25,8,Mark 14:61,0.091218,0.08449,0.110923,0.0,0.210526,6.60965
Matt 1:25,9,Mark 9:40,0.088017,0.085072,0.09735,0.0,0.2,2.883059
Matt 1:25,10,Mark 13:6,0.084692,0.101116,0.106186,0.0,0.142857,4.936429
Matt 1:25,11,Mark 11:6,0.084691,0.080422,0.121375,0.0,0.181818,3.02471
Matt 1:25,12,Mark 9:38,0.084432,0.108727,0.119752,0.0,0.117647,7.819488
Matt 1:25,13,Mark 9:41,0.082821,0.105999,0.128989,0.0,0.111111,7.819488
Matt 1:25,14,Mark 5:9,0.081964,0.095576,0.103833,0.0,0.142857,4.936429
Matt 1:25,15,Mark 9:39,0.081813,0.101718,0.149876,0.0,0.105263,7.961138
Matt 1:25,16,Mark 14:21,0.081749,0.109898,0.112428,0.0,0.105263,6.60965
Matt 1:25,17,Mark 3:16,0.08121,0.087897,0.108873,0.0,0.153846,4.936429
Matt 1:25,18,Mark 15:45,0.081205,0.084161,0.099991,0.0,0.166667,4.966282
Matt 1:25,19,Mark 11:33,0.080196,0.103259,0.11507,0.0,0.111111,5.907769
Matt 1:25,20,Mark 10:47,0.077631,0.099218,0.107605,0.0,0.111111,6.751301
Matt 2:1,1,Mark 3:7,0.092303,0.091905,0.109453,0.0,0.2,8.92255
Matt 2:1,2,Mark 6:22,0.079131,0.085114,0.074965,0.0,0.166667,10.325708
Matt 2:1,3,Mark 6:21,0.077678,0.078268,0.076742,0.0,0.173913,9.661548
Matt 2:1,4,Mark 1:9,0.067473,0.075019,0.137143,0.0,0.1,7.267991
Matt 2:1,5,Mark 6:14,0.066212,0.089459,0.092884,0.0,0.083333,10.325708
Matt 2:1,6,Mark 7:1,0.065061,0.067935,0.094901,0.0,0.125,5.371747
Matt 2:1,7,Mark 6:16,0.060789,0.065114,0.079585,0.0,0.117647,5.418267
Matt 2:1,8,Mark 13:17,0.060335,0.05378,0.094674,0.0,0.133333,4.243281
Matt 2:1,9,Mark 8:15,0.057301,0.060148,0.091822,0.0,0.105263,5.418267
Matt 2:1,10,Mark 15:18,0.056709,0.0576,0.057895,0.0,0.125,4.907441
Matt 2:1,11,Mark 15:41,0.055619,0.056012,0.093609,0.0,0.105263,5.371747
Matt 2:1,12,Mark 4:35,0.055278,0.049276,0.095741,0.0,0.117647,4.243281
Matt 2:1,13,Mark 11:27,0.055186,0.056433,0.097914,0.0,0.1,5.371747
Matt 2:1,14,Mark 15:9,0.054798,0.055697,0.075122,0.0,0.111111,4.907441
Matt 2:1,15,Mark 15:2,0.054238,0.056955,0.075559,0.0,0.105263,4.907441
Matt 2:1,16,Mark 6:18,0.054117,0.060724,0.05738,0.0,0.105263,5.418267
Matt 2:1,17,Mark 10:32,0.053784,0.063328,0.110011,0.0,0.071429,8.396457
Matt 2:1,18,Mark 11:6,0.053594,0.044825,0.067562,0.0,0.133333,3.02471
Matt 2:1,19,Mark 3:22,0.053442,0.053368,0.103791,0.0,0.095238,5.371747
Matt 2:1,20,Mark 15:26,0.053144,0.053672,0.05462,0.0,0.117647,4.907441
Matt 2:2,1,Mark 15:2,0.199946,0.222588,0.231507,0.053894,0.315789,15.255004
Matt 2:2,2,Mark 15:26,0.184336,0.175383,0.201226,0.058811,0.352941,13.28899
Matt 2:2,3,Mark 15:9,0.178092,0.176323,0.177218,0.057434,0.333333,12.851338
Matt 2:2,4,Mark 15:12,0.164348,0.168504,0.156224,0.051595,0.3,12.851338
Matt 2:2,5,Mark 15:18,0.152162,0.151312,0.181241,0.06379,0.25,10.885324
Matt 2:2,6,Mark 14:14,0.137675,0.109384,0.109216,0.101426,0.26087,10.753028
Matt 2:2,7,Mark 14:62,0.137469,0.123915,0.121419,0.0,0.347826,11.225579
Matt 2:2,8,Mark 9:1,0.129401,0.115836,0.132751,0.0,0.32,11.225579
Matt 2:2,9,Mark 5:6,0.125636,0.132808,0.158724,0.0,0.25,9.340805
Matt 2:2,10,Mark 10:14,0.106009,0.123014,0.158701,0.0,0.173913,11.225579
Matt 2:2,11,Mark 15:36,0.091671,0.073921,0.084067,0.0,0.25,8.821913
Matt 2:2,12,Mark 13:25,0.091003,0.117988,0.156865,0.0,0.111111,8.920545
Matt 2:2,13,Mark 1:24,0.090724,0.090815,0.098567,0.0,0.2,7.574974
Matt 2:2,14,Mark 3:33,0.088673,0.064832,0.09499,0.0,0.25,4.36968
Matt 2:2,15,Mark 6:31,0.088129,0.064912,0.109183,0.0,0.24,7.574974
Matt 2:2,16,Mark 13:26,0.087353,0.078881,0.118568,0.0,0.2,6.855899
Matt 2:2,17,Mark 15:32,0.085578,0.083455,0.099279,0.0,0.190476,8.558046
Matt 2:2,18,Mark 14:2,0.084936,0.056971,0.122404,0.0,0.235294,4.36968
Matt 2:2,19,Mark 8:24,0.084055,0.069723,0.082349,0.0,0.222222,5.616619
Matt 2:2,20,Mark 13:6,0.083222,0.110155,0.114298,0.0,0.111111,7.574974
Matt 2:3,1,Mark 6:14,0.191825,0.177224,0.165664,0.129398,0.315789,14.193377
Matt 2:3,2,Mark 6:16,0.172667,0.19396,0.187187,0.0,0.333333,9.285936
Matt 2:3,3,Mark 7:14,0.140144,0.136658,0.171099,0.0,0.307692,7.110103
Matt 2:3,4,Mark 6:50,0.125237,0.165712,0.256664,0.0,0.125,10.318928
Matt 2:3,5,Mark 14:64,0.122636,0.112195,0.150057,0.0,0.285714,7.110103
Matt 2:3,6,Mark 11:18,0.100914,0.093147,0.119386,0.0,0.235294,7.110103
Matt 2:3,7,Mark 7:1,0.100864,0.112844,0.137209,0.0,0.181818,5.371747
Matt 2:3,8,Mark 4:3,0.09381,0.098736,0.093787,0.0,0.2,3.867669
Matt 2:3,9,Mark 14:50,0.093172,0.081181,0.121962,0.0,0.222222,3.242433
Matt 2:3,10,Mark 3:8,0.092723,0.123248,0.12261,0.0,0.125,9.239416
Matt 2:3,11,Mark 12:28,0.092587,0.087319,0.111883,0.0,0.210526,7.110103
Matt 2:3,12,Mark 15:18,0.091389,0.091335,0.13925,0.0,0.181818,4.907441
Matt 2:3,13,Mark 4:23,0.090845,0.097749,0.068579,0.0,0.2,3.867669
Matt 2:3,14,Mark 6:42,0.089244,0.07946,0.090426,0.0,0.222222,3.242433
Matt 2:3,15,Mark 13:23,0.0888,0.076753,0.098167,0.0,0.222222,3.242433
Matt 2:3,16,Mark 13:37,0.088696,0.085897,0.100424,0.0,0.2,3.242433
Matt 2:3,17,Mark 4:9,0.087794,0.093122,0.095257,0.0,0.181818,3.867669
Matt 2:3,18,Mark 6:22,0.085489,0.114925,0.127206,0.0,0.105263,10.325708
Matt 2:3,19,Mark 1:37,0.085387,0.0773,0.106022,0.0,0.2,3.242433
Matt 2:3,20,Mark 15:2,0.085296,0.089724,0.163489,0.0,0.142857,4.907441
Matt 2:4,1,Mark 14:53,0.186648,0.179643,0.181557,0.06826,0.352941,12.555181
Matt 2:4,2,Mark 7:1,0.145446,0.158618,0.169254,0.0,0.285714,9.740191
Matt 2:4,3,Mark 11:18,0.131324,0.140977,0.157954,0.048355,0.2,12.555181
Matt 2:4,4,Mark 11:27,0.12561,0.119472,0.138327,0.054283,0.222222,9.312747
Matt 2:4,5,Mark 6:30,0.114647,0.113744,0.134624,0.0,0.25,8.304025
Matt 2:4,6,Mark 10:33,0.106481,0.098346,0.123828,0.046987,0.190476,9.312747
Matt 2:4,7,Mark 12:35,0.103874,0.118239,0.125714,0.0,0.190476,9.963335
Matt 2:4,8,Mark 14:1,0.102181,0.092569,0.112432,0.044744,0.190476,9.312747
Matt 2:4,9,Mark 14:43,0.101458,0.086509,0.153107,0.043416,0.181818,9.312747
Matt 2:4,10,Mark 15:31,0.100804,0.11075,0.109667,0.0,0.2,9.312747
Matt 2:4,11,Mark 14:61,0.100086,0.108414,0.13204,0.0,0.190476,9.918883
Matt 2:4,12,Mark 8:31,0.090293,0.082186,0.099013,0.040301,0.166667,9.312747
Matt 2:4,13,Mark 4:1,0.08375,0.084371,0.137828,0.0,0.16,8.304025
Matt 2:4,14,Mark 15:1,0.081774,0.083402,0.094606,0.0,0.173913,9.312747
Matt 2:4,15,Mark 15:3,0.081677,0.079206,0.127006,0.0,0.166667,4.634148
Matt 2:4,16,Mark 1:1,0.077245,0.083561,0.08873,0.0,0.153846,5.284735
Matt 2:4,17,Mark 15:10,0.071506,0.071385,0.086136,0.0,0.153846,4.634148
Matt 2:4,18,Mark 15:47,0.071015,0.080533,0.097749,0.0,0.125,6.383348
Matt 2:4,19,Mark 14:2,0.070637,0.081089,0.074805,0.0,0.133333,5.629576
Matt 2:4,20,Mark 8:29,0.070317,0.080012,0.107816,0.0,0.117647,5.284735
Matt 2:5,1,Mark 10:5,0.163296,0.16255,0.174212,0.0,0.363636,7.384281
Matt 2:5,2,Mark 1:2,0.142748,0.160315,0.134634,0.0,0.285714,10.192176
Matt 2:5,3,Mark 9:13,0.13808,0.147133,0.103323,0.0,0.307692,7.384281
Matt 2:5,4,Mark 6:15,0.134445,0.146928,0.14994,0.0,0.266667,6.739924
Matt 2:5,5,Mark 10:4,0.129331,0.120184,0.137097,0.0,0.307692,7.384281
Matt 2:5,6,Mark 8:28,0.12535,0.124489,0.159964,0.0,0.266667,6.739924
Matt 2:5,7,Mark 14:27,0.114134,0.109409,0.115665,0.0,0.266667,7.384281
Matt 2:5,8,Mark 4:26,0.112737,0.111292,0.093227,0.0,0.266667,6.667603
Matt 2:5,9,Mark 6:4,0.107959,0.099455,0.13204,0.0,0.25,6.739924
Matt 2:5,10,Mark 11:32,0.107579,0.101137,0.120671,0.0,0.25,6.739924
Matt 2:5,11,Mark 11:17,0.098602,0.094738,0.11525,0.0,0.222222,7.384281
Matt 2:5,12,Mark 2:8,0.090304,0.112519,0.130035,0.0,0.133333,6.667603
Matt 2:5,13,Mark 7:6,0.089644,0.079912,0.092396,0.0,0.222222,7.384281
Matt 2:5,14,Mark 14:59,0.08814,0.090748,0.109398,0.0,0.181818,4.701589
Matt 2:5,15,Mark 7:18,0.085188,0.080311,0.090483,0.0,0.2,6.667603
Matt 2:5,16,Mark 2:12,0.082296,0.078827,0.068237,0.0,0.2,6.667603
Matt 2:5,17,Mark 10:36,0.079684,0.052573,0.115814,0.0,0.222222,1.966014
Matt 2:5,18,Mark 10:43,0.079197,0.087202,0.113841,0.0,0.142857,4.701589
Matt 2:5,19,Mark 14:21,0.07619,0.091405,0.128358,0.0,0.111111,5.418267
Matt 2:5,20,Mark 11:6,0.075567,0.053699,0.114029,0.0,0.2,1.966014
Matt 2:6,1,Mark 14:2,0.094981,0.089319,0.126821,0.0,0.210526,8.033242
Matt 2:6,2,Mark 12:29,0.08042,0.082753,0.098481,0.0,0.166667,8.158405
Matt 2:6,3,Mark 4:31,0.071053,0.064778,0.055391,0.0,0.181818,6.823404
Matt 2:6,4,Mark 14:35,0.070056,0.061143,0.06178,0.0,0.181818,6.823404
Matt 2:6,5,Mark 6:3,0.069783,0.064546,0.099679,0.0,0.153846,8.227398
Matt 2:6,6,Mark 11:11,0.060914,0.051396,0.057862,0.0,0.16,6.447615
Matt 2:6,7,Mark 3:19,0.060181,0.066988,0.065072,0.0,0.117647,5.823732
